Posizione angolare, Oscillazioni forzate 3.70 V
Tempo ( s )	Posizione angolare ( rad )
60,6556	8,869
60,6956	9,689
60,7356	10,403
60,7756	10,994
60,8156	11,446
60,8556	11,746
60,8956	11,885
60,9356	11,860
60,9756	11,668
61,0156	11,318
61,0556	10,815
61,0956	10,174
61,1356	9,414
61,1756	8,564
61,2156	7,651
61,2556	6,684
61,2956	5,675
61,3356	4,654
61,3756	3,649
61,4156	2,689
61,4556	1,800
61,4956	1,002
61,5356	0,311
61,5756	-0,253
61,6156	-0,677
61,6556	-0,949
61,6956	-1,060
61,7356	-1,008
61,7756	-0,795
61,8156	-0,427
61,8556	0,085
61,8956	0,729
61,9356	1,486
61,9756	2,340
62,0156	3,270
62,0556	4,255
62,0956	5,268
62,1356	6,285
62,1756	7,274
62,2156	8,215
62,2556	9,089
62,2956	9,871
62,3356	10,545
62,3756	11,090
62,4156	11,495
62,4556	11,745
62,4956	11,836
62,5356	11,764
62,5756	11,531
62,6156	11,142
62,6556	10,606
62,6956	9,938
62,7356	9,158
62,7756	8,300
62,8156	7,383
62,8556	6,414
62,8956	5,411
62,9356	4,403
62,9756	3,420
63,0156	2,493
63,0556	1,643
63,0956	0,886
63,1356	0,242
63,1756	-0,275
63,2156	-0,649
63,2556	-0,872
63,2956	-0,938
63,3356	-0,844
63,3756	-0,595
63,4156	-0,198
63,4556	0,338
63,4956	0,997
63,5356	1,764
63,5756	2,619
63,6156	3,542
63,6556	4,514
63,6956	5,507
63,7356	6,497
63,7756	7,453
63,8156	8,360
63,8556	9,194
63,8956	9,935
63,9356	10,567
63,9756	11,069
64,0156	11,432
64,0556	11,643
64,0956	11,698
64,1356	11,592
64,1756	11,332
64,2156	10,920
64,2556	10,367
64,2956	9,690
64,3356	8,913
64,3756	8,064
64,4156	7,157
64,4556	6,200
64,4956	5,217
64,5356	4,232
64,5756	3,277
64,6156	2,377
64,6556	1,555
64,6956	0,828
64,7356	0,214
64,7756	-0,273
64,8156	-0,619
64,8556	-0,815
64,8956	-0,855
64,9356	-0,737
64,9756	-0,468
65,0156	-0,052
65,0556	0,498
65,0956	1,169
65,1356	1,943
65,1756	2,804
65,2156	3,731
65,2556	4,701
65,2956	5,691
65,3356	6,671
65,3756	7,618
65,4156	8,511
65,4556	9,329
65,4956	10,052
65,5356	10,661
65,5756	11,142
65,6156	11,479
65,6556	11,663
65,6956	11,690
65,7356	11,556
65,7756	11,266
65,8156	10,824
65,8556	10,246
65,8956	9,546
65,9356	8,752
65,9756	7,892
66,0156	6,971
66,0556	6,004
66,0956	5,012
66,1356	4,026
66,1756	3,071
66,2156	2,176
66,2556	1,360
66,2956	0,644
66,3356	0,044
66,3756	-0,423
66,4156	-0,743
66,4556	-0,911
66,4956	-0,919
66,5356	-0,767
66,5756	-0,460
66,6156	-0,008
66,6556	0,581
66,6956	1,288
66,7356	2,099
66,7756	2,992
66,8156	3,949
66,8556	4,946
66,8956	5,956
66,9356	6,951
66,9756	7,907
67,0156	8,803
67,0556	9,618
67,0956	10,330
67,1356	10,922
67,1756	11,376
67,2156	11,680
67,2556	11,825
67,2956	11,806
67,3356	11,622
67,3756	11,278
67,4156	10,782
67,4556	10,147
67,4956	9,390
67,5356	8,548
67,5756	7,642
67,6156	6,676
67,6556	5,671
67,6956	4,651
67,7356	3,644
67,7756	2,683
67,8156	1,789
67,8556	0,985
67,8956	0,289
67,9356	-0,281
67,9756	-0,708
68,0156	-0,983
68,0556	-1,095
68,0956	-1,043
68,1356	-0,826
68,1756	-0,454
68,2156	0,066
68,2556	0,719
68,2956	1,488
68,3356	2,355
68,3756	3,297
68,4156	4,298
68,4556	5,328
68,4956	6,359
68,5356	7,365
68,5756	8,322
68,6156	9,208
68,6556	10,003
68,6956	10,685
68,7356	11,236
68,7756	11,640
68,8156	11,886
68,8556	11,968
68,8956	11,882
68,9356	11,627
68,9756	11,212
69,0156	10,648
69,0556	9,946
69,0956	9,126
69,1356	8,209
69,1756	7,218
69,2156	6,172
69,2556	5,100
69,2956	4,031
69,3356	2,994
69,3756	2,018
69,4156	1,129
69,4556	0,344
69,4956	-0,316
69,5356	-0,831
69,5756	-1,189
69,6156	-1,378
69,6556	-1,393
69,6956	-1,235
69,7356	-0,908
69,7756	-0,421
69,8156	0,210
69,8556	0,972
69,8956	1,843
69,9356	2,804
69,9756	3,831
70,0156	4,901
70,0556	5,985
70,0956	7,050
70,1356	8,072
70,1756	9,029
70,2156	9,898
70,2556	10,655
70,2956	11,283
70,3356	11,761
70,3756	12,078
70,4156	12,224
70,4556	12,194
70,4956	11,990
70,5356	11,616
70,5756	11,082
70,6156	10,399
70,6556	9,590
70,6956	8,687
70,7356	7,717
70,7756	6,690
70,8156	5,622
70,8556	4,543
70,8956	3,484
70,9356	2,477
70,9756	1,550
71,0156	0,718
71,0556	0,003
71,0956	-0,578
71,1356	-1,008
71,1756	-1,277
71,2156	-1,373
71,2556	-1,297
71,2956	-1,051
71,3356	-0,641
71,3756	-0,080
71,4156	0,616
71,4556	1,431
71,4956	2,344
71,5356	3,333
71,5756	4,375
71,6156	5,444
71,6556	6,509
71,6956	7,545
71,7356	8,523
71,7756	9,425
71,8156	10,227
71,8556	10,911
71,8956	11,457
71,9356	11,850
71,9756	12,079
72,0156	12,138
72,0556	12,024
72,0956	11,742
72,1356	11,297
72,1756	10,702
72,2156	9,970
72,2556	9,122
72,2956	8,179
72,3356	7,166
72,3756	6,103
72,4156	5,017
72,4556	3,938
72,4956	2,898
72,5356	1,929
72,5756	1,049
72,6156	0,278
72,6556	-0,364
72,6956	-0,864
72,7356	-1,203
72,7756	-1,374
72,8156	-1,373
72,8556	-1,199
72,8956	-0,858
72,9356	-0,361
72,9756	0,280
73,0156	1,045
73,0556	1,916
73,0956	2,873
73,1356	3,894
73,1756	4,951
73,2156	6,019
73,2556	7,067
73,2956	8,069
73,3356	9,005
73,3756	9,850
73,4156	10,587
73,4556	11,193
73,4956	11,655
73,5356	11,957
73,5756	12,094
73,6156	12,061
73,6556	11,858
73,6956	11,492
73,7356	10,970
73,7756	10,306
73,8156	9,521
73,8556	8,638
73,8956	7,689
73,9356	6,687
73,9756	5,645
74,0156	4,595
74,0556	3,561
74,0956	2,575
74,1356	1,660
74,1756	0,839
74,2156	0,130
74,2556	-0,445
74,2956	-0,875
74,3356	-1,147
74,3756	-1,250
74,4156	-1,186
74,4556	-0,953
74,4956	-0,564
74,5356	-0,025
74,5756	0,647
74,6156	1,434
74,6556	2,318
74,6956	3,280
74,7356	4,293
74,7756	5,336
74,8156	6,376
74,8556	7,389
74,8956	8,349
74,9356	9,236
74,9756	10,028
75,0156	10,707
75,0556	11,253
75,0956	11,654
75,1356	11,896
75,1756	11,974
75,2156	11,885
75,2556	11,630
75,2956	11,219
75,3356	10,658
75,3756	9,964
75,4156	9,159
75,4556	8,281
75,4956	7,345
75,5356	6,359
75,5756	5,339
75,6156	4,318
75,6556	3,322
75,6956	2,380
75,7356	1,513
75,7756	0,743
75,8156	0,086
75,8556	-0,437
75,8956	-0,814
75,9356	-1,035
75,9756	-1,093
76,0156	-0,986
76,0556	-0,718
76,0956	-0,298
76,1356	0,262
76,1756	0,952
76,2156	1,750
76,2556	2,637
76,2956	3,596
76,3356	4,601
76,3756	5,628
76,4156	6,648
76,4556	7,633
76,4956	8,564
76,5356	9,417
76,5756	10,171
76,6156	10,809
76,6556	11,313
76,6956	11,668
76,7356	11,864
76,7756	11,897
76,8156	11,765
76,8556	11,472
76,8956	11,022
76,9356	10,429
76,9756	9,704
77,0156	8,870
77,0556	7,947
77,0956	6,955
77,1356	5,919
77,1756	4,863
77,2156	3,817
77,2556	2,813
77,2956	1,882
77,3356	1,040
77,3756	0,305
77,4156	-0,303
77,4556	-0,770
77,4956	-1,079
77,5356	-1,224
77,5756	-1,200
77,6156	-1,008
77,6556	-0,655
77,6956	-0,151
77,7356	0,492
77,7756	1,255
77,8156	2,122
77,8556	3,069
77,8956	4,079
77,9356	5,122
77,9756	6,173
78,0156	7,201
78,0556	8,184
78,0956	9,098
78,1356	9,921
78,1756	10,634
78,2156	11,219
78,2556	11,655
78,2956	11,935
78,3356	12,048
78,3756	11,990
78,4156	11,764
78,4556	11,374
78,4956	10,831
78,5356	10,146
78,5756	9,337
78,6156	8,427
78,6556	7,441
78,6956	6,399
78,7356	5,325
78,7756	4,247
78,8156	3,195
78,8556	2,201
78,8956	1,286
78,9356	0,474
78,9756	-0,215
79,0156	-0,765
79,0556	-1,158
79,0956	-1,381
79,1356	-1,431
79,1756	-1,305
79,2156	-1,008
79,2556	-0,550
79,2956	0,061
79,3356	0,804
79,3756	1,663
79,4156	2,617
79,4556	3,643
79,4956	4,717
79,5356	5,810
79,5756	6,893
79,6156	7,936
79,6556	8,916
79,6956	9,813
79,7356	10,601
79,7756	11,261
79,8156	11,772
79,8556	12,122
79,8956	12,298
79,9356	12,296
79,9756	12,114
80,0156	11,757
80,0556	11,236
80,0956	10,559
80,1356	9,747
80,1756	8,820
80,2156	7,801
80,2556	6,715
80,2956	5,587
80,3356	4,447
80,3756	3,327
80,4156	2,262
80,4556	1,279
80,4956	0,399
80,5356	-0,357
80,5756	-0,968
80,6156	-1,415
80,6556	-1,687
80,6956	-1,773
80,7356	-1,674
80,7756	-1,392
80,8156	-0,935
80,8556	-0,314
80,8956	0,452
80,9356	1,343
80,9756	2,339
81,0156	3,415
81,0556	4,547
81,0956	5,704
81,1356	6,853
81,1756	7,964
81,2156	9,015
81,2556	9,976
81,2956	10,826
81,3356	11,541
81,3756	12,097
81,4156	12,482
81,4556	12,683
81,4956	12,695
81,5356	12,519
81,5756	12,160
81,6156	11,621
81,6556	10,915
81,6956	10,064
81,7356	9,096
81,7756	8,049
81,8156	6,940
81,8556	5,784
81,8956	4,610
81,9356	3,451
81,9756	2,344
82,0156	1,315
82,0556	0,390
82,0956	-0,412
82,1356	-1,067
82,1756	-1,555
82,2156	-1,863
82,2556	-1,981
82,2956	-1,909
82,3356	-1,646
82,3756	-1,203
82,4156	-0,587
82,4556	0,181
82,4956	1,081
82,5356	2,092
82,5756	3,190
82,6156	4,348
82,6556	5,539
82,6956	6,723
82,7356	7,874
82,7756	8,963
82,8156	9,967
82,8556	10,857
82,8956	11,610
82,9356	12,204
82,9756	12,623
83,0156	12,855
83,0556	12,898
83,0956	12,752
83,1356	12,419
83,1756	11,903
83,2156	11,217
83,2556	10,375
83,2956	9,401
83,3356	8,327
83,3756	7,185
83,4156	5,989
83,4556	4,772
83,4956	3,567
83,5356	2,413
83,5756	1,338
83,6156	0,368
83,6556	-0,476
83,6956	-1,170
83,7356	-1,695
83,7756	-2,036
83,8156	-2,182
83,8556	-2,130
83,8956	-1,883
83,9356	-1,447
83,9756	-0,833
84,0156	-0,058
84,0556	0,855
84,0956	1,883
84,1356	3,005
84,1756	4,191
84,2156	5,415
84,2556	6,635
84,2956	7,824
84,3356	8,954
84,3756	9,997
84,4156	10,926
84,4556	11,718
84,4956	12,346
84,5356	12,796
84,5756	13,053
84,6156	13,118
84,6556	12,986
84,6956	12,662
84,7356	12,149
84,7756	11,456
84,8156	10,603
84,8556	9,612
84,8956	8,522
84,9356	7,369
84,9756	6,161
85,0156	4,924
85,0556	3,695
85,0956	2,509
85,1356	1,398
85,1756	0,388
85,2156	-0,496
85,2556	-1,228
85,2956	-1,789
85,3356	-2,160
85,3756	-2,331
85,4156	-2,298
85,4556	-2,061
85,4956	-1,630
85,5356	-1,015
85,5756	-0,232
85,6156	0,696
85,6556	1,745
85,6956	2,892
85,7356	4,109
85,7756	5,364
85,8156	6,622
85,8556	7,849
85,8956	9,015
85,9356	10,094
85,9756	11,058
86,0156	11,878
86,0556	12,532
86,0956	13,000
86,1356	13,275
86,1756	13,360
86,2156	13,256
86,2556	12,967
86,2956	12,497
86,3356	11,850
86,3756	11,046
86,4156	10,100
86,4556	9,053
86,4956	7,937
86,5356	6,775
86,5756	5,583
86,6156	4,389
86,6556	3,234
86,6956	2,150
86,7356	1,164
86,7756	0,298
86,8156	-0,424
86,8556	-0,982
86,8956	-1,360
86,9356	-1,546
86,9756	-1,535
87,0156	-1,326
87,0556	-0,925
87,0956	-0,346
87,1356	0,399
87,1756	1,286
87,2156	2,297
87,2556	3,405
87,2956	4,587
87,3356	5,810
87,3756	7,036
87,4156	8,237
87,4556	9,386
87,4956	10,451
87,5356	11,407
87,5756	12,222
87,6156	12,879
87,6556	13,353
87,6956	13,641
87,7356	13,740
87,7756	13,653
87,8156	13,389
87,8556	12,956
87,8956	12,364
87,9356	11,629
87,9756	10,765
88,0156	9,802
88,0556	8,765
88,0956	7,700
88,1356	6,619
88,1756	5,537
88,2156	4,488
88,2556	3,498
88,2956	2,600
88,3356	1,816
88,3756	1,167
88,4156	0,668
88,4556	0,331
88,4956	0,173
88,5356	0,190
88,5756	0,388
88,6156	0,760
88,6556	1,294
88,6956	1,981
88,7356	2,801
88,7756	3,735
88,8156	4,761
88,8556	5,853
88,8956	6,981
88,9356	8,112
88,9756	9,225
89,0156	10,289
89,0556	11,280
89,0956	12,166
89,1356	12,923
89,1756	13,532
89,2156	13,972
89,2556	14,236
89,2956	14,310
89,3356	14,192
89,3756	13,889
89,4156	13,402
89,4556	12,745
89,4956	11,932
89,5356	10,981
89,5756	9,921
89,6156	8,781
89,6556	7,600
89,6956	6,398
89,7356	5,204
89,7756	4,053
89,8156	2,978
89,8556	2,018
89,8956	1,191
89,9356	0,518
89,9756	0,014
90,0156	-0,305
90,0556	-0,430
90,0956	-0,358
90,1356	-0,091
90,1756	0,363
90,2156	0,993
90,2556	1,783
90,2956	2,714
90,3356	3,765
90,3756	4,907
90,4156	6,112
90,4556	7,342
90,4956	8,570
90,5356	9,767
90,5756	10,901
90,6156	11,944
90,6556	12,862
90,6956	13,631
90,7356	14,231
90,7756	14,646
90,8156	14,866
90,8556	14,890
90,8956	14,715
90,9356	14,343
90,9756	13,779
91,0156	13,034
91,0556	12,127
91,0956	11,077
91,1356	9,913
91,1756	8,672
91,2156	7,384
91,2556	6,079
91,2956	4,791
91,3356	3,558
91,3756	2,424
91,4156	1,414
91,4556	0,551
91,4956	-0,141
91,5356	-0,647
91,5756	-0,946
91,6156	-1,032
91,6556	-0,900
91,6956	-0,558
91,7356	-0,013
91,7756	0,719
91,8156	1,619
91,8556	2,667
91,8956	3,837
91,9356	5,100
91,9756	6,420
92,0156	7,757
92,0556	9,081
92,0956	10,361
92,1356	11,566
92,1756	12,656
92,2156	13,600
92,2556	14,379
92,2956	14,970
92,3356	15,369
92,3756	15,574
92,4156	15,589
92,4556	15,417
92,4956	15,069
92,5356	14,553
92,5756	13,881
92,6156	13,067
92,6556	12,131
92,6956	11,096
92,7356	9,992
92,7756	8,850
92,8156	7,702
92,8556	6,572
92,8956	5,490
92,9356	4,489
92,9756	3,597
93,0156	2,840
93,0556	2,237
93,0956	1,806
93,1356	1,560
93,1756	1,505
93,2156	1,643
93,2556	1,971
93,2956	2,480
93,3356	3,157
93,3756	3,990
93,4156	4,956
93,4556	6,029
93,4956	7,180
93,5356	8,377
93,5756	9,598
93,6156	10,809
93,6556	11,976
93,6956	13,067
93,7356	14,052
93,7756	14,904
93,8156	15,601
93,8556	16,123
93,8956	16,459
93,9356	16,606
93,9756	16,569
94,0156	16,349
94,0556	15,964
94,0956	15,414
94,1356	14,718
94,1756	13,891
94,2156	12,950
94,2556	11,922
94,2956	10,828
94,3356	9,706
94,3756	8,586
94,4156	7,496
94,4556	6,464
94,4956	5,513
94,5356	4,678
94,5756	3,977
94,6156	3,435
94,6556	3,069
94,6956	2,892
94,7356	2,912
94,7756	3,105
94,8156	3,481
94,8556	4,031
94,8956	4,745
94,9356	5,605
94,9756	6,585
95,0156	7,662
95,0556	8,809
95,0956	10,000
95,1356	11,203
95,1756	12,386
95,2156	13,514
95,2556	14,555
95,2956	15,486
95,3356	16,280
95,3756	16,913
95,4156	17,367
95,4556	17,631
95,4956	17,708
95,5356	17,598
95,5756	17,307
95,6156	16,848
95,6556	16,229
95,6956	15,466
95,7356	14,580
95,7756	13,591
95,8156	12,524
95,8556	11,402
95,8956	10,264
95,9356	9,137
95,9756	8,055
96,0156	7,048
96,0556	6,136
96,0956	5,349
96,1356	4,708
96,1756	4,235
96,2156	3,943
96,2556	3,841
96,2956	3,930
96,3356	4,205
96,3756	4,662
96,4156	5,292
96,4556	6,076
96,4956	6,993
96,5356	8,019
96,5756	9,129
96,6156	10,298
96,6556	11,495
96,6956	12,687
96,7356	13,837
96,7756	14,923
96,8156	15,912
96,8556	16,782
96,8956	17,510
96,9356	18,069
96,9756	18,452
97,0156	18,652
97,0556	18,674
97,0956	18,521
97,1356	18,207
97,1756	17,734
97,2156	17,117
97,2556	16,371
97,2956	15,523
