Posizione angolare, Oscillazioni forzate 3.20 V
Tempo ( s )	Posizione angolare ( rad )
56,3810	-3,987
56,4210	-3,916
56,4610	-3,814
56,5010	-3,680
56,5410	-3,517
56,5810	-3,329
56,6210	-3,115
56,6610	-2,882
56,7010	-2,636
56,7410	-2,377
56,7810	-2,111
56,8210	-1,844
56,8610	-1,580
56,9010	-1,323
56,9410	-1,074
56,9810	-0,842
57,0210	-0,628
57,0610	-0,434
57,1010	-0,265
57,1410	-0,123
57,1810	-0,009
57,2210	0,074
57,2610	0,123
57,3010	0,138
57,3410	0,119
57,3810	0,064
57,4210	-0,020
57,4610	-0,138
57,5010	-0,286
57,5410	-0,465
57,5810	-0,671
57,6210	-0,900
57,6610	-1,151
57,7010	-1,420
57,7410	-1,700
57,7810	-1,989
57,8210	-2,278
57,8610	-2,565
57,9010	-2,842
57,9410	-3,104
57,9810	-3,346
58,0210	-3,564
58,0610	-3,753
58,1010	-3,903
58,1410	-4,006
58,1810	-4,056
58,2210	-4,054
58,2610	-4,015
58,3010	-3,941
58,3410	-3,834
58,3810	-3,698
58,4210	-3,534
58,4610	-3,346
58,5010	-3,135
58,5410	-2,909
58,5810	-2,669
58,6210	-2,421
58,6610	-2,168
58,7010	-1,915
58,7410	-1,665
58,7810	-1,423
58,8210	-1,194
58,8610	-0,979
58,9010	-0,779
58,9410	-0,602
58,9810	-0,445
59,0210	-0,311
59,0610	-0,203
59,1010	-0,121
59,1410	-0,068
59,1810	-0,042
59,2210	-0,046
59,2610	-0,077
59,3010	-0,137
59,3410	-0,223
59,3810	-0,336
59,4210	-0,474
59,4610	-0,636
59,5010	-0,822
59,5410	-1,029
59,5810	-1,252
59,6210	-1,491
59,6610	-1,739
59,7010	-1,995
59,7410	-2,254
59,7810	-2,509
59,8210	-2,758
59,8610	-2,994
59,9010	-3,215
59,9410	-3,415
59,9810	-3,589
60,0210	-3,737
60,0610	-3,855
60,1010	-3,936
60,1410	-3,985
60,1810	-3,998
60,2210	-3,974
60,2610	-3,922
60,3010	-3,847
60,3410	-3,745
60,3810	-3,616
60,4210	-3,459
60,4610	-3,275
60,5010	-3,068
60,5410	-2,838
60,5810	-2,592
60,6210	-2,333
60,6610	-2,064
60,7010	-1,791
60,7410	-1,519
60,7810	-1,250
60,8210	-0,993
60,8610	-0,748
60,9010	-0,520
60,9410	-0,314
60,9810	-0,135
61,0210	0,017
61,0610	0,137
61,1010	0,220
61,1410	0,267
61,1810	0,273
61,2210	0,242
61,2610	0,170
61,3010	0,060
61,3410	-0,086
61,3810	-0,269
61,4210	-0,484
61,4610	-0,729
61,5010	-1,001
61,5410	-1,293
61,5810	-1,601
61,6210	-1,918
61,6610	-2,242
61,7010	-2,560
61,7410	-2,870
61,7810	-3,165
61,8210	-3,437
61,8610	-3,682
61,9010	-3,894
61,9410	-4,070
61,9810	-4,203
62,0210	-4,295
62,0610	-4,340
62,1010	-4,339
62,1410	-4,295
62,1810	-4,207
62,2210	-4,076
62,2610	-3,910
62,3010	-3,707
62,3410	-3,473
62,3810	-3,212
62,4210	-2,931
62,4610	-2,633
62,5010	-2,325
62,5410	-2,012
62,5810	-1,703
62,6210	-1,400
62,6610	-1,111
62,7010	-0,839
62,7410	-0,589
62,7810	-0,366
62,8210	-0,173
62,8610	-0,011
62,9010	0,116
62,9410	0,206
62,9810	0,258
63,0210	0,272
63,0610	0,247
63,1010	0,187
63,1410	0,094
63,1810	-0,033
63,2210	-0,190
63,2610	-0,377
63,3010	-0,589
63,3410	-0,823
63,3810	-1,078
63,4210	-1,346
63,4610	-1,624
63,5010	-1,909
63,5410	-2,193
63,5810	-2,471
63,6210	-2,741
63,6610	-2,994
63,7010	-3,230
63,7410	-3,440
63,7810	-3,622
63,8210	-3,775
63,8610	-3,892
63,9010	-3,976
63,9410	-4,021
63,9810	-4,031
64,0210	-4,002
64,0610	-3,941
64,1010	-3,847
64,1410	-3,723
64,1810	-3,570
64,2210	-3,393
64,2610	-3,193
64,3010	-2,977
64,3410	-2,744
64,3810	-2,502
64,4210	-2,254
64,4610	-2,004
64,5010	-1,758
64,5410	-1,519
64,5810	-1,288
64,6210	-1,071
64,6610	-0,870
64,7010	-0,688
64,7410	-0,526
64,7810	-0,386
64,8210	-0,270
64,8610	-0,179
64,9010	-0,115
64,9410	-0,077
64,9810	-0,068
65,0210	-0,086
65,0610	-0,132
65,1010	-0,204
65,1410	-0,300
65,1810	-0,424
65,2210	-0,570
65,2610	-0,741
65,3010	-0,933
65,3410	-1,144
65,3810	-1,370
65,4210	-1,608
65,4610	-1,855
65,5010	-2,108
65,5410	-2,359
65,5810	-2,608
65,6210	-2,848
65,6610	-3,072
65,7010	-3,281
65,7410	-3,468
65,7810	-3,629
65,8210	-3,762
65,8610	-3,863
65,9010	-3,930
65,9410	-3,963
65,9810	-3,958
66,0210	-3,916
66,0610	-3,844
66,1010	-3,738
66,1410	-3,605
66,1810	-3,442
66,2210	-3,255
66,2610	-3,046
66,3010	-2,818
66,3410	-2,575
66,3810	-2,322
66,4210	-2,061
66,4610	-1,799
66,5010	-1,538
66,5410	-1,285
66,5810	-1,040
66,6210	-0,811
66,6610	-0,598
66,7010	-0,405
66,7410	-0,237
66,7810	-0,096
66,8210	0,017
66,8610	0,097
66,9010	0,145
66,9410	0,157
66,9810	0,135
67,0210	0,077
67,0610	-0,016
67,1010	-0,141
67,1410	-0,302
67,1810	-0,492
67,2210	-0,710
67,2610	-0,953
67,3010	-1,219
67,3410	-1,500
67,3810	-1,792
67,4210	-2,092
67,4610	-2,391
67,5010	-2,686
67,5410	-2,969
67,5810	-3,233
67,6210	-3,476
67,6610	-3,691
67,7010	-3,875
67,7410	-4,023
67,7810	-4,131
67,8210	-4,200
67,8610	-4,225
67,9010	-4,208
67,9410	-4,150
67,9810	-4,051
68,0210	-3,916
68,0610	-3,746
68,1010	-3,544
68,1410	-3,314
68,1810	-3,061
68,2210	-2,790
68,2610	-2,505
68,3010	-2,210
68,3410	-1,915
68,3810	-1,621
68,4210	-1,334
68,4610	-1,060
68,5010	-0,804
68,5410	-0,569
68,5810	-0,358
68,6210	-0,174
68,6610	-0,022
68,7010	0,099
68,7410	0,184
68,7810	0,232
68,8210	0,245
68,8610	0,221
68,9010	0,162
68,9410	0,068
68,9810	-0,061
69,0210	-0,221
69,0610	-0,413
69,1010	-0,630
69,1410	-0,872
69,1810	-1,134
69,2210	-1,411
69,2610	-1,698
69,3010	-1,992
69,3410	-2,286
69,3810	-2,575
69,4210	-2,851
69,4610	-3,112
69,5010	-3,352
69,5410	-3,566
69,5810	-3,751
69,6210	-3,902
69,6610	-4,017
69,7010	-4,092
69,7410	-4,130
69,7810	-4,126
69,8210	-4,084
69,8610	-4,006
69,9010	-3,891
69,9410	-3,743
69,9810	-3,566
70,0210	-3,362
70,0610	-3,135
70,1010	-2,889
70,1410	-2,628
70,1810	-2,359
70,2210	-2,084
70,2610	-1,811
70,3010	-1,544
70,3410	-1,285
70,3810	-1,040
70,4210	-0,812
70,4610	-0,605
70,5010	-0,419
70,5410	-0,261
70,5810	-0,130
70,6210	-0,028
70,6610	0,042
70,7010	0,082
70,7410	0,086
70,7810	0,060
70,8210	0,002
70,8610	-0,088
70,9010	-0,206
70,9410	-0,352
70,9810	-0,526
71,0210	-0,724
71,0610	-0,946
71,1010	-1,186
71,1410	-1,440
71,1810	-1,704
71,2210	-1,978
71,2610	-2,251
71,3010	-2,523
71,3410	-2,785
71,3810	-3,033
71,4210	-3,266
71,4610	-3,473
71,5010	-3,655
71,5410	-3,808
71,5810	-3,925
71,6210	-4,009
71,6610	-4,054
71,7010	-4,062
71,7410	-4,032
71,7810	-3,966
71,8210	-3,867
71,8610	-3,734
71,9010	-3,570
71,9410	-3,380
71,9810	-3,165
72,0210	-2,931
72,0610	-2,680
72,1010	-2,419
72,1410	-2,150
72,1810	-1,879
72,2210	-1,612
72,2610	-1,351
72,3010	-1,101
72,3410	-0,867
72,3810	-0,652
72,4210	-0,459
72,4610	-0,289
72,5010	-0,148
72,5410	-0,033
72,5810	0,049
72,6210	0,097
72,6610	0,110
72,7010	0,090
72,7410	0,038
72,7810	-0,046
72,8210	-0,160
72,8610	-0,305
72,9010	-0,478
72,9410	-0,674
72,9810	-0,895
73,0210	-1,136
73,0610	-1,392
73,1010	-1,659
73,1410	-1,934
73,1810	-2,212
73,2210	-2,487
73,2610	-2,752
73,3010	-3,007
73,3410	-3,242
73,3810	-3,456
73,4210	-3,643
73,4610	-3,800
73,5010	-3,924
73,5410	-4,012
73,5810	-4,062
73,6210	-4,075
73,6610	-4,050
73,7010	-3,987
73,7410	-3,891
73,7810	-3,762
73,8210	-3,602
73,8610	-3,413
73,9010	-3,201
73,9410	-2,969
73,9810	-2,719
74,0210	-2,457
74,0610	-2,188
74,1010	-1,916
74,1410	-1,648
74,1810	-1,385
74,2210	-1,133
74,2610	-0,895
74,3010	-0,677
74,3410	-0,479
74,3810	-0,306
74,4210	-0,160
74,4610	-0,041
74,5010	0,046
74,5410	0,101
74,5810	0,123
74,6210	0,112
74,6610	0,068
74,7010	-0,009
74,7410	-0,118
74,7810	-0,256
74,8210	-0,424
74,8610	-0,619
74,9010	-0,837
74,9410	-1,078
74,9810	-1,335
75,0210	-1,607
75,0610	-1,885
75,1010	-2,168
75,1410	-2,449
75,1810	-2,722
75,2210	-2,983
75,2610	-3,226
75,3010	-3,448
75,3410	-3,641
75,3810	-3,804
75,4210	-3,935
75,4610	-4,029
75,5010	-4,079
75,5410	-4,079
75,5810	-4,039
75,6210	-3,962
75,6610	-3,852
75,7010	-3,710
75,7410	-3,542
75,7810	-3,347
75,8210	-3,131
75,8610	-2,895
75,9010	-2,648
75,9410	-2,391
75,9810	-2,130
76,0210	-1,868
76,0610	-1,612
76,1010	-1,362
76,1410	-1,125
76,1810	-0,903
76,2210	-0,701
76,2610	-0,518
76,3010	-0,361
76,3410	-0,228
76,3810	-0,121
76,4210	-0,044
76,4610	0,005
76,5010	0,022
76,5410	0,009
76,5810	-0,033
76,6210	-0,105
76,6610	-0,206
76,7010	-0,333
76,7410	-0,489
76,7810	-0,666
76,8210	-0,867
76,8610	-1,089
76,9010	-1,326
76,9410	-1,574
76,9810	-1,832
77,0210	-2,094
77,0610	-2,356
77,1010	-2,614
77,1410	-2,860
77,1810	-3,093
77,2210	-3,303
77,2610	-3,486
77,3010	-3,633
77,3410	-3,745
77,3810	-3,815
77,4210	-3,842
77,4610	-3,828
77,5010	-3,793
77,5410	-3,740
77,5810	-3,662
77,6210	-3,558
77,6610	-3,431
77,7010	-3,281
77,7410	-3,113
77,7810	-2,926
77,8210	-2,724
77,8610	-2,512
77,9010	-2,289
77,9410	-2,061
77,9810	-1,832
78,0210	-1,604
78,0610	-1,379
78,1010	-1,164
78,1410	-0,958
78,1810	-0,767
78,2210	-0,591
78,2610	-0,432
78,3010	-0,295
78,3410	-0,181
78,3810	-0,093
78,4210	-0,033
78,4610	-0,005
78,5010	-0,006
78,5410	-0,039
78,5810	-0,105
78,6210	-0,203
78,6610	-0,333
78,7010	-0,493
78,7410	-0,683
78,7810	-0,900
78,8210	-1,140
78,8610	-1,401
78,9010	-1,679
78,9410	-1,968
78,9810	-2,262
79,0210	-2,556
79,0610	-2,843
79,1010	-3,118
79,1410	-3,374
79,1810	-3,605
79,2210	-3,800
79,2610	-3,952
79,3010	-4,057
79,3410	-4,117
79,3810	-4,128
79,4210	-4,097
79,4610	-4,029
79,5010	-3,925
79,5410	-3,790
79,5810	-3,624
79,6210	-3,426
79,6610	-3,203
79,7010	-2,958
79,7410	-2,695
79,7810	-2,419
79,8210	-2,135
79,8610	-1,846
79,9010	-1,560
79,9410	-1,280
79,9810	-1,013
80,0210	-0,760
80,0610	-0,529
80,1010	-0,320
80,1410	-0,138
80,1810	0,014
80,2210	0,134
80,2610	0,218
80,3010	0,265
80,3410	0,273
80,3810	0,243
80,4210	0,174
80,4610	0,071
80,5010	-0,071
80,5410	-0,245
80,5810	-0,452
80,6210	-0,690
80,6610	-0,950
80,7010	-1,233
80,7410	-1,533
80,7810	-1,843
80,8210	-2,157
80,8610	-2,469
80,9010	-2,774
80,9410	-3,066
80,9810	-3,338
81,0210	-3,583
81,0610	-3,798
81,1010	-3,979
81,1410	-4,122
81,1810	-4,222
81,2210	-4,279
81,2610	-4,291
81,3010	-4,260
81,3410	-4,186
81,3810	-4,072
81,4210	-3,919
81,4610	-3,732
81,5010	-3,512
81,5410	-3,266
81,5810	-2,994
81,6210	-2,706
81,6610	-2,405
81,7010	-2,097
81,7410	-1,789
81,7810	-1,486
81,8210	-1,194
81,8610	-0,917
81,9010	-0,660
81,9410	-0,426
81,9810	-0,220
82,0210	-0,044
82,0610	0,099
82,1010	0,206
82,1410	0,276
82,1810	0,308
82,2210	0,302
82,2610	0,258
82,3010	0,176
82,3410	0,058
82,3810	-0,094
82,4210	-0,278
82,4610	-0,490
82,5010	-0,727
82,5410	-0,985
82,5810	-1,258
82,6210	-1,544
82,6610	-1,838
82,7010	-2,135
82,7410	-2,430
82,7810	-2,717
82,8210	-2,992
82,8610	-3,247
82,9010	-3,479
82,9410	-3,685
82,9810	-3,858
83,0210	-3,995
83,0610	-4,093
83,1010	-4,152
83,1410	-4,170
83,1810	-4,148
83,2210	-4,086
83,2610	-3,987
83,3010	-3,853
83,3410	-3,685
83,3810	-3,489
83,4210	-3,266
83,4610	-3,021
83,5010	-2,757
83,5410	-2,482
83,5810	-2,199
83,6210	-1,915
83,6610	-1,634
83,7010	-1,360
83,7410	-1,098
83,7810	-0,853
83,8210	-0,628
83,8610	-0,427
83,9010	-0,253
83,9410	-0,107
83,9810	0,008
84,0210	0,091
84,0610	0,140
84,1010	0,152
84,1410	0,134
84,1810	0,080
84,2210	-0,006
84,2610	-0,123
84,3010	-0,269
84,3410	-0,443
84,3810	-0,644
84,4210	-0,867
84,4610	-1,109
84,5010	-1,368
84,5410	-1,637
84,5810	-1,913
84,6210	-2,191
84,6610	-2,465
84,7010	-2,732
84,7410	-2,985
84,7810	-3,220
84,8210	-3,432
84,8610	-3,618
84,9010	-3,775
84,9410	-3,897
84,9810	-3,985
85,0210	-4,037
85,0610	-4,051
85,1010	-4,028
85,1410	-3,968
85,1810	-3,875
85,2210	-3,751
85,2610	-3,597
85,3010	-3,415
85,3410	-3,209
85,3810	-2,985
85,4210	-2,743
85,4610	-2,490
85,5010	-2,231
85,5410	-1,967
85,5810	-1,706
85,6210	-1,451
85,6610	-1,208
85,7010	-0,977
85,7410	-0,765
85,7810	-0,572
85,8210	-0,401
85,8610	-0,254
85,9010	-0,135
85,9410	-0,044
85,9810	0,016
86,0210	0,046
86,0610	0,044
86,1010	0,013
86,1410	-0,050
86,1810	-0,143
86,2210	-0,264
86,2610	-0,415
86,3010	-0,591
86,3410	-0,790
86,3810	-1,012
86,4210	-1,252
86,4610	-1,508
86,5010	-1,773
86,5410	-2,045
86,5810	-2,318
86,6210	-2,589
86,6610	-2,848
86,7010	-3,094
86,7410	-3,322
86,7810	-3,525
86,8210	-3,702
86,8610	-3,847
86,9010	-3,958
86,9410	-4,034
86,9810	-4,072
87,0210	-4,070
87,0610	-4,031
87,1010	-3,957
87,1410	-3,847
87,1810	-3,706
87,2210	-3,534
87,2610	-3,335
87,3010	-3,112
87,3410	-2,868
87,3810	-2,609
87,4210	-2,340
87,4610	-2,062
87,5010	-1,784
87,5410	-1,510
87,5810	-1,243
87,6210	-0,988
87,6610	-0,749
87,7010	-0,529
87,7410	-0,335
87,7810	-0,163
87,8210	-0,022
87,8610	0,088
87,9010	0,165
87,9410	0,207
87,9810	0,214
88,0210	0,182
88,0610	0,118
88,1010	0,016
88,1410	-0,119
88,1810	-0,286
88,2210	-0,482
88,2610	-0,705
88,3010	-0,952
88,3410	-1,216
88,3810	-1,495
88,4210	-1,784
88,4610	-2,080
88,5010	-2,375
88,5410	-2,666
88,5810	-2,945
88,6210	-3,209
88,6610	-3,449
88,7010	-3,665
88,7410	-3,848
88,7810	-3,998
88,8210	-4,109
88,8610	-4,178
88,9010	-4,207
88,9410	-4,194
88,9810	-4,139
89,0210	-4,045
89,0610	-3,914
89,1010	-3,749
89,1410	-3,552
89,1810	-3,324
89,2210	-3,072
89,2610	-2,799
89,3010	-2,512
89,3410	-2,212
89,3810	-1,907
89,4210	-1,604
89,4610	-1,307
89,5010	-1,019
89,5410	-0,748
89,5810	-0,498
89,6210	-0,270
89,6610	-0,071
89,7010	0,096
89,7410	0,229
89,7810	0,325
89,8210	0,380
89,8610	0,394
89,9010	0,366
89,9410	0,297
89,9810	0,185
90,0210	0,035
90,0610	-0,154
90,1010	-0,377
90,1410	-0,631
90,1810	-0,911
90,2210	-1,211
90,2610	-1,527
90,3010	-1,854
90,3410	-2,185
90,3810	-2,515
90,4210	-2,837
90,4610	-3,143
90,5010	-3,427
90,5410	-3,684
90,5810	-3,908
90,6210	-4,093
90,6610	-4,238
90,7010	-4,337
90,7410	-4,390
90,7810	-4,397
90,8210	-4,356
90,8610	-4,269
90,9010	-4,141
90,9410	-3,971
90,9810	-3,764
91,0210	-3,525
91,0610	-3,256
91,1010	-2,966
91,1410	-2,656
91,1810	-2,337
91,2210	-2,012
91,2610	-1,690
91,3010	-1,374
91,3410	-1,073
91,3810	-0,790
91,4210	-0,531
91,4610	-0,298
91,5010	-0,097
91,5410	0,069
91,5810	0,198
91,6210	0,291
91,6610	0,341
91,7010	0,353
91,7410	0,325
91,7810	0,259
91,8210	0,157
91,8610	0,019
91,9010	-0,151
91,9410	-0,352
91,9810	-0,581
92,0210	-0,833
92,0610	-1,106
92,1010	-1,392
92,1410	-1,689
92,1810	-1,990
92,2210	-2,290
92,2610	-2,582
92,3010	-2,864
92,3410	-3,127
92,3810	-3,368
92,4210	-3,581
92,4610	-3,764
92,5010	-3,911
92,5410	-4,023
92,5810	-4,095
92,6210	-4,126
92,6610	-4,120
92,7010	-4,075
92,7410	-3,991
92,7810	-3,875
92,8210	-3,726
92,8610	-3,548
92,9010	-3,344
92,9410	-3,120
92,9810	-2,876
93,0210	-2,620
93,0610	-2,355
93,1010	-2,086
93,1410	-1,819
93,1810	-1,558
93,2210	-1,307
93,2610	-1,068
93,3010	-0,847
93,3410	-0,646
93,3810	-0,467
93,4210	-0,313
93,4610	-0,184
93,5010	-0,085
93,5410	-0,014
93,5810	0,025
93,6210	0,033
93,6610	0,008
93,7010	-0,047
93,7410	-0,130
93,7810	-0,242
93,8210	-0,380
93,8610	-0,545
93,9010	-0,732
93,9410	-0,942
93,9810	-1,170
94,0210	-1,414
94,0610	-1,670
94,1010	-1,932
94,1410	-2,198
94,1810	-2,461
94,2210	-2,719
94,2610	-2,964
94,3010	-3,193
94,3410	-3,401
94,3810	-3,585
94,4210	-3,740
94,4610	-3,864
94,5010	-3,949
94,5410	-3,987
94,5810	-3,979
94,6210	-3,936
94,6610	-3,859
94,7010	-3,753
94,7410	-3,616
94,7810	-3,453
94,8210	-3,264
94,8610	-3,055
94,9010	-2,829
94,9410	-2,590
94,9810	-2,342
95,0210	-2,088
95,0610	-1,833
95,1010	-1,580
95,1410	-1,337
95,1810	-1,103
95,2210	-0,883
95,2610	-0,679
95,3010	-0,496
95,3410	-0,336
95,3810	-0,199
95,4210	-0,090
95,4610	-0,008
95,5010	0,042
95,5410	0,061
95,5810	0,049
95,6210	0,005
95,6610	-0,071
95,7010	-0,178
95,7410	-0,316
95,7810	-0,482
95,8210	-0,675
95,8610	-0,894
95,9010	-1,133
95,9410	-1,392
95,9810	-1,663
96,0210	-1,945
96,0610	-2,229
96,1010	-2,512
96,1410	-2,788
96,1810	-3,050
96,2210	-3,296
96,2610	-3,517
96,3010	-3,702
96,3410	-3,850
96,3810	-3,957
96,4210	-4,020
96,4610	-4,037
96,5010	-4,013
96,5410	-3,955
96,5810	-3,866
96,6210	-3,748
96,6610	-3,600
96,7010	-3,426
96,7410	-3,228
96,7810	-3,010
96,8210	-2,776
96,8610	-2,527
96,9010	-2,273
96,9410	-2,014
96,9810	-1,755
97,0210	-1,502
97,0610	-1,257
97,1010	-1,023
97,1410	-0,806
97,1810	-0,608
97,2210	-0,430
97,2610	-0,276
97,3010	-0,149
97,3410	-0,049
97,3810	0,022
97,4210	0,061
97,4610	0,069
97,5010	0,046
97,5410	-0,011
97,5810	-0,097
97,6210	-0,215
97,6610	-0,361
97,7010	-0,537
97,7410	-0,738
97,7810	-0,963
97,8210	-1,208
97,8610	-1,469
97,9010	-1,740
97,9410	-2,022
97,9810	-2,303
98,0210	-2,582
98,0610	-2,851
98,1010	-3,107
98,1410	-3,343
98,1810	-3,555
98,2210	-3,734
98,2610	-3,874
98,3010	-3,966
98,3410	-4,012
98,3810	-4,010
98,4210	-3,969
98,4610	-3,896
98,5010	-3,792
98,5410	-3,657
98,5810	-3,495
98,6210	-3,310
98,6610	-3,104
98,7010	-2,879
98,7410	-2,644
98,7810	-2,399
98,8210	-2,149
98,8610	-1,899
98,9010	-1,652
98,9410	-1,414
98,9810	-1,186
99,0210	-0,972
99,0610	-0,774
99,1010	-0,597
99,1410	-0,441
99,1810	-0,308
99,2210	-0,198
99,2610	-0,116
99,3010	-0,061
99,3410	-0,035
99,3810	-0,038
99,4210	-0,068
99,4610	-0,127
99,5010	-0,215
99,5410	-0,330
99,5810	-0,470
99,6210	-0,636
99,6610	-0,825
99,7010	-1,035
99,7410	-1,263
99,7810	-1,506
99,8210	-1,759
99,8610	-2,018
99,9010	-2,281
99,9410	-2,540
99,9810	-2,791
100,0210	-3,028
100,0610	-3,250
100,1010	-3,451
100,1410	-3,625
100,1810	-3,771
100,2210	-3,885
100,2610	-3,963
100,3010	-4,007
100,3410	-4,013
100,3810	-3,985
100,4210	-3,922
100,4610	-3,826
100,5010	-3,698
100,5410	-3,541
100,5810	-3,357
100,6210	-3,149
100,6610	-2,922
100,7010	-2,678
100,7410	-2,421
100,7810	-2,155
100,8210	-1,887
100,8610	-1,618
100,9010	-1,356
100,9410	-1,103
100,9810	-0,861
101,0210	-0,638
101,0610	-0,434
101,1010	-0,254
101,1410	-0,102
101,1810	0,022
101,2210	0,115
101,2610	0,173
101,3010	0,196
101,3410	0,184
101,3810	0,137
101,4210	0,052
101,4610	-0,066
101,5010	-0,218
101,5410	-0,402
101,5810	-0,616
101,6210	-0,853
101,6610	-1,112
101,7010	-1,389
101,7410	-1,678
101,7810	-1,974
101,8210	-2,276
101,8610	-2,573
101,9010	-2,862
101,9410	-3,135
101,9810	-3,388
102,0210	-3,616
102,0610	-3,814
102,1010	-3,977
102,1410	-4,103
102,1810	-4,188
102,2210	-4,230
102,2610	-4,230
102,3010	-4,188
102,3410	-4,104
102,3810	-3,984
102,4210	-3,825
102,4610	-3,633
102,5010	-3,410
102,5410	-3,162
102,5810	-2,892
102,6210	-2,604
102,6610	-2,308
102,7010	-2,004
102,7410	-1,701
102,7810	-1,403
102,8210	-1,117
102,8610	-0,845
102,9010	-0,595
102,9410	-0,368
102,9810	-0,168
103,0210	0,000
103,0610	0,135
103,1010	0,236
103,1410	0,297
103,1810	0,319
103,2210	0,305
103,2610	0,250
103,3010	0,159
103,3410	0,033
103,3810	-0,127
103,4210	-0,319
103,4610	-0,537
103,5010	-0,782
103,5410	-1,046
103,5810	-1,327
103,6210	-1,621
103,6610	-1,923
103,7010	-2,226
103,7410	-2,524
103,7810	-2,813
103,8210	-3,088
103,8610	-3,343
103,9010	-3,572
103,9410	-3,770
103,9810	-3,935
104,0210	-4,062
104,0610	-4,148
104,1010	-4,196
104,1410	-4,200
104,1810	-4,163
104,2210	-4,086
104,2610	-3,971
104,3010	-3,820
104,3410	-3,638
104,3810	-3,426
104,4210	-3,189
104,4610	-2,931
104,5010	-2,658
104,5410	-2,373
104,5810	-2,083
104,6210	-1,794
104,6610	-1,510
104,7010	-1,236
104,7410	-0,977
104,7810	-0,735
104,8210	-0,517
104,8610	-0,324
104,9010	-0,159
104,9410	-0,024
104,9810	0,079
105,0210	0,146
105,0610	0,178
105,1010	0,174
105,1410	0,137
105,1810	0,066
105,2210	-0,038
105,2610	-0,171
105,3010	-0,336
105,3410	-0,528
105,3810	-0,745
105,4210	-0,983
105,4610	-1,239
105,5010	-1,510
105,5410	-1,788
105,5810	-2,072
105,6210	-2,353
105,6610	-2,630
105,7010	-2,895
105,7410	-3,143
105,7810	-3,369
105,8210	-3,572
105,8610	-3,743
105,9010	-3,883
105,9410	-3,987
105,9810	-4,054
106,0210	-4,081
106,0610	-4,072
106,1010	-4,023
106,1410	-3,940
106,1810	-3,823
106,2210	-3,676
106,2610	-3,498
106,3010	-3,296
106,3410	-3,069
106,3810	-2,826
106,4210	-2,568
106,4610	-2,301
106,5010	-2,029
106,5410	-1,758
106,5810	-1,492
106,6210	-1,235
106,6610	-0,990
106,7010	-0,763
106,7410	-0,556
106,7810	-0,371
106,8210	-0,212
106,8610	-0,080
106,9010	0,020
106,9410	0,090
106,9810	0,127
107,0210	0,130
107,0610	0,099
107,1010	0,035
107,1410	-0,058
107,1810	-0,181
107,2210	-0,331
107,2610	-0,511
107,3010	-0,715
107,3410	-0,944
107,3810	-1,194
107,4210	-1,461
107,4610	-1,739
107,5010	-2,023
107,5410	-2,311
107,5810	-2,593
107,6210	-2,865
107,6610	-3,124
107,7010	-3,363
107,7410	-3,577
107,7810	-3,760
107,8210	-3,913
107,8610	-4,029
107,9010	-4,106
107,9410	-4,144
107,9810	-4,142
108,0210	-4,100
108,0610	-4,020
108,1010	-3,902
108,1410	-3,751
108,1810	-3,569
108,2210	-3,357
108,2610	-3,121
108,3010	-2,865
108,3410	-2,592
108,3810	-2,309
108,4210	-2,020
108,4610	-1,731
108,5010	-1,448
108,5410	-1,173
108,5810	-0,913
108,6210	-0,671
108,6610	-0,449
108,7010	-0,254
108,7410	-0,088
108,7810	0,049
108,8210	0,151
108,8610	0,217
108,9010	0,247
108,9410	0,237
108,9810	0,193
109,0210	0,113
109,0610	-0,003
109,1010	-0,152
109,1410	-0,335
109,1810	-0,545
109,2210	-0,782
109,2610	-1,043
109,3010	-1,323
109,3410	-1,616
109,3810	-1,918
109,4210	-2,221
109,4610	-2,523
109,5010	-2,815
109,5410	-3,093
109,5810	-3,349
109,6210	-3,578
109,6610	-3,779
109,7010	-3,944
109,7410	-4,073
109,7810	-4,161
109,8210	-4,207
109,8610	-4,210
109,9010	-4,170
109,9410	-4,092
109,9810	-3,976
110,0210	-3,823
110,0610	-3,638
110,1010	-3,423
110,1410	-3,182
110,1810	-2,922
110,2210	-2,645
110,2610	-2,358
110,3010	-2,064
110,3410	-1,770
110,3810	-1,483
110,4210	-1,205
110,4610	-0,942
110,5010	-0,699
110,5410	-0,476
110,5810	-0,280
110,6210	-0,113
110,6610	0,025
110,7010	0,129
110,7410	0,198
110,7810	0,231
110,8210	0,228
110,8610	0,188
110,9010	0,115
110,9410	0,005
110,9810	-0,137
111,0210	-0,309
111,0610	-0,512
111,1010	-0,738
111,1410	-0,988
111,1810	-1,255
111,2210	-1,535
111,2610	-1,824
111,3010	-2,116
111,3410	-2,406
111,3810	-2,689
111,4210	-2,961
111,4610	-3,214
111,5010	-3,445
111,5410	-3,646
111,5810	-3,817
111,6210	-3,952
111,6610	-4,051
111,7010	-4,109
111,7410	-4,128
111,7810	-4,108
111,8210	-4,048
111,8610	-3,952
111,9010	-3,823
111,9410	-3,662
111,9810	-3,470
112,0210	-3,252
112,0610	-3,013
112,1010	-2,757
112,1410	-2,488
112,1810	-2,212
112,2210	-1,932
112,2610	-1,656
112,3010	-1,385
112,3410	-1,128
112,3810	-0,884
112,4210	-0,660
112,4610	-0,459
112,5010	-0,281
112,5410	-0,132
112,5810	-0,011
112,6210	0,077
112,6610	0,130
112,7010	0,151
112,7410	0,137
112,7810	0,090
