Posizione angolare, Oscillazioni forzate 2.70 V
Tempo ( s )	Posizione angolare ( rad )
55,9326	-0,049
55,9726	-0,060
56,0126	-0,083
56,0526	-0,118
56,0926	-0,167
56,1326	-0,229
56,1726	-0,306
56,2126	-0,397
56,2526	-0,503
56,2926	-0,622
56,3326	-0,754
56,3726	-0,897
56,4126	-1,049
56,4526	-1,210
56,4926	-1,376
56,5326	-1,544
56,5726	-1,715
56,6126	-1,882
56,6526	-2,044
56,6926	-2,198
56,7326	-2,340
56,7726	-2,471
56,8126	-2,586
56,8526	-2,683
56,8926	-2,761
56,9326	-2,821
56,9726	-2,857
57,0126	-2,867
57,0526	-2,849
57,0926	-2,813
57,1326	-2,761
57,1726	-2,694
57,2126	-2,611
57,2526	-2,516
57,2926	-2,410
57,3326	-2,293
57,3726	-2,171
57,4126	-2,040
57,4526	-1,905
57,4926	-1,769
57,5326	-1,630
57,5726	-1,492
57,6126	-1,357
57,6526	-1,225
57,6926	-1,098
57,7326	-0,977
57,7726	-0,862
57,8126	-0,756
57,8526	-0,655
57,8926	-0,562
57,9326	-0,478
57,9726	-0,401
58,0126	-0,331
58,0526	-0,270
58,0926	-0,218
58,1326	-0,173
58,1726	-0,138
58,2126	-0,112
58,2526	-0,094
58,2926	-0,086
58,3326	-0,090
58,3726	-0,104
58,4126	-0,126
58,4526	-0,160
58,4926	-0,204
58,5326	-0,261
58,5726	-0,330
58,6126	-0,412
58,6526	-0,504
58,6926	-0,611
58,7326	-0,727
58,7726	-0,856
58,8126	-0,994
58,8526	-1,139
58,8926	-1,291
58,9326	-1,448
58,9726	-1,607
59,0126	-1,766
59,0526	-1,920
59,0926	-2,069
59,1326	-2,210
59,1726	-2,340
59,2126	-2,458
59,2526	-2,562
59,2926	-2,650
59,3326	-2,721
59,3726	-2,771
59,4126	-2,802
59,4526	-2,813
59,4926	-2,805
59,5326	-2,779
59,5726	-2,738
59,6126	-2,680
59,6526	-2,608
59,6926	-2,524
59,7326	-2,430
59,7726	-2,326
59,8126	-2,212
59,8526	-2,091
59,8926	-1,962
59,9326	-1,830
59,9726	-1,695
60,0126	-1,557
60,0526	-1,420
60,0926	-1,285
60,1326	-1,151
60,1726	-1,023
60,2126	-0,900
60,2526	-0,782
60,2926	-0,671
60,3326	-0,567
60,3726	-0,470
60,4126	-0,382
60,4526	-0,303
60,4926	-0,232
60,5326	-0,171
60,5726	-0,119
60,6126	-0,079
60,6526	-0,050
60,6926	-0,033
60,7326	-0,030
60,7726	-0,038
60,8126	-0,057
60,8526	-0,086
60,8926	-0,129
60,9326	-0,182
60,9726	-0,250
61,0126	-0,328
61,0526	-0,419
61,0926	-0,522
61,1326	-0,636
61,1726	-0,760
61,2126	-0,895
61,2526	-1,037
61,2926	-1,186
61,3326	-1,340
61,3726	-1,497
61,4126	-1,654
61,4526	-1,808
61,4926	-1,959
61,5326	-2,102
61,5726	-2,235
61,6126	-2,358
61,6526	-2,468
61,6926	-2,562
61,7326	-2,639
61,7726	-2,700
61,8126	-2,741
61,8526	-2,763
61,8926	-2,768
61,9326	-2,755
61,9726	-2,733
62,0126	-2,706
62,0526	-2,672
62,0926	-2,631
62,1326	-2,581
62,1726	-2,520
62,2126	-2,447
62,2526	-2,364
62,2926	-2,268
62,3326	-2,161
62,3726	-2,045
62,4126	-1,921
62,4526	-1,791
62,4926	-1,654
62,5326	-1,514
62,5726	-1,371
62,6126	-1,227
62,6526	-1,084
62,6926	-0,944
62,7326	-0,807
62,7726	-0,677
62,8126	-0,553
62,8526	-0,435
62,8926	-0,327
62,9326	-0,228
62,9726	-0,140
63,0126	-0,063
63,0526	0,000
63,0926	0,050
63,1326	0,085
63,1726	0,102
63,2126	0,104
63,2526	0,090
63,2926	0,061
63,3326	0,019
63,3726	-0,039
63,4126	-0,112
63,4526	-0,198
63,4926	-0,300
63,5326	-0,415
63,5726	-0,540
63,6126	-0,679
63,6526	-0,826
63,6926	-0,982
63,7326	-1,142
63,7726	-1,307
63,8126	-1,473
63,8526	-1,638
63,8926	-1,800
63,9326	-1,954
63,9726	-2,100
64,0126	-2,235
64,0526	-2,358
64,0926	-2,465
64,1326	-2,556
64,1726	-2,630
64,2126	-2,686
64,2526	-2,724
64,2926	-2,741
64,3326	-2,741
64,3726	-2,725
64,4126	-2,695
64,4526	-2,659
64,4926	-2,617
64,5326	-2,570
64,5726	-2,515
64,6126	-2,454
64,6526	-2,384
64,6926	-2,308
64,7326	-2,223
64,7726	-2,132
64,8126	-2,033
64,8526	-1,929
64,8926	-1,822
64,9326	-1,709
64,9726	-1,594
65,0126	-1,477
65,0526	-1,357
65,0926	-1,239
65,1326	-1,122
65,1726	-1,005
65,2126	-0,892
65,2526	-0,782
65,2926	-0,677
65,3326	-0,575
65,3726	-0,479
65,4126	-0,388
65,4526	-0,305
65,4926	-0,228
65,5326	-0,160
65,5726	-0,101
65,6126	-0,053
65,6526	-0,017
65,6926	0,006
65,7326	0,014
65,7726	0,009
65,8126	-0,009
65,8526	-0,042
65,8926	-0,090
65,9326	-0,151
65,9726	-0,226
66,0126	-0,317
66,0526	-0,423
66,0926	-0,542
66,1326	-0,672
66,1726	-0,814
66,2126	-0,966
66,2526	-1,125
66,2926	-1,290
66,3326	-1,458
66,3726	-1,626
66,4126	-1,792
66,4526	-1,954
66,4926	-2,106
66,5326	-2,251
66,5726	-2,381
66,6126	-2,498
66,6526	-2,598
66,6926	-2,680
66,7326	-2,744
66,7726	-2,787
66,8126	-2,807
66,8526	-2,802
66,8926	-2,779
66,9326	-2,739
66,9726	-2,686
67,0126	-2,622
67,0526	-2,546
67,0926	-2,465
67,1326	-2,373
67,1726	-2,275
67,2126	-2,169
67,2526	-2,059
67,2926	-1,946
67,3326	-1,830
67,3726	-1,714
67,4126	-1,598
67,4526	-1,481
67,4926	-1,367
67,5326	-1,255
67,5726	-1,148
67,6126	-1,045
67,6526	-0,946
67,6926	-0,850
67,7326	-0,760
67,7726	-0,675
67,8126	-0,595
67,8526	-0,520
67,8926	-0,448
67,9326	-0,382
67,9726	-0,320
68,0126	-0,265
68,0526	-0,217
68,0926	-0,176
68,1326	-0,143
68,1726	-0,119
68,2126	-0,107
68,2526	-0,105
68,2926	-0,116
68,3326	-0,137
68,3726	-0,170
68,4126	-0,217
68,4526	-0,275
68,4926	-0,347
68,5326	-0,434
68,5726	-0,534
68,6126	-0,647
68,6526	-0,773
68,6926	-0,909
68,7326	-1,057
68,7726	-1,211
68,8126	-1,373
68,8526	-1,536
68,8926	-1,703
68,9326	-1,865
68,9726	-2,023
69,0126	-2,174
69,0526	-2,315
69,0926	-2,444
69,1326	-2,559
69,1726	-2,656
69,2126	-2,735
69,2526	-2,794
69,2926	-2,834
69,3326	-2,851
69,3726	-2,848
69,4126	-2,826
69,4526	-2,790
69,4926	-2,744
69,5326	-2,684
69,5726	-2,612
69,6126	-2,529
69,6526	-2,432
69,6926	-2,323
69,7326	-2,204
69,7726	-2,078
69,8126	-1,945
69,8526	-1,805
69,8926	-1,662
69,9326	-1,517
69,9726	-1,373
70,0126	-1,232
70,0526	-1,092
70,0926	-0,958
70,1326	-0,831
70,1726	-0,710
70,2126	-0,597
70,2526	-0,493
70,2926	-0,397
70,3326	-0,313
70,3726	-0,236
70,4126	-0,171
70,4526	-0,118
70,4926	-0,075
70,5326	-0,044
70,5726	-0,025
70,6126	-0,019
70,6526	-0,025
70,6926	-0,042
70,7326	-0,069
70,7726	-0,108
70,8126	-0,157
70,8526	-0,218
70,8926	-0,292
70,9326	-0,375
70,9726	-0,471
71,0126	-0,578
71,0526	-0,694
71,0926	-0,820
71,1326	-0,955
71,1726	-1,096
71,2126	-1,243
71,2526	-1,393
71,2926	-1,546
71,3326	-1,696
71,3726	-1,844
71,4126	-1,987
71,4526	-2,122
71,4926	-2,248
71,5326	-2,364
71,5726	-2,466
71,6126	-2,554
71,6526	-2,626
71,6926	-2,683
71,7326	-2,721
71,7726	-2,741
71,8126	-2,741
71,8526	-2,724
71,8926	-2,692
71,9326	-2,645
71,9726	-2,589
72,0126	-2,521
72,0526	-2,444
72,0926	-2,361
72,1326	-2,268
72,1726	-2,169
72,2126	-2,062
72,2526	-1,953
72,2926	-1,836
72,3326	-1,718
72,3726	-1,598
72,4126	-1,475
72,4526	-1,352
72,4926	-1,232
72,5326	-1,112
72,5726	-0,994
72,6126	-0,881
72,6526	-0,773
72,6926	-0,668
72,7326	-0,567
72,7726	-0,473
72,8126	-0,385
72,8526	-0,305
72,8926	-0,231
72,9326	-0,165
72,9726	-0,108
73,0126	-0,063
73,0526	-0,030
73,0926	-0,008
73,1326	-0,002
73,1726	-0,009
73,2126	-0,030
73,2526	-0,063
73,2926	-0,112
73,3326	-0,173
73,3726	-0,250
73,4126	-0,342
73,4526	-0,448
73,4926	-0,567
73,5326	-0,699
73,5726	-0,842
73,6126	-0,994
73,6526	-1,155
73,6926	-1,321
73,7326	-1,491
73,7726	-1,662
73,8126	-1,828
73,8526	-1,992
73,8926	-2,146
73,9326	-2,289
73,9726	-2,419
74,0126	-2,535
74,0526	-2,634
74,0926	-2,714
74,1326	-2,774
74,1726	-2,815
74,2126	-2,834
74,2526	-2,831
74,2926	-2,812
74,3326	-2,779
74,3726	-2,738
74,4126	-2,688
74,4526	-2,626
74,4926	-2,556
74,5326	-2,472
74,5726	-2,378
74,6126	-2,273
74,6526	-2,160
74,6926	-2,039
74,7326	-1,912
74,7726	-1,780
74,8126	-1,645
74,8526	-1,506
74,8926	-1,370
74,9326	-1,235
74,9726	-1,101
75,0126	-0,972
75,0526	-0,848
75,0926	-0,730
75,1326	-0,619
75,1726	-0,515
75,2126	-0,418
75,2526	-0,328
75,2926	-0,250
75,3326	-0,179
75,3726	-0,119
75,4126	-0,071
75,4526	-0,035
75,4926	-0,009
75,5326	0,002
75,5726	0,000
75,6126	-0,014
75,6526	-0,041
75,6926	-0,080
75,7326	-0,132
75,7726	-0,198
75,8126	-0,276
75,8526	-0,368
75,8926	-0,473
75,9326	-0,589
75,9726	-0,716
76,0126	-0,855
76,0526	-1,001
76,0926	-1,155
76,1326	-1,313
76,1726	-1,475
76,2126	-1,637
76,2526	-1,795
76,2926	-1,951
76,3326	-2,099
76,3726	-2,237
76,4126	-2,362
76,4526	-2,476
76,4926	-2,573
76,5326	-2,655
76,5726	-2,717
76,6126	-2,761
76,6526	-2,787
76,6926	-2,788
76,7326	-2,771
76,7726	-2,738
76,8126	-2,689
76,8526	-2,628
76,8926	-2,557
76,9326	-2,479
76,9726	-2,391
77,0126	-2,295
77,0526	-2,191
77,0926	-2,081
77,1326	-1,967
77,1726	-1,847
77,2126	-1,726
77,2526	-1,602
77,2926	-1,480
77,3326	-1,357
77,3726	-1,236
77,4126	-1,118
77,4526	-1,004
77,4926	-0,894
77,5326	-0,789
77,5726	-0,688
77,6126	-0,594
77,6526	-0,506
77,6926	-0,423
77,7326	-0,347
77,7726	-0,280
77,8126	-0,218
77,8526	-0,165
77,8926	-0,121
77,9326	-0,086
77,9726	-0,063
78,0126	-0,050
78,0526	-0,050
78,0926	-0,061
78,1326	-0,085
78,1726	-0,121
78,2126	-0,170
78,2526	-0,231
78,2926	-0,308
78,3326	-0,397
78,3726	-0,501
78,4126	-0,619
78,4526	-0,748
78,4926	-0,888
78,5326	-1,037
78,5726	-1,194
78,6126	-1,356
78,6526	-1,521
78,6926	-1,687
78,7326	-1,850
78,7726	-2,009
78,8126	-2,158
78,8526	-2,300
78,8926	-2,428
78,9326	-2,542
78,9726	-2,639
79,0126	-2,719
79,0526	-2,779
79,0926	-2,818
79,1326	-2,831
79,1726	-2,820
79,2126	-2,790
79,2526	-2,744
79,2926	-2,684
79,3326	-2,615
79,3726	-2,537
79,4126	-2,449
79,4526	-2,351
79,4926	-2,245
79,5326	-2,133
79,5726	-2,015
79,6126	-1,893
79,6526	-1,769
79,6926	-1,645
79,7326	-1,519
79,7726	-1,395
79,8126	-1,274
79,8526	-1,156
79,8926	-1,043
79,9326	-0,936
79,9726	-0,833
80,0126	-0,735
80,0526	-0,644
80,0926	-0,559
80,1326	-0,481
80,1726	-0,407
80,2126	-0,341
80,2526	-0,281
80,2926	-0,229
80,3326	-0,184
80,3726	-0,148
80,4126	-0,121
80,4526	-0,102
80,4926	-0,096
80,5326	-0,101
80,5726	-0,115
80,6126	-0,138
80,6526	-0,174
80,6926	-0,223
80,7326	-0,283
80,7726	-0,357
80,8126	-0,441
80,8526	-0,540
80,8926	-0,652
80,9326	-0,773
80,9726	-0,906
81,0126	-1,048
81,0526	-1,197
81,0926	-1,352
81,1326	-1,511
81,1726	-1,671
81,2126	-1,828
81,2526	-1,982
81,2926	-2,128
81,3326	-2,267
81,3726	-2,394
81,4126	-2,507
81,4526	-2,604
81,4926	-2,684
81,5326	-2,747
81,5726	-2,791
81,6126	-2,816
81,6526	-2,820
81,6926	-2,805
81,7326	-2,774
81,7726	-2,727
81,8126	-2,664
81,8526	-2,592
81,8926	-2,509
81,9326	-2,414
81,9726	-2,311
82,0126	-2,196
82,0526	-2,075
82,0926	-1,948
82,1326	-1,816
82,1726	-1,681
82,2126	-1,544
82,2526	-1,406
82,2926	-1,271
82,3326	-1,137
82,3726	-1,008
82,4126	-0,886
82,4526	-0,768
82,4926	-0,657
82,5326	-0,551
82,5726	-0,456
82,6126	-0,368
82,6526	-0,287
82,6926	-0,217
82,7326	-0,156
82,7726	-0,104
82,8126	-0,064
82,8526	-0,035
82,8926	-0,019
82,9326	-0,014
82,9726	-0,024
83,0126	-0,044
83,0526	-0,077
83,0926	-0,121
83,1326	-0,178
83,1726	-0,247
83,2126	-0,330
83,2526	-0,424
83,2926	-0,533
83,3326	-0,650
83,3726	-0,779
83,4126	-0,919
83,4526	-1,065
83,4926	-1,217
83,5326	-1,374
83,5726	-1,533
83,6126	-1,692
83,6526	-1,847
83,6926	-1,998
83,7326	-2,139
83,7726	-2,273
83,8126	-2,394
83,8526	-2,501
83,8926	-2,592
83,9326	-2,667
83,9726	-2,724
84,0126	-2,763
84,0526	-2,782
84,0926	-2,783
84,1326	-2,766
84,1726	-2,736
84,2126	-2,691
84,2526	-2,634
84,2926	-2,568
84,3326	-2,493
84,3726	-2,406
84,4126	-2,312
84,4526	-2,209
84,4926	-2,097
84,5326	-1,979
84,5726	-1,855
84,6126	-1,729
84,6526	-1,601
84,6926	-1,470
84,7326	-1,341
84,7726	-1,213
84,8126	-1,089
84,8526	-0,968
84,8926	-0,850
84,9326	-0,738
84,9726	-0,633
85,0126	-0,533
85,0526	-0,438
85,0926	-0,353
85,1326	-0,275
85,1726	-0,204
85,2126	-0,145
85,2526	-0,093
85,2926	-0,053
85,3326	-0,025
85,3726	-0,009
85,4126	-0,006
85,4526	-0,017
85,4926	-0,039
85,5326	-0,075
85,5726	-0,124
85,6126	-0,185
85,6526	-0,262
85,6926	-0,352
85,7326	-0,454
85,7726	-0,570
85,8126	-0,697
85,8526	-0,834
85,8926	-0,982
85,9326	-1,136
85,9726	-1,294
86,0126	-1,458
86,0526	-1,621
86,0926	-1,781
86,1326	-1,937
86,1726	-2,086
86,2126	-2,226
86,2526	-2,355
86,2926	-2,468
86,3326	-2,567
86,3726	-2,650
86,4126	-2,713
86,4526	-2,758
86,4926	-2,783
86,5326	-2,790
86,5726	-2,779
86,6126	-2,750
86,6526	-2,706
86,6926	-2,647
86,7326	-2,576
86,7726	-2,493
86,8126	-2,399
86,8526	-2,297
86,8926	-2,188
86,9326	-2,072
86,9726	-1,954
87,0126	-1,832
87,0526	-1,709
87,0926	-1,587
87,1326	-1,464
87,1726	-1,345
87,2126	-1,230
87,2526	-1,118
87,2926	-1,013
87,3326	-0,911
87,3726	-0,815
87,4126	-0,726
87,4526	-0,642
87,4926	-0,564
87,5326	-0,490
87,5726	-0,421
87,6126	-0,360
87,6526	-0,303
87,6926	-0,253
87,7326	-0,209
87,7726	-0,173
87,8126	-0,145
87,8526	-0,126
87,8926	-0,118
87,9326	-0,119
87,9726	-0,130
88,0126	-0,154
88,0526	-0,188
88,0926	-0,234
88,1326	-0,294
88,1726	-0,366
88,2126	-0,451
88,2526	-0,550
88,2926	-0,663
88,3326	-0,785
88,3726	-0,920
88,4126	-1,065
88,4526	-1,217
88,4926	-1,376
88,5326	-1,536
88,5726	-1,700
88,6126	-1,860
88,6526	-2,017
88,6926	-2,166
88,7326	-2,304
88,7726	-2,432
88,8126	-2,545
88,8526	-2,642
88,8926	-2,721
88,9326	-2,780
88,9726	-2,820
89,0126	-2,840
89,0526	-2,837
89,0926	-2,816
89,1326	-2,777
89,1726	-2,722
89,2126	-2,653
89,2526	-2,573
89,2926	-2,482
89,3326	-2,381
89,3726	-2,271
89,4126	-2,154
89,4526	-2,031
89,4926	-1,902
89,5326	-1,772
89,5726	-1,640
89,6126	-1,506
89,6526	-1,376
89,6926	-1,247
89,7326	-1,123
89,7726	-1,005
89,8126	-0,892
89,8526	-0,785
89,8926	-0,686
89,9326	-0,595
89,9726	-0,511
90,0126	-0,434
90,0526	-0,363
90,0926	-0,300
90,1326	-0,245
90,1726	-0,199
90,2126	-0,160
90,2526	-0,130
90,2926	-0,110
90,3326	-0,099
90,3726	-0,099
90,4126	-0,107
90,4526	-0,126
90,4926	-0,154
90,5326	-0,193
90,5726	-0,243
90,6126	-0,306
90,6526	-0,380
90,6926	-0,467
90,7326	-0,564
90,7726	-0,672
90,8126	-0,792
90,8526	-0,920
90,8926	-1,059
90,9326	-1,203
90,9726	-1,354
91,0126	-1,506
91,0526	-1,662
91,0926	-1,814
91,1326	-1,962
91,1726	-2,105
91,2126	-2,237
91,2526	-2,359
91,2926	-2,469
91,3326	-2,564
91,3726	-2,642
91,4126	-2,703
91,4526	-2,746
91,4926	-2,769
91,5326	-2,774
91,5726	-2,761
91,6126	-2,735
91,6526	-2,702
91,6926	-2,661
91,7326	-2,609
91,7726	-2,549
91,8126	-2,479
91,8526	-2,395
91,8926	-2,303
91,9326	-2,198
91,9726	-2,084
92,0126	-1,965
92,0526	-1,838
92,0926	-1,706
92,1326	-1,571
92,1726	-1,433
92,2126	-1,293
92,2526	-1,156
92,2926	-1,021
92,3326	-0,891
92,3726	-0,763
92,4126	-0,642
92,4526	-0,528
92,4926	-0,421
92,5326	-0,324
92,5726	-0,236
92,6126	-0,157
92,6526	-0,090
92,6926	-0,035
92,7326	0,008
92,7726	0,036
92,8126	0,050
92,8526	0,050
92,8926	0,036
92,9326	0,009
92,9726	-0,031
93,0126	-0,083
93,0526	-0,151
93,0926	-0,229
93,1326	-0,322
93,1726	-0,427
93,2126	-0,545
93,2526	-0,672
93,2926	-0,809
93,3326	-0,953
93,3726	-1,104
93,4126	-1,260
93,4526	-1,418
93,4926	-1,577
93,5326	-1,733
93,5726	-1,883
93,6126	-2,026
93,6526	-2,161
93,6926	-2,286
93,7326	-2,397
93,7726	-2,494
93,8126	-2,575
93,8526	-2,639
93,8926	-2,686
93,9326	-2,714
93,9726	-2,725
94,0126	-2,719
94,0526	-2,697
94,0926	-2,661
94,1326	-2,614
94,1726	-2,560
94,2126	-2,498
94,2526	-2,428
94,2926	-2,351
94,3326	-2,268
94,3726	-2,177
94,4126	-2,081
94,4526	-1,981
94,4926	-1,877
94,5326	-1,770
94,5726	-1,663
94,6126	-1,554
94,6526	-1,445
94,6926	-1,337
94,7326	-1,230
94,7726	-1,126
94,8126	-1,024
94,8526	-0,927
94,8926	-0,831
94,9326	-0,740
94,9726	-0,652
95,0126	-0,567
95,0526	-0,487
95,0926	-0,412
95,1326	-0,341
95,1726	-0,276
95,2126	-0,218
95,2526	-0,167
95,2926	-0,126
95,3326	-0,093
95,3726	-0,072
95,4126	-0,063
95,4526	-0,066
95,4926	-0,082
95,5326	-0,108
95,5726	-0,149
95,6126	-0,204
95,6526	-0,272
95,6926	-0,355
95,7326	-0,451
95,7726	-0,562
95,8126	-0,685
95,8526	-0,818
95,8926	-0,963
95,9326	-1,117
95,9726	-1,275
96,0126	-1,440
96,0526	-1,605
96,0926	-1,769
96,1326	-1,929
96,1726	-2,083
96,2126	-2,227
96,2526	-2,359
96,2926	-2,479
96,3326	-2,582
96,3726	-2,669
96,4126	-2,736
96,4526	-2,783
96,4926	-2,810
96,5326	-2,816
96,5726	-2,801
96,6126	-2,768
96,6526	-2,719
96,6926	-2,658
96,7326	-2,587
96,7726	-2,507
96,8126	-2,417
96,8526	-2,320
96,8926	-2,215
96,9326	-2,105
96,9726	-1,990
97,0126	-1,872
97,0526	-1,751
97,0926	-1,632
97,1326	-1,511
97,1726	-1,393
97,2126	-1,279
97,2526	-1,167
97,2926	-1,060
97,3326	-0,957
97,3726	-0,859
97,4126	-0,767
97,4526	-0,679
97,4926	-0,597
97,5326	-0,520
97,5726	-0,446
97,6126	-0,380
97,6526	-0,319
97,6926	-0,262
97,7326	-0,214
97,7726	-0,173
97,8126	-0,140
97,8526	-0,116
97,8926	-0,102
97,9326	-0,101
97,9726	-0,110
98,0126	-0,130
98,0526	-0,163
98,0926	-0,209
98,1326	-0,269
98,1726	-0,342
98,2126	-0,430
98,2526	-0,533
98,2926	-0,647
98,3326	-0,776
98,3726	-0,917
98,4126	-1,068
98,4526	-1,227
98,4926	-1,392
98,5326	-1,561
98,5726	-1,731
98,6126	-1,899
98,6526	-2,061
98,6926	-2,215
98,7326	-2,359
98,7726	-2,490
98,8126	-2,604
98,8526	-2,703
98,8926	-2,779
98,9326	-2,827
98,9726	-2,843
99,0126	-2,832
99,0526	-2,801
99,0926	-2,754
99,1326	-2,692
99,1726	-2,617
99,2126	-2,532
99,2526	-2,435
99,2926	-2,329
99,3326	-2,218
99,3726	-2,100
99,4126	-1,979
99,4526	-1,855
99,4926	-1,731
99,5326	-1,607
99,5726	-1,486
99,6126	-1,368
99,6526	-1,253
99,6926	-1,145
99,7326	-1,043
99,7726	-0,946
99,8126	-0,855
99,8526	-0,770
99,8926	-0,691
99,9326	-0,617
99,9726	-0,548
100,0126	-0,485
100,0526	-0,426
100,0926	-0,371
100,1326	-0,322
100,1726	-0,278
100,2126	-0,240
100,2526	-0,209
100,2926	-0,185
100,3326	-0,171
100,3726	-0,165
100,4126	-0,168
100,4526	-0,181
100,4926	-0,203
100,5326	-0,234
100,5726	-0,276
100,6126	-0,330
100,6526	-0,394
100,6926	-0,473
100,7326	-0,562
100,7726	-0,664
100,8126	-0,779
100,8526	-0,903
100,8926	-1,037
100,9326	-1,180
100,9726	-1,330
101,0126	-1,484
101,0526	-1,640
101,0926	-1,795
101,1326	-1,949
101,1726	-2,095
101,2126	-2,235
101,2526	-2,364
101,2926	-2,480
101,3326	-2,582
101,3726	-2,667
101,4126	-2,735
101,4526	-2,783
101,4926	-2,812
101,5326	-2,820
101,5726	-2,809
101,6126	-2,783
101,6526	-2,750
101,6926	-2,706
101,7326	-2,652
101,7726	-2,584
101,8126	-2,505
101,8526	-2,413
101,8926	-2,309
101,9326	-2,194
101,9726	-2,070
102,0126	-1,938
102,0526	-1,802
102,0926	-1,659
102,1326	-1,514
102,1726	-1,368
102,2126	-1,224
102,2526	-1,081
102,2926	-0,944
102,3326	-0,812
102,3726	-0,686
102,4126	-0,567
102,4526	-0,457
102,4926	-0,357
102,5326	-0,267
102,5726	-0,187
102,6126	-0,118
102,6526	-0,061
102,6926	-0,017
102,7326	0,013
102,7726	0,028
102,8126	0,030
102,8526	0,019
102,8926	-0,005
102,9326	-0,039
102,9726	-0,088
103,0126	-0,148
103,0526	-0,220
103,0926	-0,305
103,1326	-0,402
103,1726	-0,509
103,2126	-0,627
103,2526	-0,756
103,2926	-0,891
103,3326	-1,034
103,3726	-1,181
103,4126	-1,332
103,4526	-1,486
103,4926	-1,637
103,5326	-1,786
103,5726	-1,929
103,6126	-2,066
103,6526	-2,193
103,6926	-2,309
103,7326	-2,413
103,7726	-2,502
103,8126	-2,576
103,8526	-2,634
103,8926	-2,677
103,9326	-2,700
103,9726	-2,706
104,0126	-2,699
104,0526	-2,675
104,0926	-2,639
104,1326	-2,593
104,1726	-2,542
104,2126	-2,480
104,2526	-2,413
104,2926	-2,336
104,3326	-2,253
104,3726	-2,161
104,4126	-2,064
104,4526	-1,962
104,4926	-1,857
104,5326	-1,747
104,5726	-1,634
104,6126	-1,519
104,6526	-1,404
104,6926	-1,288
104,7326	-1,175
104,7726	-1,062
104,8126	-0,950
104,8526	-0,842
104,8926	-0,738
104,9326	-0,638
104,9726	-0,540
105,0126	-0,449
105,0526	-0,364
105,0926	-0,284
105,1326	-0,214
105,1726	-0,151
105,2126	-0,096
105,2526	-0,053
105,2926	-0,024
105,3326	-0,006
105,3726	-0,005
105,4126	-0,017
105,4526	-0,041
105,4926	-0,079
105,5326	-0,130
105,5726	-0,196
105,6126	-0,276
105,6526	-0,372
105,6926	-0,481
105,7326	-0,603
105,7726	-0,737
105,8126	-0,881
105,8526	-1,035
105,8926	-1,197
105,9326	-1,362
105,9726	-1,532
106,0126	-1,700
106,0526	-1,865
106,0926	-2,023
106,1326	-2,174
106,1726	-2,315
106,2126	-2,441
106,2526	-2,554
106,2926	-2,648
106,3326	-2,724
106,3726	-2,780
106,4126	-2,816
106,4526	-2,831
106,4926	-2,826
106,5326	-2,804
106,5726	-2,771
106,6126	-2,728
106,6526	-2,675
106,6926	-2,611
106,7326	-2,535
106,7726	-2,447
106,8126	-2,348
106,8526	-2,238
106,8926	-2,119
106,9326	-1,993
106,9726	-1,863
107,0126	-1,728
107,0526	-1,590
107,0926	-1,451
107,1326	-1,315
107,1726	-1,180
107,2126	-1,048
107,2526	-0,920
107,2926	-0,800
107,3326	-0,685
107,3726	-0,576
107,4126	-0,478
107,4526	-0,386
107,4926	-0,303
107,5326	-0,229
107,5726	-0,167
107,6126	-0,113
107,6526	-0,071
107,6926	-0,041
107,7326	-0,024
107,7726	-0,019
107,8126	-0,025
107,8526	-0,044
107,8926	-0,074
107,9326	-0,116
107,9726	-0,170
108,0126	-0,237
108,0526	-0,316
108,0926	-0,408
108,1326	-0,512
108,1726	-0,628
108,2126	-0,756
108,2526	-0,892
108,2926	-1,037
108,3326	-1,189
108,3726	-1,345
108,4126	-1,505
108,4526	-1,665
108,4926	-1,822
108,5326	-1,974
108,5726	-2,121
108,6126	-2,257
108,6526	-2,381
108,6926	-2,494
108,7326	-2,590
108,7726	-2,670
108,8126	-2,732
108,8526	-2,774
108,8926	-2,796
108,9326	-2,801
108,9726	-2,785
109,0126	-2,755
109,0526	-2,717
109,0926	-2,667
109,1326	-2,606
109,1726	-2,534
109,2126	-2,450
109,2526	-2,355
109,2926	-2,249
109,3326	-2,135
109,3726	-2,012
109,4126	-1,883
109,4526	-1,750
109,4926	-1,615
109,5326	-1,477
109,5726	-1,338
109,6126	-1,202
109,6526	-1,068
109,6926	-0,939
109,7326	-0,815
109,7726	-0,697
109,8126	-0,586
109,8526	-0,482
109,8926	-0,386
109,9326	-0,298
109,9726	-0,221
110,0126	-0,152
110,0526	-0,094
110,0926	-0,049
110,1326	-0,013
110,1726	0,009
110,2126	0,019
110,2526	0,014
110,2926	-0,002
110,3326	-0,031
110,3726	-0,075
110,4126	-0,130
110,4526	-0,199
110,4926	-0,283
110,5326	-0,379
110,5726	-0,487
110,6126	-0,608
110,6526	-0,740
110,6926	-0,880
110,7326	-1,029
110,7726	-1,184
110,8126	-1,345
110,8526	-1,506
110,8926	-1,667
110,9326	-1,825
110,9726	-1,978
111,0126	-2,122
111,0526	-2,256
111,0926	-2,378
111,1326	-2,487
111,1726	-2,578
111,2126	-2,653
111,2526	-2,710
111,2926	-2,747
111,3326	-2,766
111,3726	-2,766
111,4126	-2,750
111,4526	-2,719
111,4926	-2,675
111,5326	-2,622
111,5726	-2,559
111,6126	-2,488
111,6526	-2,406
111,6926	-2,317
111,7326	-2,220
111,7726	-2,116
