Posizione angolare, Oscillazioni forzate 3.00 V
Tempo ( s )	Posizione angolare ( rad )
120,7496	2,989
120,7896	3,129
120,8296	3,248
120,8696	3,346
120,9096	3,420
120,9496	3,468
120,9896	3,490
121,0296	3,482
121,0696	3,448
121,1096	3,390
121,1496	3,305
121,1896	3,195
121,2296	3,058
121,2696	2,897
121,3096	2,713
121,3496	2,507
121,3896	2,284
121,4296	2,047
121,4696	1,800
121,5096	1,547
121,5496	1,291
121,5896	1,040
121,6296	0,796
121,6696	0,564
121,7096	0,349
121,7496	0,151
121,7896	-0,022
121,8296	-0,170
121,8696	-0,286
121,9096	-0,369
121,9496	-0,418
121,9896	-0,432
122,0296	-0,410
122,0696	-0,353
122,1096	-0,262
122,1496	-0,141
122,1896	0,009
122,2296	0,187
122,2696	0,390
122,3096	0,609
122,3496	0,848
122,3896	1,100
122,4296	1,357
122,4696	1,619
122,5096	1,880
122,5496	2,138
122,5896	2,384
122,6296	2,620
122,6696	2,840
122,7096	3,041
122,7496	3,222
122,7896	3,377
122,8296	3,504
122,8696	3,605
122,9096	3,673
122,9496	3,707
122,9896	3,710
123,0296	3,679
123,0696	3,614
123,1096	3,520
123,1496	3,398
123,1896	3,247
123,2296	3,069
123,2696	2,868
123,3096	2,652
123,3496	2,422
123,3896	2,185
123,4296	1,943
123,4696	1,701
123,5096	1,464
123,5496	1,233
123,5896	1,012
123,6296	0,798
123,6696	0,600
123,7096	0,429
123,7496	0,284
123,7896	0,165
123,8296	0,072
123,8696	0,005
123,9096	-0,035
123,9496	-0,049
123,9896	-0,038
124,0296	-0,002
124,0696	0,058
124,1096	0,138
124,1496	0,239
124,1896	0,358
124,2296	0,496
124,2696	0,650
124,3096	0,817
124,3496	0,997
124,3896	1,186
124,4296	1,381
124,4696	1,580
124,5096	1,781
124,5496	1,982
124,5896	2,179
124,6296	2,372
124,6696	2,556
124,7096	2,730
124,7496	2,893
124,7896	3,041
124,8296	3,171
124,8696	3,285
124,9096	3,376
124,9496	3,442
124,9896	3,482
125,0296	3,495
125,0696	3,478
125,1096	3,431
125,1496	3,354
125,1896	3,248
125,2296	3,115
125,2696	2,952
125,3096	2,761
125,3496	2,548
125,3896	2,314
125,4296	2,061
125,4696	1,795
125,5096	1,524
125,5496	1,247
125,5896	0,974
125,6296	0,708
125,6696	0,456
125,7096	0,220
125,7496	0,006
125,7896	-0,181
125,8296	-0,336
125,8696	-0,456
125,9096	-0,539
125,9496	-0,581
125,9896	-0,583
126,0296	-0,545
126,0696	-0,467
126,1096	-0,352
126,1496	-0,203
126,1896	-0,020
126,2296	0,190
126,2696	0,426
126,3096	0,683
126,3496	0,955
126,3896	1,239
126,4296	1,528
126,4696	1,819
126,5096	2,106
126,5496	2,384
126,5896	2,650
126,6296	2,898
126,6696	3,126
126,7096	3,329
126,7496	3,503
126,7896	3,647
126,8296	3,757
126,8696	3,833
126,9096	3,870
126,9496	3,870
126,9896	3,833
127,0296	3,759
127,0696	3,649
127,1096	3,504
127,1496	3,330
127,1896	3,124
127,2296	2,893
127,2696	2,641
127,3096	2,372
127,3496	2,097
127,3896	1,822
127,4296	1,550
127,4696	1,286
127,5096	1,032
127,5496	0,790
127,5896	0,565
127,6296	0,366
127,6696	0,192
127,7096	0,044
127,7496	-0,077
127,7896	-0,170
127,8296	-0,232
127,8696	-0,262
127,9096	-0,262
127,9496	-0,232
127,9896	-0,173
128,0296	-0,086
128,0696	0,025
128,1096	0,160
128,1496	0,316
128,1896	0,490
128,2296	0,680
128,2696	0,881
128,3096	1,093
128,3496	1,312
128,3896	1,532
128,4296	1,751
128,4696	1,970
128,5096	2,180
128,5496	2,383
128,5896	2,575
128,6296	2,755
128,6696	2,919
128,7096	3,066
128,7496	3,197
128,7896	3,305
128,8296	3,391
128,8696	3,453
128,9096	3,489
128,9496	3,498
128,9896	3,478
129,0296	3,431
129,0696	3,354
129,1096	3,250
129,1496	3,116
129,1896	2,956
129,2296	2,772
129,2696	2,564
129,3096	2,336
129,3496	2,089
129,3896	1,832
129,4296	1,566
129,4696	1,297
129,5096	1,030
129,5496	0,771
129,5896	0,525
129,6296	0,294
129,6696	0,083
129,7096	-0,101
129,7496	-0,256
129,7896	-0,379
129,8296	-0,465
129,8696	-0,514
129,9096	-0,522
129,9496	-0,492
129,9896	-0,426
130,0296	-0,324
130,0696	-0,185
130,1096	-0,017
130,1496	0,179
130,1896	0,401
130,2296	0,644
130,2696	0,905
130,3096	1,177
130,3496	1,458
130,3896	1,740
130,4296	2,020
130,4696	2,295
130,5096	2,559
130,5496	2,807
130,5896	3,038
130,6296	3,245
130,6696	3,427
130,7096	3,581
130,7496	3,702
130,7896	3,792
130,8296	3,844
130,8696	3,858
130,9096	3,834
130,9496	3,775
130,9896	3,680
131,0296	3,555
131,0696	3,398
131,1096	3,209
131,1496	2,992
131,1896	2,752
131,2296	2,498
131,2696	2,234
131,3096	1,967
131,3496	1,701
131,3896	1,440
131,4296	1,181
131,4696	0,931
131,5096	0,691
131,5496	0,465
131,5896	0,256
131,6296	0,071
131,6696	-0,091
131,7096	-0,223
131,7496	-0,325
131,7896	-0,393
131,8296	-0,426
131,8696	-0,423
131,9096	-0,385
131,9496	-0,311
131,9896	-0,204
132,0296	-0,066
132,0696	0,102
132,1096	0,295
132,1496	0,514
132,1896	0,751
132,2296	1,002
132,2696	1,266
132,3096	1,538
132,3496	1,811
132,3896	2,083
132,4296	2,348
132,4696	2,603
132,5096	2,843
132,5496	3,066
132,5896	3,267
132,6296	3,443
132,6696	3,591
132,7096	3,707
132,7496	3,790
132,7896	3,837
132,8296	3,847
132,8696	3,817
132,9096	3,753
132,9496	3,654
132,9896	3,522
133,0296	3,358
133,0696	3,162
133,1096	2,941
133,1496	2,695
133,1896	2,435
133,2296	2,165
133,2696	1,890
133,3096	1,615
133,3496	1,341
133,3896	1,074
133,4296	0,815
133,4696	0,569
133,5096	0,336
133,5496	0,124
133,5896	-0,064
133,6296	-0,225
133,6696	-0,353
133,7096	-0,446
133,7496	-0,504
133,7896	-0,522
133,8296	-0,503
133,8696	-0,443
133,9096	-0,349
133,9496	-0,218
133,9896	-0,057
134,0296	0,135
134,0696	0,353
134,1096	0,595
134,1496	0,856
134,1896	1,129
134,2296	1,414
134,2696	1,703
134,3096	1,990
134,3496	2,275
134,3896	2,548
134,4296	2,809
134,4696	3,050
134,5096	3,270
134,5496	3,465
134,5896	3,630
134,6296	3,762
134,6696	3,859
134,7096	3,919
134,7496	3,938
134,7896	3,916
134,8296	3,855
134,8696	3,753
134,9096	3,613
134,9496	3,435
134,9896	3,223
135,0296	2,981
135,0696	2,716
135,1096	2,432
135,1496	2,141
135,1896	1,847
135,2296	1,552
135,2696	1,260
135,3096	0,979
135,3496	0,710
135,3896	0,465
135,4296	0,243
135,4696	0,047
135,5096	-0,121
135,5496	-0,258
135,5896	-0,361
135,6296	-0,430
135,6696	-0,463
135,7096	-0,459
135,7496	-0,419
135,7896	-0,344
135,8296	-0,236
135,8696	-0,096
135,9096	0,072
135,9496	0,265
135,9896	0,482
136,0296	0,718
136,0696	0,968
136,1096	1,227
136,1496	1,494
136,1896	1,759
136,2296	2,025
136,2696	2,281
136,3096	2,527
136,3496	2,760
136,3896	2,974
136,4296	3,167
136,4696	3,338
136,5096	3,481
136,5496	3,597
136,5896	3,680
136,6296	3,732
136,6696	3,749
136,7096	3,734
136,7496	3,682
136,7896	3,597
136,8296	3,479
136,8696	3,330
136,9096	3,153
136,9496	2,952
136,9896	2,730
137,0296	2,494
137,0696	2,251
137,1096	2,006
137,1496	1,761
137,1896	1,517
137,2296	1,279
137,2696	1,045
137,3096	0,820
137,3496	0,608
137,3896	0,418
137,4296	0,250
137,4696	0,105
137,5096	-0,011
137,5496	-0,101
137,5896	-0,162
137,6296	-0,192
137,6696	-0,190
137,7096	-0,160
137,7496	-0,104
137,7896	-0,024
137,8296	0,083
137,8696	0,214
137,9096	0,366
137,9496	0,539
137,9896	0,727
138,0296	0,931
138,0696	1,147
138,1096	1,370
138,1496	1,598
138,1896	1,827
138,2296	2,053
138,2696	2,276
138,3096	2,490
138,3496	2,694
138,3896	2,884
138,4296	3,058
138,4696	3,212
138,5096	3,346
138,5496	3,456
138,5896	3,539
138,6296	3,594
138,6696	3,616
138,7096	3,608
138,7496	3,567
138,7896	3,493
138,8296	3,390
138,8696	3,255
138,9096	3,090
138,9496	2,895
138,9896	2,675
139,0296	2,433
139,0696	2,171
139,1096	1,894
139,1496	1,610
139,1896	1,319
139,2296	1,032
139,2696	0,752
139,3096	0,485
139,3496	0,236
139,3896	0,008
139,4296	-0,192
139,4696	-0,360
139,5096	-0,492
139,5496	-0,584
139,5896	-0,636
139,6296	-0,646
139,6696	-0,613
139,7096	-0,539
139,7496	-0,427
139,7896	-0,276
139,8296	-0,093
139,8696	0,121
139,9096	0,361
139,9496	0,625
139,9896	0,905
140,0296	1,199
140,0696	1,499
140,1096	1,800
140,1496	2,097
140,1896	2,388
140,2296	2,666
140,2696	2,925
140,3096	3,162
140,3496	3,376
140,3896	3,559
140,4296	3,712
140,4696	3,828
140,5096	3,908
140,5496	3,949
140,5896	3,949
140,6296	3,910
140,6696	3,831
140,7096	3,713
140,7496	3,559
140,7896	3,371
140,8296	3,149
140,8696	2,901
140,9096	2,631
140,9496	2,348
140,9896	2,056
141,0296	1,759
141,0696	1,464
141,1096	1,173
141,1496	0,892
141,1896	0,625
141,2296	0,375
141,2696	0,151
141,3096	-0,049
141,3496	-0,218
141,3896	-0,355
141,4296	-0,457
141,4696	-0,520
141,5096	-0,542
141,5496	-0,525
141,5896	-0,470
141,6296	-0,379
141,6696	-0,254
141,7096	-0,099
141,7496	0,083
141,7896	0,286
141,8296	0,504
141,8696	0,738
141,9096	0,985
141,9496	1,241
141,9896	1,505
142,0296	1,772
142,0696	2,036
142,1096	2,295
142,1496	2,545
142,1896	2,782
142,2296	3,002
142,2696	3,203
142,3096	3,380
142,3496	3,531
142,3896	3,654
142,4296	3,742
142,4696	3,797
142,5096	3,814
142,5496	3,795
142,5896	3,737
142,6296	3,643
142,6696	3,511
142,7096	3,344
142,7496	3,145
142,7896	2,914
142,8296	2,659
142,8696	2,389
142,9096	2,106
142,9496	1,819
142,9896	1,532
143,0296	1,247
143,0696	0,969
143,1096	0,702
143,1496	0,452
143,1896	0,225
143,2296	0,022
143,2696	-0,154
143,3096	-0,298
143,3496	-0,410
143,3896	-0,485
143,4296	-0,522
143,4696	-0,520
143,5096	-0,478
143,5496	-0,399
143,5896	-0,284
143,6296	-0,135
143,6696	0,047
143,7096	0,254
143,7496	0,489
143,7896	0,743
143,8296	1,016
143,8696	1,301
143,9096	1,593
143,9496	1,888
143,9896	2,182
144,0296	2,468
144,0696	2,741
144,1096	3,000
144,1496	3,237
144,1896	3,451
144,2296	3,635
144,2696	3,786
144,3096	3,902
144,3496	3,977
144,3896	4,010
144,4296	4,001
144,4696	3,949
144,5096	3,853
144,5496	3,715
144,5896	3,536
144,6296	3,319
144,6696	3,069
144,7096	2,791
144,7496	2,491
144,7896	2,177
144,8296	1,857
144,8696	1,538
144,9096	1,225
144,9496	0,920
144,9896	0,633
145,0296	0,368
145,0696	0,126
145,1096	-0,086
145,1496	-0,269
145,1896	-0,416
145,2296	-0,526
145,2696	-0,595
145,3096	-0,625
145,3496	-0,614
145,3896	-0,561
145,4296	-0,470
145,4696	-0,342
145,5096	-0,181
145,5496	0,011
145,5896	0,231
145,6296	0,473
145,6696	0,732
145,7096	1,005
145,7496	1,288
145,7896	1,576
145,8296	1,861
145,8696	2,141
145,9096	2,411
145,9496	2,667
145,9896	2,906
146,0296	3,121
146,0696	3,311
146,1096	3,475
146,1496	3,607
146,1896	3,707
146,2296	3,773
146,2696	3,804
146,3096	3,800
146,3496	3,759
146,3896	3,685
146,4296	3,577
146,4696	3,438
146,5096	3,269
146,5496	3,071
146,5896	2,851
146,6296	2,611
146,6696	2,356
146,7096	2,095
146,7496	1,835
146,7896	1,579
146,8296	1,327
146,8696	1,085
146,9096	0,855
146,9496	0,639
146,9896	0,446
147,0296	0,276
147,0696	0,134
147,1096	0,014
147,1496	-0,075
147,1896	-0,137
147,2296	-0,170
147,2696	-0,173
147,3096	-0,148
147,3496	-0,096
147,3896	-0,019
147,4296	0,082
147,4696	0,206
147,5096	0,349
147,5496	0,511
147,5896	0,688
147,6296	0,878
147,6696	1,079
147,7096	1,288
147,7496	1,502
147,7896	1,715
147,8296	1,929
147,8696	2,138
147,9096	2,342
147,9496	2,537
147,9896	2,719
148,0296	2,890
148,0696	3,044
148,1096	3,181
148,1496	3,299
148,1896	3,393
148,2296	3,464
148,2696	3,506
148,3096	3,522
148,3496	3,508
148,3896	3,465
148,4296	3,391
148,4696	3,289
148,5096	3,159
148,5496	2,999
148,5896	2,813
148,6296	2,604
148,6696	2,373
148,7096	2,125
148,7496	1,865
148,7896	1,594
148,8296	1,321
148,8696	1,051
148,9096	0,785
148,9496	0,533
148,9896	0,297
149,0296	0,082
149,0696	-0,108
149,1096	-0,269
149,1496	-0,394
149,1896	-0,485
149,2296	-0,537
149,2696	-0,548
149,3096	-0,522
149,3496	-0,457
149,3896	-0,357
149,4296	-0,221
149,4696	-0,055
149,5096	0,140
149,5496	0,361
149,5896	0,602
149,6296	0,859
149,6696	1,129
149,7096	1,407
149,7496	1,685
149,7896	1,963
149,8296	2,234
149,8696	2,493
149,9096	2,738
149,9496	2,963
149,9896	3,167
150,0296	3,344
150,0696	3,495
150,1096	3,616
150,1496	3,704
150,1896	3,757
150,2296	3,776
150,2696	3,760
150,3096	3,712
150,3496	3,632
150,3896	3,523
150,4296	3,387
150,4696	3,222
150,5096	3,028
150,5496	2,813
150,5896	2,581
150,6296	2,337
150,6696	2,089
150,7096	1,839
150,7496	1,591
150,7896	1,349
150,8296	1,112
150,8696	0,884
150,9096	0,666
150,9496	0,462
150,9896	0,273
151,0296	0,107
151,0696	-0,035
151,1096	-0,151
151,1496	-0,237
151,1896	-0,292
151,2296	-0,314
151,2696	-0,305
151,3096	-0,262
151,3496	-0,192
151,3896	-0,090
151,4296	0,039
151,4696	0,193
151,5096	0,371
151,5496	0,567
151,5896	0,781
151,6296	1,007
151,6696	1,243
151,7096	1,483
151,7496	1,725
151,7896	1,965
151,8296	2,201
151,8696	2,427
151,9096	2,641
151,9496	2,840
151,9896	3,022
152,0296	3,186
152,0696	3,325
152,1096	3,440
152,1496	3,530
152,1896	3,589
152,2296	3,618
152,2696	3,616
152,3096	3,585
152,3496	3,523
152,3896	3,437
152,4296	3,319
152,4696	3,175
152,5096	3,000
152,5496	2,801
152,5896	2,579
152,6296	2,337
152,6696	2,080
152,7096	1,811
152,7496	1,538
152,7896	1,264
152,8296	0,994
152,8696	0,734
152,9096	0,485
152,9496	0,254
152,9896	0,046
153,0296	-0,137
153,0696	-0,287
153,1096	-0,405
153,1496	-0,485
153,1896	-0,529
153,2296	-0,533
153,2696	-0,498
153,3096	-0,426
153,3496	-0,319
153,3896	-0,178
153,4296	-0,006
153,4696	0,193
153,5096	0,416
153,5496	0,658
153,5896	0,917
153,6296	1,186
153,6696	1,462
153,7096	1,740
153,7496	2,014
153,7896	2,281
153,8296	2,537
153,8696	2,777
153,9096	2,997
153,9496	3,197
153,9896	3,369
154,0296	3,515
154,0696	3,632
154,1096	3,715
154,1496	3,764
154,1896	3,778
154,2296	3,757
154,2696	3,702
154,3096	3,618
154,3496	3,506
154,3896	3,365
154,4296	3,195
154,4696	3,002
154,5096	2,788
154,5496	2,559
154,5896	2,318
154,6296	2,072
154,6696	1,825
154,7096	1,579
154,7496	1,335
154,7896	1,096
154,8296	0,867
154,8696	0,647
154,9096	0,443
154,9496	0,256
154,9896	0,091
155,0296	-0,052
155,0696	-0,167
155,1096	-0,250
155,1496	-0,303
155,1896	-0,322
155,2296	-0,308
155,2696	-0,262
155,3096	-0,188
155,3496	-0,085
155,3896	0,044
155,4296	0,201
155,4696	0,380
155,5096	0,580
155,5496	0,796
155,5896	1,029
155,6296	1,269
155,6696	1,516
155,7096	1,766
155,7496	2,014
155,7896	2,256
155,8296	2,491
155,8696	2,713
155,9096	2,920
155,9496	3,109
155,9896	3,277
156,0296	3,420
156,0696	3,536
156,1096	3,624
156,1496	3,679
156,1896	3,702
156,2296	3,691
156,2696	3,647
156,3096	3,570
156,3496	3,462
156,3896	3,321
156,4296	3,148
156,4696	2,948
156,5096	2,724
156,5496	2,477
156,5896	2,213
156,6296	1,938
156,6696	1,659
156,7096	1,378
156,7496	1,100
156,7896	0,833
156,8296	0,575
156,8696	0,335
156,9096	0,116
156,9496	-0,077
156,9896	-0,240
157,0296	-0,371
157,0696	-0,465
157,1096	-0,523
157,1496	-0,540
157,1896	-0,520
157,2296	-0,460
157,2696	-0,366
157,3096	-0,237
157,3496	-0,079
157,3896	0,110
157,4296	0,324
157,4696	0,556
157,5096	0,806
157,5496	1,068
157,5896	1,338
157,6296	1,612
157,6696	1,882
157,7096	2,146
157,7496	2,400
157,7896	2,641
157,8296	2,864
157,8696	3,066
157,9096	3,245
157,9496	3,399
157,9896	3,525
158,0296	3,619
158,0696	3,684
158,1096	3,715
158,1496	3,712
158,1896	3,677
158,2296	3,611
158,2696	3,512
158,3096	3,385
158,3496	3,230
158,3896	3,047
158,4296	2,840
158,4696	2,612
158,5096	2,369
158,5496	2,111
158,5896	1,847
158,6296	1,580
158,6696	1,316
158,7096	1,059
158,7496	0,812
158,7896	0,576
158,8296	0,360
158,8696	0,165
158,9096	-0,006
158,9496	-0,151
158,9896	-0,262
159,0296	-0,342
159,0696	-0,388
159,1096	-0,397
159,1496	-0,374
159,1896	-0,316
159,2296	-0,228
159,2696	-0,110
159,3096	0,036
159,3496	0,206
159,3896	0,396
159,4296	0,603
159,4696	0,826
159,5096	1,059
159,5496	1,297
159,5896	1,538
159,6296	1,777
159,6696	2,012
159,7096	2,237
159,7496	2,452
159,7896	2,652
159,8296	2,835
159,8696	3,000
159,9096	3,143
159,9496	3,266
159,9896	3,363
160,0296	3,435
160,0696	3,482
160,1096	3,503
160,1496	3,495
160,1896	3,460
160,2296	3,402
160,2696	3,319
160,3096	3,211
160,3496	3,077
160,3896	2,920
160,4296	2,743
160,4696	2,546
160,5096	2,333
160,5496	2,106
160,5896	1,869
160,6296	1,627
160,6696	1,384
160,7096	1,144
160,7496	0,911
160,7896	0,688
160,8296	0,479
160,8696	0,286
160,9096	0,116
160,9496	-0,031
160,9896	-0,151
161,0296	-0,242
161,0696	-0,300
161,1096	-0,327
161,1496	-0,320
161,1896	-0,283
161,2296	-0,215
161,2696	-0,116
161,3096	0,008
161,3496	0,159
161,3896	0,331
161,4296	0,523
161,4696	0,732
161,5096	0,953
161,5496	1,183
161,5896	1,418
161,6296	1,654
161,6696	1,888
161,7096	2,116
161,7496	2,336
161,7896	2,545
161,8296	2,738
161,8696	2,915
161,9096	3,074
161,9496	3,214
161,9896	3,329
162,0296	3,421
162,0696	3,487
162,1096	3,528
162,1496	3,539
162,1896	3,522
162,2296	3,478
162,2696	3,409
162,3096	3,311
162,3496	3,189
162,3896	3,041
162,4296	2,870
162,4696	2,677
162,5096	2,466
162,5496	2,238
162,5896	1,998
162,6296	1,750
162,6696	1,499
162,7096	1,247
162,7496	1,001
162,7896	0,763
162,8296	0,537
162,8696	0,330
162,9096	0,141
162,9496	-0,022
162,9896	-0,157
163,0296	-0,262
163,0696	-0,336
163,1096	-0,375
163,1496	-0,380
163,1896	-0,352
163,2296	-0,289
163,2696	-0,198
163,3096	-0,075
163,3496	0,072
163,3896	0,245
163,4296	0,438
163,4696	0,649
163,5096	0,873
163,5496	1,109
163,5896	1,351
163,6296	1,594
163,6696	1,838
163,7096	2,077
163,7496	2,306
163,7896	2,524
163,8296	2,727
163,8696	2,912
163,9096	3,079
163,9496	3,225
163,9896	3,346
164,0296	3,442
164,0696	3,511
164,1096	3,552
164,1496	3,563
164,1896	3,545
164,2296	3,501
164,2696	3,431
164,3096	3,335
164,3496	3,212
164,3896	3,063
164,4296	2,893
164,4696	2,700
164,5096	2,490
164,5496	2,264
164,5896	2,025
164,6296	1,778
164,6696	1,528
164,7096	1,280
164,7496	1,037
164,7896	0,803
164,8296	0,581
164,8696	0,377
164,9096	0,192
164,9496	0,031
164,9896	-0,104
165,0296	-0,210
165,0696	-0,284
165,1096	-0,327
165,1496	-0,335
165,1896	-0,311
165,2296	-0,256
165,2696	-0,171
165,3096	-0,060
165,3496	0,079
165,3896	0,239
165,4296	0,419
165,4696	0,617
165,5096	0,828
165,5496	1,048
165,5896	1,275
165,6296	1,503
165,6696	1,731
165,7096	1,953
165,7496	2,166
165,7896	2,369
165,8296	2,560
165,8696	2,735
165,9096	2,893
165,9496	3,033
165,9896	3,154
166,0296	3,253
166,0696	3,330
166,1096	3,385
166,1496	3,415
166,1896	3,421
166,2296	3,402
166,2696	3,362
166,3096	3,297
166,3496	3,209
166,3896	3,099
166,4296	2,967
166,4696	2,815
166,5096	2,645
166,5496	2,457
166,5896	2,254
166,6296	2,040
166,6696	1,819
166,7096	1,591
166,7496	1,363
166,7896	1,139
166,8296	0,922
166,8696	0,713
166,9096	0,518
166,9496	0,339
166,9896	0,181
167,0296	0,042
167,0696	-0,069
167,1096	-0,156
167,1496	-0,210
167,1896	-0,237
167,2296	-0,234
167,2696	-0,201
167,3096	-0,140
167,3496	-0,050
167,3896	0,064
167,4296	0,203
167,4696	0,361
167,5096	0,540
167,5496	0,734
167,5896	0,941
167,6296	1,156
167,6696	1,379
167,7096	1,604
167,7496	1,827
167,7896	2,048
167,8296	2,262
167,8696	2,466
167,9096	2,658
167,9496	2,835
167,9896	2,996
168,0296	3,138
168,0696	3,261
168,1096	3,362
168,1496	3,438
168,1896	3,489
168,2296	3,512
168,2696	3,509
168,3096	3,478
168,3496	3,420
168,3896	3,335
168,4296	3,223
168,4696	3,087
168,5096	2,925
168,5496	2,741
168,5896	2,537
168,6296	2,314
168,6696	2,077
168,7096	1,830
168,7496	1,576
168,7896	1,319
168,8296	1,068
168,8696	0,823
168,9096	0,591
168,9496	0,372
168,9896	0,174
169,0296	0,000
169,0696	-0,146
169,1096	-0,264
169,1496	-0,347
169,1896	-0,397
169,2296	-0,412
169,2696	-0,391
169,3096	-0,336
169,3496	-0,250
169,3896	-0,132
169,4296	0,013
169,4696	0,184
169,5096	0,377
169,5496	0,587
169,5896	0,815
169,6296	1,052
169,6696	1,297
169,7096	1,546
169,7496	1,792
169,7896	2,034
169,8296	2,270
169,8696	2,493
169,9096	2,702
169,9496	2,893
169,9896	3,065
170,0296	3,215
170,0696	3,341
170,1096	3,443
170,1496	3,517
170,1896	3,563
170,2296	3,580
170,2696	3,569
170,3096	3,528
170,3496	3,460
170,3896	3,365
170,4296	3,244
170,4696	3,098
170,5096	2,928
170,5496	2,736
170,5896	2,527
170,6296	2,301
170,6696	2,064
170,7096	1,819
170,7496	1,569
170,7896	1,318
170,8296	1,071
170,8696	0,833
170,9096	0,605
170,9496	0,396
170,9896	0,204
171,0296	0,038
171,0696	-0,102
171,1096	-0,214
171,1496	-0,292
171,1896	-0,339
171,2296	-0,352
171,2696	-0,333
171,3096	-0,281
171,3496	-0,199
171,3896	-0,090
171,4296	0,046
171,4696	0,206
171,5096	0,386
171,5496	0,584
171,5896	0,796
171,6296	1,019
171,6696	1,249
171,7096	1,483
171,7496	1,714
171,7896	1,943
171,8296	2,165
171,8696	2,377
171,9096	2,575
171,9496	2,757
171,9896	2,922
172,0296	3,068
172,0696	3,193
172,1096	3,296
172,1496	3,376
172,1896	3,429
172,2296	3,459
172,2696	3,462
172,3096	3,438
172,3496	3,391
172,3896	3,319
172,4296	3,223
172,4696	3,104
172,5096	2,961
172,5496	2,796
172,5896	2,612
172,6296	2,410
172,6696	2,194
172,7096	1,967
172,7496	1,733
172,7896	1,494
172,8296	1,258
172,8696	1,026
172,9096	0,803
172,9496	0,591
172,9896	0,393
173,0296	0,214
173,0696	0,057
173,1096	-0,075
173,1496	-0,179
173,1896	-0,254
173,2296	-0,297
173,2696	-0,308
173,3096	-0,287
173,3496	-0,234
173,3896	-0,152
173,4296	-0,042
173,4696	0,094
173,5096	0,256
173,5496	0,438
173,5896	0,639
173,6296	0,855
173,6696	1,084
173,7096	1,318
173,7496	1,558
173,7896	1,797
173,8296	2,033
173,8696	2,264
173,9096	2,483
173,9496	2,689
173,9896	2,881
174,0296	3,055
174,0696	3,208
174,1096	3,338
174,1496	3,445
174,1896	3,525
174,2296	3,575
174,2696	3,597
174,3096	3,588
174,3496	3,550
174,3896	3,482
174,4296	3,388
174,4696	3,264
174,5096	3,113
174,5496	2,936
174,5896	2,736
174,6296	2,515
174,6696	2,275
174,7096	2,022
174,7496	1,761
174,7896	1,494
174,8296	1,227
174,8696	0,966
174,9096	0,715
174,9496	0,478
174,9896	0,258
175,0296	0,061
175,0696	-0,110
175,1096	-0,250
175,1496	-0,358
175,1896	-0,432
175,2296	-0,468
175,2696	-0,468
175,3096	-0,432
175,3496	-0,360
175,3896	-0,256
175,4296	-0,121
175,4696	0,042
175,5096	0,231
175,5496	0,441
175,5896	0,669
175,6296	0,911
175,6696	1,164
175,7096	1,420
175,7496	1,678
175,7896	1,934
175,8296	2,180
175,8696	2,416
175,9096	2,637
175,9496	2,842
175,9896	3,027
176,0296	3,189
176,0696	3,327
176,1096	3,440
176,1496	3,523
176,1896	3,580
176,2296	3,605
176,2696	3,602
176,3096	3,567
176,3496	3,509
176,3896	3,424
176,4296	3,313
176,4696	3,175
176,5096	3,011
176,5496	2,826
176,5896	2,622
176,6296	2,399
176,6696	2,163
176,7096	1,916
176,7496	1,665
176,7896	1,414
176,8296	1,164
176,8696	0,924
176,9096	0,693
176,9496	0,478
176,9896	0,281
177,0296	0,107
177,0696	-0,042
177,1096	-0,165
177,1496	-0,254
177,1896	-0,314
177,2296	-0,339
177,2696	-0,331
177,3096	-0,292
177,3496	-0,221
177,3896	-0,123
177,4296	0,003
177,4696	0,154
177,5096	0,325
177,5496	0,515
177,5896	0,721
177,6296	0,939
177,6696	1,164
177,7096	1,393
177,7496	1,624
177,7896	1,852
177,8296	2,072
177,8696	2,286
177,9096	2,487
177,9496	2,673
177,9896	2,845
178,0296	2,999
178,0696	3,131
178,1096	3,244
178,1496	3,333
178,1896	3,398
178,2296	3,440
178,2696	3,454
178,3096	3,445
178,3496	3,410
178,3896	3,352
178,4296	3,269
178,4696	3,162
178,5096	3,032
178,5496	2,881
178,5896	2,710
178,6296	2,521
178,6696	2,315
178,7096	2,097
178,7496	1,871
178,7896	1,638
178,8296	1,404
178,8696	1,173
178,9096	0,947
178,9496	0,732
178,9896	0,529
179,0296	0,342
179,0696	0,176
179,1096	0,031
179,1496	-0,088
179,1896	-0,179
179,2296	-0,240
179,2696	-0,270
179,3096	-0,270
179,3496	-0,239
179,3896	-0,179
179,4296	-0,090
179,4696	0,025
179,5096	0,165
179,5496	0,327
179,5896	0,507
179,6296	0,705
179,6696	0,916
179,7096	1,136
179,7496	1,363
179,7896	1,591
179,8296	1,821
179,8696	2,045
179,9096	2,262
179,9496	2,471
179,9896	2,669
180,0296	2,851
180,0696	3,016
180,1096	3,162
180,1496	3,286
180,1896	3,388
180,2296	3,465
180,2696	3,517
180,3096	3,539
180,3496	3,534
180,3896	3,500
180,4296	3,438
180,4696	3,349
180,5096	3,234
180,5496	3,091
180,5896	2,923
180,6296	2,732
180,6696	2,520
180,7096	2,290
180,7496	2,045
180,7896	1,791
180,8296	1,530
180,8696	1,269
180,9096	1,012
180,9496	0,763
180,9896	0,526
181,0296	0,306
181,0696	0,108
181,1096	-0,066
181,1496	-0,210
181,1896	-0,324
181,2296	-0,402
181,2696	-0,445
181,3096	-0,451
181,3496	-0,423
181,3896	-0,358
