Posizione angolare, Oscillazioni forzate 1.70 V
Tempo ( s )	Posizione angolare ( rad )
60,6035	0,044
60,6435	0,024
60,6835	0,002
60,7235	-0,022
60,7635	-0,046
60,8035	-0,069
60,8435	-0,093
60,8835	-0,115
60,9235	-0,134
60,9635	-0,151
61,0035	-0,163
61,0435	-0,171
61,0835	-0,174
61,1235	-0,173
61,1635	-0,167
61,2035	-0,156
61,2435	-0,141
61,2835	-0,126
61,3235	-0,108
61,3635	-0,088
61,4035	-0,064
61,4435	-0,038
61,4835	-0,008
61,5235	0,027
61,5635	0,066
61,6035	0,108
61,6435	0,156
61,6835	0,206
61,7235	0,259
61,7635	0,316
61,8035	0,375
61,8435	0,440
61,8835	0,504
61,9235	0,572
61,9635	0,639
62,0035	0,707
62,0435	0,773
62,0835	0,837
62,1235	0,900
62,1635	0,961
62,2035	1,018
62,2435	1,071
62,2835	1,122
62,3235	1,169
62,3635	1,211
62,4035	1,252
62,4435	1,288
62,4835	1,323
62,5235	1,354
62,5635	1,384
62,6035	1,412
62,6435	1,439
62,6835	1,464
62,7235	1,488
62,7635	1,511
62,8035	1,532
62,8435	1,554
62,8835	1,574
62,9235	1,594
62,9635	1,615
63,0035	1,634
63,0435	1,651
63,0835	1,667
63,1235	1,682
63,1635	1,695
63,2035	1,704
63,2435	1,711
63,2835	1,714
63,3235	1,712
63,3635	1,711
63,4035	1,706
63,4435	1,698
63,4835	1,690
63,5235	1,678
63,5635	1,663
63,6035	1,645
63,6435	1,623
63,6835	1,596
63,7235	1,566
63,7635	1,532
63,8035	1,492
63,8435	1,450
63,8835	1,403
63,9235	1,351
63,9635	1,297
64,0035	1,239
64,0435	1,178
64,0835	1,115
64,1235	1,051
64,1635	0,985
64,2035	0,917
64,2435	0,851
64,2835	0,784
64,3235	0,719
64,3635	0,657
64,4035	0,595
64,4435	0,539
64,4835	0,485
64,5235	0,435
64,5635	0,391
64,6035	0,350
64,6435	0,314
64,6835	0,283
64,7235	0,256
64,7635	0,231
64,8035	0,210
64,8435	0,193
64,8835	0,178
64,9235	0,165
64,9635	0,152
65,0035	0,140
65,0435	0,129
65,0835	0,119
65,1235	0,108
65,1635	0,096
65,2035	0,083
65,2435	0,069
65,2835	0,055
65,3235	0,039
65,3635	0,022
65,4035	0,005
65,4435	-0,013
65,4835	-0,031
65,5235	-0,049
65,5635	-0,066
65,6035	-0,083
65,6435	-0,101
65,6835	-0,115
65,7235	-0,127
65,7635	-0,137
65,8035	-0,143
65,8435	-0,145
65,8835	-0,143
65,9235	-0,138
65,9635	-0,129
66,0035	-0,118
66,0435	-0,105
66,0835	-0,091
66,1235	-0,074
66,1635	-0,057
66,2035	-0,038
66,2435	-0,017
66,2835	0,006
66,3235	0,033
66,3635	0,061
66,4035	0,094
66,4435	0,132
66,4835	0,174
66,5235	0,220
66,5635	0,272
66,6035	0,328
66,6435	0,390
66,6835	0,454
66,7235	0,523
66,7635	0,594
66,8035	0,668
66,8435	0,741
66,8835	0,815
66,9235	0,889
66,9635	0,961
67,0035	1,032
67,0435	1,100
67,0835	1,164
67,1235	1,227
67,1635	1,283
67,2035	1,337
67,2435	1,387
67,2835	1,431
67,3235	1,470
67,3635	1,506
67,4035	1,536
67,4435	1,561
67,4835	1,583
67,5235	1,601
67,5635	1,613
67,6035	1,623
67,6435	1,629
67,6835	1,634
67,7235	1,634
67,7635	1,634
67,8035	1,634
67,8435	1,634
67,8835	1,635
67,9235	1,635
67,9635	1,635
68,0035	1,635
68,0435	1,635
68,0835	1,635
68,1235	1,635
68,1635	1,635
68,2035	1,635
68,2435	1,634
68,2835	1,630
68,3235	1,626
68,3635	1,619
68,4035	1,608
68,4435	1,596
68,4835	1,579
68,5235	1,557
68,5635	1,532
68,6035	1,500
68,6435	1,464
68,6835	1,422
68,7235	1,374
68,7635	1,323
68,8035	1,264
68,8435	1,203
68,8835	1,137
68,9235	1,068
68,9635	0,997
69,0035	0,924
69,0435	0,850
69,0835	0,776
69,1235	0,702
69,1635	0,631
69,2035	0,564
69,2435	0,500
69,2835	0,438
69,3235	0,383
69,3635	0,335
69,4035	0,291
69,4435	0,253
69,4835	0,220
69,5235	0,193
69,5635	0,173
69,6035	0,156
69,6435	0,143
69,6835	0,135
69,7235	0,130
69,7635	0,127
69,8035	0,126
69,8435	0,126
69,8835	0,126
69,9235	0,126
69,9635	0,123
70,0035	0,119
70,0435	0,113
70,0835	0,105
70,1235	0,096
70,1635	0,083
70,2035	0,068
70,2435	0,050
70,2835	0,030
70,3235	0,009
70,3635	-0,013
70,4035	-0,036
70,4435	-0,058
70,4835	-0,079
70,5235	-0,099
70,5635	-0,116
70,6035	-0,132
70,6435	-0,143
70,6835	-0,149
70,7235	-0,152
70,7635	-0,151
70,8035	-0,145
70,8435	-0,135
70,8835	-0,123
70,9235	-0,107
70,9635	-0,091
71,0035	-0,074
71,0435	-0,057
71,0835	-0,039
71,1235	-0,022
71,1635	-0,005
71,2035	0,013
71,2435	0,031
71,2835	0,055
71,3235	0,083
71,3635	0,116
71,4035	0,159
71,4435	0,207
71,4835	0,265
71,5235	0,330
71,5635	0,402
71,6035	0,479
71,6435	0,562
71,6835	0,650
71,7235	0,740
71,7635	0,833
71,8035	0,924
71,8435	1,015
71,8835	1,103
71,9235	1,188
71,9635	1,268
72,0035	1,343
72,0435	1,411
72,0835	1,473
72,1235	1,527
72,1635	1,574
72,2035	1,613
72,2435	1,643
72,2835	1,667
72,3235	1,682
72,3635	1,690
72,4035	1,690
72,4435	1,689
72,4835	1,682
72,5235	1,676
72,5635	1,670
72,6035	1,663
72,6435	1,657
72,6835	1,654
72,7235	1,651
72,7635	1,651
72,8035	1,651
72,8435	1,652
72,8835	1,654
72,9235	1,656
72,9635	1,657
73,0035	1,659
73,0435	1,659
73,0835	1,657
73,1235	1,654
73,1635	1,648
73,2035	1,638
73,2435	1,624
73,2835	1,607
73,3235	1,585
73,3635	1,558
73,4035	1,525
73,4435	1,488
73,4835	1,445
73,5235	1,396
73,5635	1,343
73,6035	1,285
73,6435	1,221
73,6835	1,155
73,7235	1,082
73,7635	1,010
73,8035	0,935
73,8435	0,859
73,8835	0,782
73,9235	0,708
73,9635	0,635
74,0035	0,565
74,0435	0,500
74,0835	0,437
74,1235	0,380
74,1635	0,330
74,2035	0,284
74,2435	0,247
74,2835	0,214
74,3235	0,187
74,3635	0,165
74,4035	0,149
74,4435	0,137
74,4835	0,130
74,5235	0,126
74,5635	0,124
74,6035	0,124
74,6435	0,124
74,6835	0,124
74,7235	0,123
74,7635	0,121
74,8035	0,116
74,8435	0,112
74,8835	0,102
74,9235	0,093
74,9635	0,079
75,0035	0,063
75,0435	0,044
75,0835	0,024
75,1235	0,000
75,1635	-0,024
75,2035	-0,047
75,2435	-0,071
75,2835	-0,094
75,3235	-0,115
75,3635	-0,132
75,4035	-0,146
75,4435	-0,156
75,4835	-0,160
75,5235	-0,159
75,5635	-0,152
75,6035	-0,143
75,6435	-0,129
75,6835	-0,113
75,7235	-0,094
75,7635	-0,072
75,8035	-0,046
75,8435	-0,017
75,8835	0,017
75,9235	0,057
75,9635	0,101
76,0035	0,148
76,0435	0,201
76,0835	0,259
76,1235	0,322
76,1635	0,388
76,2035	0,459
76,2435	0,533
76,2835	0,608
76,3235	0,685
76,3635	0,763
76,4035	0,840
76,4435	0,916
76,4835	0,988
76,5235	1,059
76,5635	1,125
76,6035	1,188
76,6435	1,246
76,6835	1,301
76,7235	1,349
76,7635	1,395
76,8035	1,436
76,8435	1,470
76,8835	1,502
76,9235	1,528
76,9635	1,552
77,0035	1,572
77,0435	1,591
77,0835	1,607
77,1235	1,619
77,1635	1,630
77,2035	1,640
77,2435	1,649
77,2835	1,656
77,3235	1,660
77,3635	1,665
77,4035	1,668
77,4435	1,668
77,4835	1,668
77,5235	1,668
77,5635	1,668
77,6035	1,668
77,6435	1,667
77,6835	1,663
77,7235	1,657
77,7635	1,649
77,8035	1,638
77,8435	1,624
77,8835	1,607
77,9235	1,585
77,9635	1,558
78,0035	1,527
78,0435	1,491
78,0835	1,448
78,1235	1,401
78,1635	1,348
78,2035	1,290
78,2435	1,228
78,2835	1,162
78,3235	1,092
78,3635	1,019
78,4035	0,946
78,4435	0,869
78,4835	0,793
78,5235	0,718
78,5635	0,642
78,6035	0,572
78,6435	0,503
78,6835	0,440
78,7235	0,380
78,7635	0,327
78,8035	0,278
78,8435	0,237
78,8835	0,201
78,9235	0,170
78,9635	0,145
79,0035	0,126
79,0435	0,110
79,0835	0,099
79,1235	0,093
79,1635	0,088
79,2035	0,085
79,2435	0,085
79,2835	0,083
79,3235	0,083
79,3635	0,082
79,4035	0,079
79,4435	0,075
79,4835	0,069
79,5235	0,061
79,5635	0,053
79,6035	0,042
79,6435	0,030
79,6835	0,016
79,7235	0,000
79,7635	-0,017
79,8035	-0,035
79,8435	-0,052
79,8835	-0,071
79,9235	-0,086
79,9635	-0,102
80,0035	-0,115
80,0435	-0,123
80,0835	-0,127
80,1235	-0,127
80,1635	-0,123
80,2035	-0,113
80,2435	-0,099
80,2835	-0,082
80,3235	-0,061
80,3635	-0,038
80,4035	-0,013
80,4435	0,019
80,4835	0,053
80,5235	0,091
80,5635	0,135
80,6035	0,181
80,6435	0,232
80,6835	0,286
80,7235	0,344
80,7635	0,407
80,8035	0,471
80,8435	0,540
80,8835	0,609
80,9235	0,682
80,9635	0,754
81,0035	0,825
81,0435	0,895
81,0835	0,963
81,1235	1,029
81,1635	1,092
81,2035	1,150
81,2435	1,206
81,2835	1,258
81,3235	1,305
81,3635	1,349
81,4035	1,389
81,4435	1,425
81,4835	1,458
81,5235	1,488
81,5635	1,513
81,6035	1,536
81,6435	1,557
81,6835	1,574
81,7235	1,591
81,7635	1,605
81,8035	1,618
81,8435	1,627
81,8835	1,635
81,9235	1,641
81,9635	1,645
82,0035	1,648
82,0435	1,648
82,0835	1,648
82,1235	1,648
82,1635	1,648
82,2035	1,648
82,2435	1,648
82,2835	1,648
82,3235	1,646
82,3635	1,643
82,4035	1,637
82,4435	1,629
82,4835	1,618
82,5235	1,602
82,5635	1,583
82,6035	1,560
82,6435	1,532
82,6835	1,499
82,7235	1,461
82,7635	1,418
82,8035	1,370
82,8435	1,318
82,8835	1,260
82,9235	1,199
82,9635	1,133
83,0035	1,065
83,0435	0,994
83,0835	0,922
83,1235	0,848
83,1635	0,776
83,2035	0,704
83,2435	0,633
83,2835	0,567
83,3235	0,503
83,3635	0,445
83,4035	0,390
83,4435	0,341
83,4835	0,298
83,5235	0,262
83,5635	0,231
83,6035	0,206
83,6435	0,184
83,6835	0,168
83,7235	0,157
83,7635	0,149
83,8035	0,145
83,8435	0,141
83,8835	0,141
83,9235	0,140
83,9635	0,140
84,0035	0,138
84,0435	0,135
84,0835	0,130
84,1235	0,124
84,1635	0,115
84,2035	0,102
84,2435	0,088
84,2835	0,071
84,3235	0,052
84,3635	0,030
84,4035	0,008
84,4435	-0,016
84,4835	-0,039
84,5235	-0,064
84,5635	-0,088
84,6035	-0,108
84,6435	-0,127
84,6835	-0,145
84,7235	-0,157
84,7635	-0,167
84,8035	-0,171
84,8435	-0,170
84,8835	-0,165
84,9235	-0,156
84,9635	-0,141
85,0035	-0,124
85,0435	-0,105
85,0835	-0,083
85,1235	-0,060
85,1635	-0,031
85,2035	0,000
85,2435	0,035
85,2835	0,072
85,3235	0,113
85,3635	0,157
85,4035	0,204
85,4435	0,254
85,4835	0,308
85,5235	0,363
85,5635	0,423
85,6035	0,484
85,6435	0,547
85,6835	0,611
85,7235	0,677
85,7635	0,740
85,8035	0,803
85,8435	0,864
85,8835	0,924
85,9235	0,979
85,9635	1,032
86,0035	1,081
86,0435	1,128
86,0835	1,172
86,1235	1,213
86,1635	1,252
86,2035	1,288
86,2435	1,321
86,2835	1,354
86,3235	1,384
86,3635	1,414
86,4035	1,442
86,4435	1,470
86,4835	1,497
86,5235	1,524
86,5635	1,549
86,6035	1,574
86,6435	1,599
86,6835	1,621
86,7235	1,645
86,7635	1,665
86,8035	1,684
86,8435	1,701
86,8835	1,715
86,9235	1,726
86,9635	1,734
87,0035	1,736
87,0435	1,736
87,0835	1,733
87,1235	1,728
87,1635	1,718
87,2035	1,707
87,2435	1,693
87,2835	1,674
87,3235	1,652
87,3635	1,626
87,4035	1,596
87,4435	1,561
87,4835	1,524
87,5235	1,481
87,5635	1,436
87,6035	1,385
87,6435	1,332
87,6835	1,277
87,7235	1,217
87,7635	1,156
87,8035	1,093
87,8435	1,027
87,8835	0,961
87,9235	0,897
87,9635	0,831
88,0035	0,767
88,0435	0,704
88,0835	0,642
88,1235	0,584
88,1635	0,529
88,2035	0,479
88,2435	0,434
88,2835	0,391
88,3235	0,355
88,3635	0,324
88,4035	0,295
88,4435	0,270
88,4835	0,248
88,5235	0,231
88,5635	0,214
88,6035	0,199
88,6435	0,187
88,6835	0,174
88,7235	0,163
88,7635	0,152
88,8035	0,140
88,8435	0,127
88,8835	0,115
88,9235	0,101
88,9635	0,085
89,0035	0,069
89,0435	0,050
89,0835	0,031
89,1235	0,011
89,1635	-0,009
89,2035	-0,031
89,2435	-0,052
89,2835	-0,072
89,3235	-0,091
89,3635	-0,108
89,4035	-0,124
89,4435	-0,137
89,4835	-0,148
89,5235	-0,154
89,5635	-0,157
89,6035	-0,157
89,6435	-0,152
89,6835	-0,145
89,7235	-0,135
89,7635	-0,123
89,8035	-0,112
89,8435	-0,099
89,8835	-0,088
89,9235	-0,074
89,9635	-0,058
90,0035	-0,041
90,0435	-0,019
90,0835	0,006
90,1235	0,038
90,1635	0,074
90,2035	0,113
90,2435	0,159
90,2835	0,210
90,3235	0,267
90,3635	0,328
90,4035	0,396
90,4435	0,467
90,4835	0,540
90,5235	0,617
90,5635	0,694
90,6035	0,773
90,6435	0,850
90,6835	0,925
90,7235	0,999
90,7635	1,068
90,8035	1,134
90,8435	1,194
90,8835	1,250
90,9235	1,301
90,9635	1,348
91,0035	1,387
91,0435	1,423
91,0835	1,453
91,1235	1,478
91,1635	1,500
91,2035	1,516
91,2435	1,528
91,2835	1,538
91,3235	1,543
91,3635	1,544
91,4035	1,544
91,4435	1,544
91,4835	1,544
91,5235	1,546
91,5635	1,546
91,6035	1,547
91,6435	1,549
91,6835	1,552
91,7235	1,555
91,7635	1,558
91,8035	1,561
91,8435	1,566
91,8835	1,571
91,9235	1,574
91,9635	1,576
92,0035	1,576
92,0435	1,576
92,0835	1,576
92,1235	1,576
92,1635	1,574
92,2035	1,571
92,2435	1,565
92,2835	1,555
92,3235	1,539
92,3635	1,522
92,4035	1,497
92,4435	1,469
92,4835	1,433
92,5235	1,392
92,5635	1,346
92,6035	1,294
92,6435	1,236
92,6835	1,175
92,7235	1,107
92,7635	1,037
92,8035	0,964
92,8435	0,888
92,8835	0,811
92,9235	0,734
92,9635	0,658
93,0035	0,584
93,0435	0,514
93,0835	0,448
93,1235	0,385
93,1635	0,330
93,2035	0,280
93,2435	0,234
93,2835	0,196
93,3235	0,163
93,3635	0,138
93,4035	0,118
93,4435	0,104
93,4835	0,093
93,5235	0,088
93,5635	0,086
93,6035	0,086
93,6435	0,088
93,6835	0,088
93,7235	0,090
93,7635	0,090
93,8035	0,086
93,8435	0,083
93,8835	0,080
93,9235	0,074
93,9635	0,066
94,0035	0,057
94,0435	0,046
94,0835	0,031
94,1235	0,017
94,1635	0,000
94,2035	-0,017
94,2435	-0,038
94,2835	-0,057
94,3235	-0,075
94,3635	-0,094
94,4035	-0,110
94,4435	-0,124
94,4835	-0,135
94,5235	-0,143
94,5635	-0,146
94,6035	-0,145
94,6435	-0,138
94,6835	-0,129
94,7235	-0,115
94,7635	-0,099
94,8035	-0,082
94,8435	-0,064
94,8835	-0,047
94,9235	-0,031
94,9635	-0,017
95,0035	-0,005
95,0435	0,009
95,0835	0,024
95,1235	0,041
95,1635	0,061
95,2035	0,090
95,2435	0,124
95,2835	0,168
95,3235	0,221
95,3635	0,283
95,4035	0,353
95,4435	0,432
95,4835	0,518
95,5235	0,609
95,5635	0,705
95,6035	0,804
95,6435	0,903
95,6835	1,002
95,7235	1,098
95,7635	1,191
95,8035	1,277
95,8435	1,359
95,8835	1,434
95,9235	1,500
95,9635	1,558
96,0035	1,607
96,0435	1,648
96,0835	1,678
96,1235	1,700
96,1635	1,712
96,2035	1,718
96,2435	1,717
96,2835	1,711
96,3235	1,701
96,3635	1,690
96,4035	1,679
96,4435	1,667
96,4835	1,656
96,5235	1,646
96,5635	1,638
96,6035	1,632
96,6435	1,629
96,6835	1,629
96,7235	1,629
96,7635	1,630
96,8035	1,634
96,8435	1,637
96,8835	1,638
96,9235	1,640
96,9635	1,638
97,0035	1,635
97,0435	1,629
97,0835	1,621
97,1235	1,608
97,1635	1,591
97,2035	1,571
97,2435	1,544
97,2835	1,513
97,3235	1,475
97,3635	1,433
97,4035	1,384
97,4435	1,330
97,4835	1,271
97,5235	1,206
97,5635	1,139
97,6035	1,067
97,6435	0,993
97,6835	0,917
97,7235	0,842
97,7635	0,765
97,8035	0,690
97,8435	0,617
97,8835	0,547
97,9235	0,481
97,9635	0,419
98,0035	0,363
98,0435	0,313
98,0835	0,269
98,1235	0,231
98,1635	0,198
98,2035	0,173
98,2435	0,151
98,2835	0,135
98,3235	0,124
98,3635	0,118
98,4035	0,115
98,4435	0,113
98,4835	0,113
98,5235	0,113
98,5635	0,113
98,6035	0,113
98,6435	0,112
98,6835	0,108
98,7235	0,104
98,7635	0,096
98,8035	0,086
98,8435	0,075
98,8835	0,061
98,9235	0,044
98,9635	0,025
99,0035	0,005
99,0435	-0,017
99,0835	-0,041
99,1235	-0,063
99,1635	-0,085
99,2035	-0,105
99,2435	-0,124
99,2835	-0,138
99,3235	-0,151
99,3635	-0,159
99,4035	-0,160
99,4435	-0,159
99,4835	-0,152
99,5235	-0,141
99,5635	-0,129
99,6035	-0,113
99,6435	-0,099
99,6835	-0,085
99,7235	-0,069
99,7635	-0,053
99,8035	-0,036
99,8435	-0,016
99,8835	0,008
99,9235	0,036
99,9635	0,069
100,0035	0,107
100,0435	0,152
100,0835	0,203
100,1235	0,261
100,1635	0,322
100,2035	0,391
100,2435	0,463
100,2835	0,542
100,3235	0,622
100,3635	0,704
100,4035	0,789
100,4435	0,870
100,4835	0,953
100,5235	1,034
100,5635	1,109
100,6035	1,181
100,6435	1,250
100,6835	1,312
100,7235	1,370
100,7635	1,420
100,8035	1,466
100,8435	1,503
100,8835	1,536
100,9235	1,563
100,9635	1,583
101,0035	1,598
101,0435	1,607
101,0835	1,612
101,1235	1,612
101,1635	1,612
101,2035	1,612
101,2435	1,612
101,2835	1,612
101,3235	1,612
101,3635	1,612
101,4035	1,612
101,4435	1,612
101,4835	1,612
101,5235	1,612
101,5635	1,612
101,6035	1,613
101,6435	1,613
101,6835	1,613
101,7235	1,613
101,7635	1,613
101,8035	1,612
101,8435	1,610
101,8835	1,607
101,9235	1,602
101,9635	1,593
102,0035	1,582
102,0435	1,566
102,0835	1,546
102,1235	1,521
102,1635	1,491
102,2035	1,455
102,2435	1,414
102,2835	1,368
102,3235	1,316
102,3635	1,261
102,4035	1,200
102,4435	1,136
102,4835	1,068
102,5235	0,999
102,5635	0,927
102,6035	0,853
102,6435	0,779
102,6835	0,707
102,7235	0,638
102,7635	0,570
102,8035	0,506
102,8435	0,446
102,8835	0,391
102,9235	0,342
102,9635	0,298
103,0035	0,261
103,0435	0,226
103,0835	0,198
103,1235	0,174
103,1635	0,156
103,2035	0,141
103,2435	0,130
103,2835	0,121
103,3235	0,115
103,3635	0,112
103,4035	0,108
103,4435	0,105
103,4835	0,102
103,5235	0,097
103,5635	0,093
103,6035	0,085
103,6435	0,075
103,6835	0,064
103,7235	0,052
103,7635	0,036
103,8035	0,019
103,8435	0,000
103,8835	-0,019
103,9235	-0,038
103,9635	-0,058
104,0035	-0,077
104,0435	-0,094
104,0835	-0,112
104,1235	-0,124
104,1635	-0,135
104,2035	-0,141
104,2435	-0,143
104,2835	-0,143
104,3235	-0,137
104,3635	-0,127
104,4035	-0,113
104,4435	-0,099
104,4835	-0,083
104,5235	-0,066
104,5635	-0,047
104,6035	-0,025
104,6435	0,002
104,6835	0,033
104,7235	0,068
104,7635	0,110
104,8035	0,156
104,8435	0,207
104,8835	0,264
104,9235	0,325
104,9635	0,391
105,0035	0,460
105,0435	0,533
105,0835	0,608
105,1235	0,685
105,1635	0,762
105,2035	0,839
105,2435	0,916
105,2835	0,988
105,3235	1,060
105,3635	1,126
105,4035	1,191
105,4435	1,249
105,4835	1,304
105,5235	1,354
105,5635	1,401
105,6035	1,442
105,6435	1,478
105,6835	1,511
105,7235	1,538
105,7635	1,561
105,8035	1,582
105,8435	1,598
105,8835	1,612
105,9235	1,621
105,9635	1,630
106,0035	1,637
106,0435	1,641
106,0835	1,645
106,1235	1,648
106,1635	1,649
106,2035	1,649
106,2435	1,649
106,2835	1,649
106,3235	1,651
106,3635	1,651
106,4035	1,651
106,4435	1,651
106,4835	1,649
106,5235	1,649
106,5635	1,646
106,6035	1,641
106,6435	1,635
106,6835	1,627
106,7235	1,615
106,7635	1,599
106,8035	1,580
106,8435	1,557
106,8835	1,528
106,9235	1,495
106,9635	1,456
107,0035	1,412
107,0435	1,363
107,0835	1,310
107,1235	1,252
107,1635	1,189
107,2035	1,123
107,2435	1,056
107,2835	0,985
107,3235	0,914
107,3635	0,842
107,4035	0,771
107,4435	0,701
107,4835	0,635
107,5235	0,570
107,5635	0,511
107,6035	0,454
107,6435	0,404
107,6835	0,358
107,7235	0,319
107,7635	0,284
107,8035	0,254
107,8435	0,231
107,8835	0,210
107,9235	0,195
107,9635	0,182
108,0035	0,171
108,0435	0,163
108,0835	0,157
108,1235	0,152
108,1635	0,146
108,2035	0,141
108,2435	0,135
108,2835	0,127
108,3235	0,118
108,3635	0,105
108,4035	0,091
108,4435	0,075
108,4835	0,057
108,5235	0,038
108,5635	0,016
108,6035	-0,008
108,6435	-0,031
108,6835	-0,057
108,7235	-0,080
108,7635	-0,104
108,8035	-0,126
108,8435	-0,145
108,8835	-0,160
108,9235	-0,173
108,9635	-0,181
109,0035	-0,184
109,0435	-0,184
109,0835	-0,176
109,1235	-0,167
109,1635	-0,152
109,2035	-0,135
109,2435	-0,116
109,2835	-0,094
109,3235	-0,069
109,3635	-0,039
109,4035	-0,005
109,4435	0,033
109,4835	0,074
109,5235	0,118
109,5635	0,163
109,6035	0,214
109,6435	0,265
109,6835	0,320
109,7235	0,379
109,7635	0,437
109,8035	0,498
109,8435	0,561
109,8835	0,624
109,9235	0,688
109,9635	0,752
110,0035	0,815
110,0435	0,878
110,0835	0,938
110,1235	0,996
110,1635	1,052
110,2035	1,107
110,2435	1,158
110,2835	1,205
110,3235	1,250
110,3635	1,294
110,4035	1,335
110,4435	1,374
110,4835	1,411
110,5235	1,444
110,5635	1,477
110,6035	1,506
110,6435	1,536
110,6835	1,565
110,7235	1,591
110,7635	1,616
110,8035	1,638
110,8435	1,659
110,8835	1,678
110,9235	1,693
110,9635	1,707
111,0035	1,717
111,0435	1,723
111,0835	1,725
111,1235	1,725
111,1635	1,722
111,2035	1,718
111,2435	1,714
111,2835	1,704
111,3235	1,695
111,3635	1,682
111,4035	1,667
111,4435	1,649
111,4835	1,627
111,5235	1,602
111,5635	1,572
111,6035	1,539
111,6435	1,503
111,6835	1,462
111,7235	1,418
111,7635	1,370
111,8035	1,318
111,8435	1,263
111,8835	1,205
111,9235	1,145
111,9635	1,082
112,0035	1,019
112,0435	0,955
112,0835	0,891
112,1235	0,826
112,1635	0,763
112,2035	0,702
112,2435	0,642
112,2835	0,586
112,3235	0,533
112,3635	0,484
112,4035	0,440
112,4435	0,399
112,4835	0,363
112,5235	0,331
112,5635	0,305
112,6035	0,281
112,6435	0,262
112,6835	0,247
112,7235	0,232
112,7635	0,221
112,8035	0,210
112,8435	0,201
112,8835	0,192
112,9235	0,182
112,9635	0,173
113,0035	0,162
113,0435	0,149
113,0835	0,135
113,1235	0,119
113,1635	0,102
113,2035	0,083
113,2435	0,063
113,2835	0,041
113,3235	0,017
113,3635	-0,008
113,4035	-0,031
113,4435	-0,055
113,4835	-0,079
113,5235	-0,101
113,5635	-0,121
113,6035	-0,138
113,6435	-0,152
113,6835	-0,163
113,7235	-0,171
113,7635	-0,173
113,8035	-0,173
113,8435	-0,168
113,8835	-0,162
113,9235	-0,151
113,9635	-0,140
114,0035	-0,127
114,0435	-0,118
114,0835	-0,107
114,1235	-0,096
114,1635	-0,085
114,2035	-0,072
114,2435	-0,060
114,2835	-0,044
114,3235	-0,025
114,3635	-0,002
114,4035	0,027
114,4435	0,060
114,4835	0,097
114,5235	0,141
114,5635	0,188
114,6035	0,240
114,6435	0,297
114,6835	0,358
114,7235	0,424
114,7635	0,493
114,8035	0,564
114,8435	0,638
114,8835	0,712
114,9235	0,787
114,9635	0,859
115,0035	0,931
115,0435	0,999
115,0835	1,065
115,1235	1,126
115,1635	1,184
115,2035	1,236
115,2435	1,285
115,2835	1,329
115,3235	1,368
115,3635	1,401
115,4035	1,431
115,4435	1,458
115,4835	1,480
115,5235	1,497
115,5635	1,513
115,6035	1,527
115,6435	1,538
115,6835	1,549
115,7235	1,558
115,7635	1,566
115,8035	1,572
115,8435	1,580
115,8835	1,587
115,9235	1,594
115,9635	1,602
116,0035	1,610
116,0435	1,618
116,0835	1,624
116,1235	1,632
116,1635	1,638
116,2035	1,645
116,2435	1,648
116,2835	1,649
116,3235	1,649
116,3635	1,646
116,4035	1,643
116,4435	1,637
116,4835	1,626
116,5235	1,613
116,5635	1,596
116,6035	1,574
116,6435	1,547
116,6835	1,516
116,7235	1,480
116,7635	1,439
116,8035	1,392
116,8435	1,338
116,8835	1,282
116,9235	1,221
116,9635	1,155
117,0035	1,085
117,0435	1,015
117,0835	0,941
117,1235	0,867
117,1635	0,793
117,2035	0,719
117,2435	0,647
117,2835	0,578
117,3235	0,514
117,3635	0,452
117,4035	0,396
117,4435	0,346
117,4835	0,300
117,5235	0,261
117,5635	0,228
117,6035	0,198
117,6435	0,174
117,6835	0,156
117,7235	0,141
117,7635	0,130
117,8035	0,123
117,8435	0,118
117,8835	0,113
117,9235	0,112
117,9635	0,108
118,0035	0,107
118,0435	0,104
118,0835	0,099
118,1235	0,093
118,1635	0,085
118,2035	0,074
118,2435	0,061
118,2835	0,047
118,3235	0,030
118,3635	0,011
118,4035	-0,009
118,4435	-0,030
118,4835	-0,050
118,5235	-0,071
118,5635	-0,088
118,6035	-0,105
118,6435	-0,119
118,6835	-0,130
118,7235	-0,137
118,7635	-0,140
118,8035	-0,138
118,8435	-0,134
118,8835	-0,124
118,9235	-0,112
118,9635	-0,096
119,0035	-0,077
119,0435	-0,057
119,0835	-0,031
119,1235	-0,005
119,1635	0,027
119,2035	0,063
119,2435	0,101
119,2835	0,141
119,3235	0,187
119,3635	0,236
119,4035	0,287
119,4435	0,342
119,4835	0,402
119,5235	0,465
119,5635	0,529
119,6035	0,597
119,6435	0,664
119,6835	0,734
119,7235	0,803
119,7635	0,870
119,8035	0,938
119,8435	1,002
119,8835	1,063
119,9235	1,123
119,9635	1,181
120,0035	1,235
120,0435	1,286
120,0835	1,334
120,1235	1,378
120,1635	1,417
120,2035	1,453
120,2435	1,486
120,2835	1,516
120,3235	1,543
120,3635	1,566
120,4035	1,587
120,4435	1,605
120,4835	1,621
120,5235	1,634
120,5635	1,645
120,6035	1,652
120,6435	1,656
120,6835	1,657
120,7235	1,657
120,7635	1,657
120,8035	1,657
120,8435	1,657
120,8835	1,657
120,9235	1,657
120,9635	1,657
121,0035	1,657
121,0435	1,656
121,0835	1,651
121,1235	1,643
121,1635	1,632
121,2035	1,618
121,2435	1,601
121,2835	1,577
121,3235	1,549
121,3635	1,516
