# Posizione angolare. Oscillazioni forzate 3.50 V
# Tempo ( s )	Posizione angolare ( rad )
59.7719	4.002
59.8119	4.411
59.8519	4.766
59.8919	5.064
59.9319	5.295
59.9719	5.454
60.0119	5.539
60.0519	5.546
60.0919	5.476
60.1319	5.328
60.1719	5.108
60.2119	4.816
60.2519	4.461
60.2919	4.050
60.3319	3.588
60.3719	3.090
60.4119	2.567
60.4519	2.037
60.4919	1.510
60.5319	0.993
60.5719	0.493
60.6119	0.025
60.6519	-0.402
60.6919	-0.778
60.7319	-1.093
60.7719	-1.341
60.8119	-1.517
60.8519	-1.615
60.8919	-1.630
60.9319	-1.566
60.9719	-1.423
61.0119	-1.206
61.0519	-0.920
61.0919	-0.572
61.1319	-0.168
61.1719	0.281
61.2119	0.767
61.2519	1.277
61.2919	1.800
61.3319	2.326
61.3719	2.845
61.4119	3.346
61.4519	3.819
61.4919	4.252
61.5319	4.637
61.5719	4.965
61.6119	5.229
61.6519	5.424
61.6919	5.543
61.7319	5.586
61.7719	5.548
61.8119	5.433
61.8519	5.243
61.8919	4.979
61.9319	4.650
61.9719	4.257
62.0119	3.814
62.0519	3.327
62.0919	2.810
62.1319	2.281
62.1719	1.750
62.2119	1.225
62.2519	0.715
62.2919	0.231
62.3319	-0.217
62.3719	-0.616
62.4119	-0.957
62.4519	-1.233
62.4919	-1.437
62.5319	-1.566
62.5719	-1.616
62.6119	-1.585
62.6519	-1.477
62.6919	-1.291
62.7319	-1.037
62.7719	-0.718
62.8119	-0.341
62.8519	0.085
62.8919	0.548
62.9319	1.041
62.9719	1.552
63.0119	2.069
63.0519	2.582
63.0919	3.083
63.1319	3.561
63.1719	4.006
63.2119	4.408
63.2519	4.756
63.2919	5.047
63.3319	5.272
63.3719	5.426
63.4119	5.504
63.4519	5.507
63.4919	5.435
63.5319	5.286
63.5719	5.066
63.6119	4.777
63.6519	4.423
63.6919	4.015
63.7319	3.561
63.7719	3.069
63.8119	2.554
63.8519	2.034
63.8919	1.516
63.9319	1.005
63.9719	0.514
64.0119	0.052
64.0519	-0.369
64.0919	-0.740
64.1319	-1.052
64.1719	-1.297
64.2119	-1.472
64.2519	-1.569
64.2919	-1.587
64.3319	-1.525
64.3719	-1.387
64.4119	-1.177
64.4519	-0.895
64.4919	-0.553
64.5319	-0.157
64.5719	0.286
64.6119	0.763
64.6519	1.266
64.6919	1.784
64.7319	2.306
64.7719	2.820
64.8119	3.318
64.8519	3.787
64.8919	4.222
64.9319	4.609
64.9719	4.940
65.0119	5.207
65.0519	5.407
65.0919	5.531
65.1319	5.578
65.1719	5.545
65.2119	5.433
65.2519	5.246
65.2919	4.984
65.3319	4.654
65.3719	4.260
65.4119	3.812
65.4519	3.321
65.4919	2.798
65.5319	2.259
65.5719	1.717
65.6119	1.177
65.6519	0.652
65.6919	0.154
65.7319	-0.308
65.7719	-0.719
65.8119	-1.071
65.8519	-1.356
65.8919	-1.566
65.9319	-1.698
65.9719	-1.744
66.0119	-1.706
66.0519	-1.583
66.0919	-1.382
66.1319	-1.106
66.1719	-0.762
66.2119	-0.357
66.2519	0.101
66.2919	0.598
66.3319	1.128
66.3719	1.674
66.4119	2.227
66.4519	2.777
66.4919	3.313
66.5319	3.820
66.5719	4.291
66.6119	4.712
66.6519	5.075
66.6919	5.371
66.7319	5.592
66.7719	5.733
66.8119	5.792
66.8519	5.763
66.8919	5.649
66.9319	5.452
66.9719	5.174
67.0119	4.822
67.0519	4.403
67.0919	3.925
67.1319	3.401
67.1719	2.842
67.2119	2.270
67.2519	1.693
67.2919	1.125
67.3319	0.578
67.3719	0.068
67.4119	-0.402
67.4519	-0.820
67.4919	-1.178
67.5319	-1.464
67.5719	-1.673
67.6119	-1.800
67.6519	-1.839
67.6919	-1.789
67.7319	-1.656
67.7719	-1.439
67.8119	-1.145
67.8519	-0.784
67.8919	-0.360
67.9319	0.116
67.9719	0.631
68.0119	1.177
68.0519	1.737
68.0919	2.304
68.1319	2.865
68.1719	3.407
68.2119	3.921
68.2519	4.392
68.2919	4.811
68.3319	5.169
68.3719	5.457
68.4119	5.667
68.4519	5.796
68.4919	5.839
68.5319	5.796
68.5719	5.666
68.6119	5.452
68.6519	5.160
68.6919	4.794
68.7319	4.361
68.7719	3.872
68.8119	3.338
68.8519	2.777
68.8919	2.204
68.9319	1.627
68.9719	1.062
69.0119	0.522
69.0519	0.019
69.0919	-0.441
69.1319	-0.848
69.1719	-1.192
69.2119	-1.464
69.2519	-1.660
69.2919	-1.772
69.3319	-1.799
69.3719	-1.740
69.4119	-1.598
69.4519	-1.374
69.4919	-1.079
69.5319	-0.718
69.5719	-0.297
69.6119	0.171
69.6519	0.677
69.6919	1.208
69.7319	1.755
69.7719	2.303
69.8119	2.843
69.8519	3.365
69.8919	3.855
69.9319	4.304
69.9719	4.703
70.0119	5.042
70.0519	5.314
70.0919	5.512
70.1319	5.633
70.1719	5.674
70.2119	5.634
70.2519	5.515
70.2919	5.317
70.3319	5.049
70.3719	4.709
70.4119	4.310
70.4519	3.858
70.4919	3.363
70.5319	2.840
70.5719	2.308
70.6119	1.772
70.6519	1.244
70.6919	0.740
70.7319	0.270
70.7719	-0.159
70.8119	-0.542
70.8519	-0.869
70.8919	-1.134
70.9319	-1.329
70.9719	-1.453
71.0119	-1.500
71.0519	-1.470
71.0919	-1.368
71.1319	-1.192
71.1719	-0.950
71.2119	-0.647
71.2519	-0.289
71.2919	0.115
71.3319	0.556
71.3719	1.024
71.4119	1.510
71.4519	2.003
71.4919	2.491
71.5319	2.967
71.5719	3.421
71.6119	3.845
71.6519	4.232
71.6919	4.569
71.7319	4.852
71.7719	5.075
71.8119	5.232
71.8519	5.322
71.8919	5.341
71.9319	5.287
71.9719	5.165
72.0119	4.973
72.0519	4.719
72.0919	4.403
72.1319	4.034
72.1719	3.618
72.2119	3.167
72.2519	2.689
72.2919	2.205
72.3319	1.717
72.3719	1.233
72.4119	0.763
72.4519	0.317
72.4919	-0.093
72.5319	-0.459
72.5719	-0.773
72.6119	-1.026
72.6519	-1.214
72.6919	-1.332
72.7319	-1.378
72.7719	-1.351
72.8119	-1.253
72.8519	-1.087
72.8919	-0.858
72.9319	-0.567
72.9719	-0.225
73.0119	0.163
73.0519	0.589
73.0919	1.041
73.1319	1.511
73.1719	1.990
73.2119	2.466
73.2519	2.933
73.2919	3.379
73.3319	3.797
73.3719	4.177
73.4119	4.513
73.4519	4.797
73.4919	5.022
73.5319	5.184
73.5719	5.278
73.6119	5.303
73.6519	5.257
73.6919	5.143
73.7319	4.961
73.7719	4.712
73.8119	4.405
73.8519	4.043
73.8919	3.635
73.9319	3.193
73.9719	2.732
74.0119	2.259
74.0519	1.778
74.0919	1.304
74.1319	0.848
74.1719	0.423
74.2119	0.031
74.2519	-0.319
74.2919	-0.620
74.3319	-0.867
74.3719	-1.054
74.4119	-1.175
74.4519	-1.228
74.4919	-1.214
74.5319	-1.133
74.5719	-0.985
74.6119	-0.774
74.6519	-0.507
74.6919	-0.187
74.7319	0.178
74.7719	0.578
74.8119	1.008
74.8519	1.459
74.8919	1.920
74.9319	2.381
74.9719	2.838
75.0119	3.278
75.0519	3.693
75.0919	4.076
75.1319	4.417
75.1719	4.709
75.2119	4.946
75.2519	5.122
75.2919	5.232
75.3319	5.275
75.3719	5.246
75.4119	5.148
75.4519	4.981
75.4919	4.747
75.5319	4.450
75.5719	4.097
75.6119	3.695
75.6519	3.253
75.6919	2.790
75.7319	2.312
75.7719	1.827
75.8119	1.346
75.8519	0.884
75.8919	0.457
75.9319	0.064
75.9719	-0.289
76.0119	-0.597
76.0519	-0.850
76.0919	-1.043
76.1319	-1.170
76.1719	-1.232
76.2119	-1.222
76.2519	-1.147
76.2919	-1.004
76.3319	-0.796
76.3719	-0.531
76.4119	-0.212
76.4519	0.152
76.4919	0.556
76.5319	0.991
76.5719	1.445
76.6119	1.912
76.6519	2.380
76.6919	2.842
76.7319	3.286
76.7719	3.709
76.8119	4.098
76.8519	4.447
76.8919	4.745
76.9319	4.987
76.9719	5.166
77.0119	5.279
77.0519	5.322
77.0919	5.294
77.1319	5.193
77.1719	5.020
77.2119	4.780
77.2519	4.475
77.2919	4.112
77.3319	3.699
77.3719	3.244
77.4119	2.761
77.4519	2.268
77.4919	1.770
77.5319	1.280
77.5719	0.812
77.6119	0.375
77.6519	-0.025
77.6919	-0.385
77.7319	-0.696
77.7719	-0.952
77.8119	-1.145
77.8519	-1.271
77.8919	-1.326
77.9319	-1.310
77.9719	-1.224
78.0119	-1.067
78.0519	-0.845
78.0919	-0.561
78.1319	-0.223
78.1719	0.163
78.2119	0.589
78.2519	1.046
78.2919	1.522
78.3319	2.009
78.3719	2.498
78.4119	2.977
78.4519	3.438
78.4919	3.872
78.5319	4.269
78.5719	4.623
78.6119	4.920
78.6519	5.155
78.6919	5.325
78.7319	5.422
78.7719	5.444
78.8119	5.389
78.8519	5.261
78.8919	5.056
78.9319	4.783
78.9719	4.444
79.0119	4.045
79.0519	3.597
79.0919	3.107
79.1319	2.589
79.1719	2.053
79.2119	1.517
79.2519	0.994
79.2919	0.503
79.3319	0.047
79.3719	-0.368
79.4119	-0.734
79.4519	-1.041
79.4919	-1.283
79.5319	-1.455
79.5719	-1.549
79.6119	-1.566
79.6519	-1.503
79.6919	-1.365
79.7319	-1.151
79.7719	-0.870
79.8119	-0.525
79.8519	-0.126
79.8919	0.319
79.9319	0.800
79.9719	1.307
80.0119	1.828
80.0519	2.355
80.0919	2.875
80.1319	3.376
80.1719	3.850
80.2119	4.287
80.2519	4.676
80.2919	5.008
80.3319	5.273
80.3719	5.470
80.4119	5.589
80.4519	5.628
80.4919	5.587
80.5319	5.466
80.5719	5.268
80.6119	4.995
80.6519	4.651
80.6919	4.246
80.7319	3.786
80.7719	3.281
80.8119	2.746
80.8519	2.191
80.8919	1.629
80.9319	1.073
80.9719	0.534
81.0119	0.027
81.0519	-0.440
81.0919	-0.853
81.1319	-1.203
81.1719	-1.481
81.2119	-1.682
81.2519	-1.799
81.2919	-1.830
81.3319	-1.773
81.3719	-1.630
81.4119	-1.409
81.4519	-1.112
81.4919	-0.748
81.5319	-0.322
81.5719	0.152
81.6119	0.664
81.6519	1.205
81.6919	1.759
81.7319	2.318
81.7719	2.870
81.8119	3.402
81.8519	3.905
81.8919	4.367
81.9319	4.775
81.9719	5.122
82.0119	5.402
82.0519	5.605
82.0919	5.727
82.1319	5.766
82.1719	5.721
82.2119	5.594
82.2519	5.385
82.2919	5.099
82.3319	4.742
82.3719	4.323
82.4119	3.850
82.4519	3.332
82.4919	2.783
82.5319	2.216
82.5719	1.646
82.6119	1.082
82.6519	0.537
82.6919	0.027
82.7319	-0.441
82.7719	-0.856
82.8119	-1.208
82.8519	-1.488
82.8919	-1.690
82.9319	-1.806
82.9719	-1.838
83.0119	-1.781
83.0519	-1.640
83.0919	-1.418
83.1319	-1.123
83.1719	-0.762
83.2119	-0.341
83.2519	0.129
83.2919	0.636
83.3319	1.169
83.3719	1.717
83.4119	2.268
83.4519	2.810
83.4919	3.335
83.5319	3.828
83.5719	4.282
83.6119	4.684
83.6519	5.027
83.6919	5.301
83.7319	5.504
83.7719	5.628
83.8119	5.672
83.8519	5.636
83.8919	5.518
83.9319	5.323
83.9719	5.055
84.0119	4.717
84.0519	4.318
84.0919	3.867
84.1319	3.373
84.1719	2.845
84.2119	2.298
84.2519	1.744
84.2919	1.194
84.3319	0.660
84.3719	0.154
84.4119	-0.313
84.4519	-0.729
84.4919	-1.085
84.5319	-1.371
84.5719	-1.583
84.6119	-1.715
84.6519	-1.762
84.6919	-1.725
84.7319	-1.605
84.7719	-1.406
84.8119	-1.134
84.8519	-0.795
84.8919	-0.396
84.9319	0.052
84.9719	0.539
85.0119	1.054
85.0519	1.587
85.0919	2.124
85.1319	2.656
85.1719	3.171
85.2119	3.662
85.2519	4.114
85.2919	4.521
85.3319	4.871
85.3719	5.158
85.4119	5.377
85.4519	5.520
85.4919	5.586
85.5319	5.575
85.5719	5.485
85.6119	5.319
85.6519	5.080
85.6919	4.774
85.7319	4.403
85.7719	3.980
85.8119	3.511
85.8519	3.008
85.8919	2.480
85.9319	1.942
85.9719	1.403
86.0119	0.877
86.0519	0.372
86.0919	-0.096
86.1319	-0.518
86.1719	-0.886
86.2119	-1.189
86.2519	-1.423
86.2919	-1.580
86.3319	-1.657
86.3719	-1.654
86.4119	-1.568
86.4519	-1.404
86.4919	-1.169
86.5319	-0.866
86.5719	-0.501
86.6119	-0.086
86.6519	0.372
86.6919	0.861
86.7319	1.370
86.7719	1.888
86.8119	2.403
86.8519	2.906
86.8919	3.388
86.9319	3.839
86.9719	4.251
87.0119	4.612
87.0519	4.917
87.0919	5.157
87.1319	5.330
87.1719	5.432
87.2119	5.459
87.2519	5.410
87.2919	5.289
87.3319	5.096
87.3719	4.838
87.4119	4.516
87.4519	4.139
87.4919	3.713
87.5319	3.250
87.5719	2.765
87.6119	2.267
87.6519	1.767
87.6919	1.280
87.7319	0.818
87.7719	0.394
87.8119	0.011
87.8519	-0.333
87.8919	-0.627
87.9319	-0.864
87.9719	-1.041
88.0119	-1.155
88.0519	-1.200
88.0919	-1.178
88.1319	-1.090
88.1719	-0.938
88.2119	-0.726
88.2519	-0.459
88.2919	-0.141
88.3319	0.218
88.3719	0.614
88.4119	1.035
88.4519	1.473
88.4919	1.921
88.5319	2.367
88.5719	2.805
88.6119	3.226
88.6519	3.622
88.6919	3.987
88.7319	4.310
88.7719	4.588
88.8119	4.813
88.8519	4.981
88.8919	5.086
88.9319	5.127
88.9719	5.104
89.0119	5.016
89.0519	4.863
89.0919	4.650
89.1319	4.376
89.1719	4.051
89.2119	3.679
89.2519	3.267
89.2919	2.826
89.3319	2.361
89.3719	1.887
89.4119	1.411
89.4519	0.941
89.4919	0.492
89.5319	0.072
89.5719	-0.309
89.6119	-0.644
89.6519	-0.920
89.6919	-1.136
89.7319	-1.285
89.7719	-1.362
89.8119	-1.368
89.8519	-1.301
89.8919	-1.162
89.9319	-0.958
89.9719	-0.691
90.0119	-0.366
90.0519	0.009
90.0919	0.426
90.1319	0.875
90.1719	1.348
90.2119	1.833
90.2519	2.323
90.2919	2.807
90.3319	3.277
90.3719	3.721
90.4119	4.131
90.4519	4.499
90.4919	4.813
90.5319	5.069
90.5719	5.261
90.6119	5.382
90.6519	5.429
90.6919	5.402
90.7319	5.300
90.7719	5.124
90.8119	4.877
90.8519	4.566
90.8919	4.194
90.9319	3.768
90.9719	3.300
91.0119	2.801
91.0519	2.278
91.0919	1.745
91.1319	1.216
91.1719	0.701
91.2119	0.210
91.2519	-0.243
91.2919	-0.649
91.3319	-0.997
91.3719	-1.279
91.4119	-1.489
91.4519	-1.623
91.4919	-1.673
91.5319	-1.643
91.5719	-1.530
91.6119	-1.340
91.6519	-1.078
91.6919	-0.748
91.7319	-0.360
91.7719	0.080
91.8119	0.559
91.8519	1.068
91.8919	1.598
91.9319	2.133
91.9719	2.666
92.0119	3.184
92.0519	3.679
92.0919	4.137
92.1319	4.551
92.1719	4.910
92.2119	5.204
92.2519	5.430
92.2919	5.579
92.3319	5.650
92.3719	5.639
92.4119	5.546
92.4519	5.377
92.4919	5.129
92.5319	4.810
92.5719	4.427
92.6119	3.985
92.6519	3.497
92.6919	2.970
92.7319	2.421
92.7719	1.860
92.8119	1.299
92.8519	0.751
92.8919	0.228
92.9319	-0.259
92.9719	-0.696
93.0119	-1.074
93.0519	-1.384
93.0919	-1.618
93.1319	-1.770
93.1719	-1.836
93.2119	-1.816
93.2519	-1.709
93.2919	-1.521
93.3319	-1.253
93.3719	-0.916
93.4119	-0.515
93.4519	-0.063
93.4919	0.434
93.5319	0.960
93.5719	1.508
93.6119	2.062
93.6519	2.614
93.6919	3.151
93.7319	3.662
93.7719	4.134
93.8119	4.562
93.8519	4.931
93.8919	5.234
93.9319	5.466
93.9719	5.622
94.0119	5.696
94.0519	5.688
94.0919	5.600
94.1319	5.432
94.1719	5.188
94.2119	4.874
94.2519	4.496
94.2919	4.059
94.3319	3.575
94.3719	3.057
94.4119	2.515
94.4519	1.965
94.4919	1.417
94.5319	0.880
94.5719	0.366
94.6119	-0.108
94.6519	-0.537
94.6919	-0.909
94.7319	-1.217
94.7719	-1.455
94.8119	-1.615
94.8519	-1.693
94.8919	-1.690
94.9319	-1.604
94.9719	-1.440
95.0119	-1.203
95.0519	-0.898
95.0919	-0.534
95.1319	-0.118
95.1719	0.339
95.2119	0.828
95.2519	1.337
95.2919	1.854
95.3319	2.369
95.3719	2.871
95.4119	3.351
95.4519	3.800
95.4919	4.207
95.5319	4.563
95.5719	4.863
95.6119	5.100
95.6519	5.270
95.6919	5.369
95.7319	5.394
95.7719	5.347
95.8119	5.231
95.8519	5.047
95.8919	4.799
95.9319	4.491
95.9719	4.133
96.0119	3.728
96.0519	3.288
96.0919	2.821
96.1319	2.337
96.1719	1.849
96.2119	1.363
96.2519	0.892
96.2919	0.446
96.3319	0.033
96.3719	-0.335
96.4119	-0.653
96.4519	-0.913
96.4919	-1.107
96.5319	-1.236
96.5719	-1.296
96.6119	-1.285
96.6519	-1.206
96.6919	-1.062
96.7319	-0.855
96.7719	-0.591
96.8119	-0.276
96.8519	0.082
96.8919	0.474
96.9319	0.892
96.9719	1.329
97.0119	1.772
97.0519	2.213
97.0919	2.645
97.1319	3.060
97.1719	3.448
97.2119	3.804
97.2519	4.120
97.2919	4.394
97.3319	4.615
97.3719	4.783
97.4119	4.895
97.4519	4.946
97.4919	4.940
97.5319	4.874
97.5719	4.752
97.6119	4.576
97.6519	4.348
97.6919	4.073
97.7319	3.757
97.7719	3.404
97.8119	3.024
97.8519	2.622
97.8919	2.213
97.9319	1.803
97.9719	1.398
98.0119	1.002
98.0519	0.627
98.0919	0.278
98.1319	-0.031
98.1719	-0.298
98.2119	-0.517
98.2519	-0.680
98.2919	-0.789
98.3319	-0.837
98.3719	-0.828
98.4119	-0.763
98.4519	-0.644
98.4919	-0.476
98.5319	-0.259
98.5719	0.000
98.6119	0.297
98.6519	0.624
98.6919	0.975
98.7319	1.345
98.7719	1.725
98.8119	2.106
98.8519	2.483
98.8919	2.851
98.9319	3.201
98.9719	3.528
99.0119	3.826
99.0519	4.090
99.0919	4.315
99.1319	4.496
99.1719	4.628
99.2119	4.709
99.2519	4.738
99.2919	4.711
99.3319	4.632
99.3719	4.499
99.4119	4.317
99.4519	4.086
99.4919	3.809
99.5319	3.493
99.5719	3.145
99.6119	2.769
99.6519	2.373
99.6919	1.967
99.7319	1.558
99.7719	1.155
99.8119	0.763
99.8519	0.396
99.8919	0.060
99.9319	-0.237
99.9719	-0.490
100.0119	-0.691
100.0519	-0.836
100.0919	-0.922
100.1319	-0.947
100.1719	-0.911
100.2119	-0.817
100.2519	-0.663
100.2919	-0.457
100.3319	-0.201
100.3719	0.099
100.4119	0.438
100.4519	0.807
100.4919	1.202
100.5319	1.612
100.5719	2.028
100.6119	2.446
100.6519	2.856
100.6919	3.250
100.7319	3.621
100.7719	3.962
100.8119	4.265
100.8519	4.525
100.8919	4.734
100.9319	4.890
100.9719	4.986
101.0119	5.020
101.0519	4.990
101.0919	4.899
101.1319	4.747
101.1719	4.535
101.2119	4.268
101.2519	3.949
101.2919	3.585
101.3319	3.184
101.3719	2.752
101.4119	2.301
101.4519	1.841
101.4919	1.378
101.5319	0.925
101.5719	0.490
101.6119	0.085
101.6519	-0.283
101.6919	-0.605
101.7319	-0.870
101.7719	-1.076
101.8119	-1.214
101.8519	-1.285
101.8919	-1.285
101.9319	-1.216
101.9719	-1.078
102.0119	-0.875
102.0519	-0.613
102.0919	-0.295
102.1319	0.071
102.1719	0.474
102.2119	0.909
102.2519	1.365
102.2919	1.832
102.3319	2.300
102.3719	2.758
102.4119	3.203
102.4519	3.621
102.4919	4.007
102.5319	4.351
102.5719	4.648
102.6119	4.888
102.6519	5.071
102.6919	5.187
102.7319	5.235
102.7719	5.217
102.8119	5.130
102.8519	4.978
102.8919	4.761
102.9319	4.483
102.9719	4.152
103.0119	3.773
103.0519	3.352
103.0919	2.903
103.1319	2.439
103.1719	1.970
103.2119	1.497
103.2519	1.032
103.2919	0.586
103.3319	0.167
103.3719	-0.217
103.4119	-0.553
103.4519	-0.836
103.4919	-1.059
103.5319	-1.216
103.5719	-1.302
103.6119	-1.319
103.6519	-1.266
103.6919	-1.144
103.7319	-0.955
103.7719	-0.705
103.8119	-0.399
103.8519	-0.042
103.8919	0.355
103.9319	0.785
103.9719	1.238
104.0119	1.706
104.0519	2.177
104.0919	2.644
104.1319	3.096
104.1719	3.526
104.2119	3.924
104.2519	4.284
104.2919	4.596
104.3319	4.854
104.3719	5.052
104.4119	5.185
104.4519	5.251
104.4919	5.250
104.5319	5.177
104.5719	5.039
104.6119	4.835
104.6519	4.569
104.6919	4.249
104.7319	3.877
104.7719	3.464
104.8119	3.016
104.8519	2.543
104.8919	2.058
104.9319	1.569
104.9719	1.087
105.0119	0.622
105.0519	0.184
105.0919	-0.215
105.1319	-0.567
105.1719	-0.864
105.2119	-1.098
105.2519	-1.264
105.2919	-1.360
105.3319	-1.385
105.3719	-1.338
105.4119	-1.221
105.4519	-1.034
105.4919	-0.785
105.5319	-0.478
105.5719	-0.121
105.6119	0.280
105.6519	0.712
105.6919	1.169
105.7319	1.640
105.7719	2.116
105.8119	2.586
105.8519	3.044
105.8919	3.479
105.9319	3.883
105.9719	4.247
106.0119	4.563
106.0519	4.825
106.0919	5.030
106.1319	5.169
106.1719	5.240
106.2119	5.245
106.2519	5.180
106.2919	5.049
106.3319	4.852
106.3719	4.596
106.4119	4.284
106.4519	3.922
106.4919	3.520
106.5319	3.088
106.5719	2.641
106.6119	2.183
106.6519	1.723
106.6919	1.274
106.7319	0.847
106.7719	0.457
106.8119	0.110
106.8519	-0.198
106.8919	-0.462
106.9319	-0.674
106.9719	-0.831
107.0119	-0.928
107.0519	-0.964
107.0919	-0.941
107.1319	-0.858
107.1719	-0.718
107.2119	-0.523
107.2519	-0.281
107.2919	0.006
107.3319	0.330
107.3719	0.685
107.4119	1.062
107.4519	1.455
107.4919	1.857
107.5319	2.257
107.5719	2.652
107.6119	3.030
107.6519	3.390
107.6919	3.721
107.7319	4.020
107.7719	4.277
107.8119	4.492
107.8519	4.657
107.8919	4.771
107.9319	4.827
107.9719	4.829
108.0119	4.774
108.0519	4.662
108.0919	4.499
108.1319	4.284
108.1719	4.021
108.2119	3.715
108.2519	3.373
108.2919	2.997
108.3319	2.600
108.3719	2.187
108.4119	1.769
108.4519	1.351
108.4919	0.942
108.5319	0.554
108.5719	0.199
108.6119	-0.118
108.6519	-0.394
108.6919	-0.624
108.7319	-0.798
108.7719	-0.914
108.8119	-0.969
108.8519	-0.963
108.8919	-0.895
108.9319	-0.770
108.9719	-0.587
109.0119	-0.355
109.0519	-0.074
109.0919	0.247
109.1319	0.602
109.1719	0.985
109.2119	1.385
109.2519	1.799
109.2919	2.213
109.3319	2.625
109.3719	3.022
109.4119	3.401
109.4519	3.753
109.4919	4.072
109.5319	4.350
109.5719	4.584
109.6119	4.764
109.6519	4.890
109.6919	4.956
109.7319	4.961
109.7719	4.906
109.8119	4.789
109.8519	4.617
109.8919	4.387
109.9319	4.108
109.9719	3.779
110.0119	3.412
110.0519	3.011
110.0919	2.584
110.1319	2.143
110.1719	1.695
110.2119	1.249
110.2519	0.815
110.2919	0.404
110.3319	0.024
110.3719	-0.317
110.4119	-0.611
110.4519	-0.848
110.4919	-1.026
110.5319	-1.139
110.5719	-1.184
110.6119	-1.164
110.6519	-1.076
110.6919	-0.924
110.7319	-0.710
110.7719	-0.441
110.8119	-0.123
110.8519	0.240
110.8919	0.638
110.9319	1.063
110.9719	1.506
111.0119	1.959
111.0519	2.411
111.0919	2.856
111.1319	3.283
111.1719	3.687
111.2119	4.056
111.2519	4.384
111.2919	4.664
111.3319	4.890
111.3719	5.055
111.4119	5.157
111.4519	5.191
111.4919	5.158
111.5319	5.060
111.5719	4.895
111.6119	4.667
111.6519	4.381
111.6919	4.040
111.7319	3.652
111.7719	3.226
111.8119	2.769
111.8519	2.293
111.8919	1.808
111.9319	1.323
111.9719	0.847
112.0119	0.394
112.0519	-0.027
112.0919	-0.405
112.1319	-0.732
112.1719	-1.002
112.2119	-1.206
112.2519	-1.341
112.2919	-1.403
112.3319	-1.393
112.3719	-1.308
112.4119	-1.155
112.4519	-0.933
112.4919	-0.649
112.5319	-0.309
112.5719	0.079
112.6119	0.506
112.6519	0.963
112.6919	1.442
112.7319	1.932
112.7719	2.422
112.8119	2.904
112.8519	3.368
112.8919	3.804
112.9319	4.203
112.9719	4.558
113.0119	4.860
113.0519	5.100
113.0919	5.275
113.1319	5.378
113.1719	5.410
113.2119	5.366
113.2519	5.250
113.2919	5.063
113.3319	4.808
113.3719	4.489
113.4119	4.115
113.4519	3.691
113.4919	3.228
113.5319	2.735
113.5719	2.224
113.6119	1.706
113.6519	1.191
113.6919	0.691
113.7319	0.218
113.7719	-0.218
113.8119	-0.608
113.8519	-0.941
113.8919	-1.210
113.9319	-1.409
113.9719	-1.533
114.0119	-1.579
114.0519	-1.547
114.0919	-1.437
114.1319	-1.253
114.1719	-1.001
114.2119	-0.685
114.2519	-0.313
114.2919	0.107
114.3319	0.564
114.3719	1.048
114.4119	1.549
114.4519	2.058
114.4919	2.562
114.5319	3.054
114.5719	3.520
114.6119	3.955
114.6519	4.348
114.6919	4.690
114.7319	4.975
114.7719	5.193
114.8119	5.344
114.8519	5.421
114.8919	5.426
114.9319	5.355
114.9719	5.213
115.0119	5.003
115.0519	4.728
115.0919	4.394
115.1319	4.006
115.1719	3.574
115.2119	3.105
115.2519	2.614
115.2919	2.108
115.3319	1.598
115.3719	1.096
115.4119	0.613
115.4519	0.159
115.4919	-0.254
115.5319	-0.619
115.5719	-0.922
115.6119	-1.162
115.6519	-1.332
115.6919	-1.429
115.7319	-1.453
115.7719	-1.403
115.8119	-1.280
115.8519	-1.089
115.8919	-0.834
115.9319	-0.520
115.9719	-0.156
116.0119	0.251
116.0519	0.693
116.0919	1.158
116.1319	1.635
116.1719	2.117
116.2119	2.593
116.2519	3.055
116.2919	3.493
116.3319	3.900
116.3719	4.265
116.4119	4.582
116.4519	4.846
116.4919	5.047
116.5319	5.185
116.5719	5.254
116.6119	5.256
116.6519	5.188
116.6919	5.055
116.7319	4.857
116.7719	4.598
116.8119	4.284
116.8519	3.919
116.8919	3.514
116.9319	3.072
116.9719	2.608
117.0119	2.132
117.0519	1.651
117.0919	1.180
117.1319	0.734
117.1719	0.322
117.2119	-0.049
117.2519	-0.377
117.2919	-0.653
117.3319	-0.875
117.3719	-1.032
117.4119	-1.126
117.4519	-1.153
117.4919	-1.115
117.5319	-1.013
117.5719	-0.848
117.6119	-0.627
117.6519	-0.353
117.6919	-0.031
117.7319	0.328
117.7719	0.721
117.8119	1.136
117.8519	1.568
117.8919	2.003
117.9319	2.438
117.9719	2.860
118.0119	3.266
118.0519	3.644
118.0919	3.990
118.1319	4.296
118.1719	4.555
118.2119	4.763
118.2519	4.913
118.2919	5.005
118.3319	5.033
118.3719	4.998
118.4119	4.901
118.4519	4.745
118.4919	4.533
118.5319	4.268
118.5719	3.952
118.6119	3.594
118.6519	3.200
118.6919	2.777
118.7319	2.336
118.7719	1.885
118.8119	1.433
118.8519	0.991
118.8919	0.567
118.9319	0.171
118.9719	-0.187
119.0119	-0.500
119.0519	-0.760
119.0919	-0.960
119.1319	-1.096
119.1719	-1.167
119.2119	-1.172
119.2519	-1.109
119.2919	-0.982
119.3319	-0.793
119.3719	-0.547
119.4119	-0.248
119.4519	0.096
119.4919	0.478
119.5319	0.891
119.5719	1.324
119.6119	1.770
119.6519	2.220
119.6919	2.664
119.7319	3.094
