Posizione angolare, Oscillazioni forzate 2.20 V
Tempo ( s )	Posizione angolare ( rad )
59,4009	0,583
59,4409	0,460
59,4809	0,347
59,5209	0,243
59,5609	0,151
59,6009	0,071
59,6409	0,002
59,6809	-0,053
59,7209	-0,099
59,7609	-0,132
59,8009	-0,154
59,8409	-0,167
59,8809	-0,170
59,9209	-0,165
59,9609	-0,156
60,0009	-0,143
60,0409	-0,129
60,0809	-0,115
60,1209	-0,101
60,1609	-0,090
60,2009	-0,085
60,2409	-0,085
60,2809	-0,088
60,3209	-0,091
60,3609	-0,096
60,4009	-0,102
60,4409	-0,107
60,4809	-0,112
60,5209	-0,113
60,5609	-0,113
60,6009	-0,110
60,6409	-0,104
60,6809	-0,094
60,7209	-0,083
60,7609	-0,069
60,8009	-0,055
60,8409	-0,035
60,8809	-0,009
60,9209	0,022
60,9609	0,064
61,0009	0,118
61,0409	0,182
61,0809	0,258
61,1209	0,347
61,1609	0,446
61,2009	0,556
61,2409	0,675
61,2809	0,801
61,3209	0,935
61,3609	1,071
61,4009	1,210
61,4409	1,348
61,4809	1,484
61,5209	1,618
61,5609	1,742
61,6009	1,858
61,6409	1,962
61,6809	2,053
61,7209	2,128
61,7609	2,187
61,8009	2,226
61,8409	2,246
61,8809	2,246
61,9209	2,229
61,9609	2,193
62,0009	2,143
62,0409	2,080
62,0809	2,004
62,1209	1,916
62,1609	1,814
62,2009	1,701
62,2409	1,579
62,2809	1,448
62,3209	1,313
62,3609	1,173
62,4009	1,032
62,4409	0,892
62,4809	0,754
62,5209	0,620
62,5609	0,495
62,6009	0,377
62,6409	0,269
62,6809	0,171
62,7209	0,086
62,7609	0,014
62,8009	-0,046
62,8409	-0,093
62,8809	-0,126
62,9209	-0,149
62,9609	-0,160
63,0009	-0,162
63,0409	-0,154
63,0809	-0,143
63,1209	-0,129
63,1609	-0,115
63,2009	-0,102
63,2409	-0,094
63,2809	-0,090
63,3209	-0,090
63,3609	-0,093
63,4009	-0,096
63,4409	-0,102
63,4809	-0,107
63,5209	-0,113
63,5609	-0,119
63,6009	-0,124
63,6409	-0,127
63,6809	-0,127
63,7209	-0,126
63,7609	-0,121
63,8009	-0,113
63,8409	-0,102
63,8809	-0,090
63,9209	-0,077
63,9609	-0,061
64,0009	-0,042
64,0409	-0,017
64,0809	0,014
64,1209	0,055
64,1609	0,105
64,2009	0,167
64,2409	0,237
64,2809	0,320
64,3209	0,413
64,3609	0,515
64,4009	0,627
64,4409	0,746
64,4809	0,870
64,5209	0,999
64,5609	1,129
64,6009	1,261
64,6409	1,390
64,6809	1,516
64,7209	1,635
64,7609	1,748
64,8009	1,850
64,8409	1,942
64,8809	2,020
64,9209	2,083
64,9609	2,132
65,0009	2,161
65,0409	2,176
65,0809	2,172
65,1209	2,152
65,1609	2,117
65,2009	2,069
65,2409	2,007
65,2809	1,934
65,3209	1,849
65,3609	1,753
65,4009	1,648
65,4409	1,535
65,4809	1,415
65,5209	1,291
65,5609	1,166
65,6009	1,040
65,6409	0,914
65,6809	0,790
65,7209	0,671
65,7609	0,558
65,8009	0,452
65,8409	0,355
65,8809	0,269
65,9209	0,190
65,9609	0,124
66,0009	0,068
66,0409	0,022
66,0809	-0,014
66,1209	-0,039
66,1609	-0,058
66,2009	-0,068
66,2409	-0,071
66,2809	-0,069
66,3209	-0,064
66,3609	-0,057
66,4009	-0,050
66,4409	-0,046
66,4809	-0,042
66,5209	-0,042
66,5609	-0,046
66,6009	-0,050
66,6409	-0,058
66,6809	-0,068
66,7209	-0,075
66,7609	-0,086
66,8009	-0,096
66,8409	-0,105
66,8809	-0,115
66,9209	-0,121
66,9609	-0,123
67,0009	-0,123
67,0409	-0,118
67,0809	-0,107
67,1209	-0,093
67,1609	-0,071
67,2009	-0,044
67,2409	-0,009
67,2809	0,031
67,3209	0,080
67,3609	0,138
67,4009	0,204
67,4409	0,278
67,4809	0,361
67,5209	0,452
67,5609	0,550
67,6009	0,655
67,6409	0,765
67,6809	0,880
67,7209	0,996
67,7609	1,112
67,8009	1,230
67,8409	1,346
67,8809	1,458
67,9209	1,565
67,9609	1,667
68,0009	1,759
68,0409	1,844
68,0809	1,916
68,1209	1,979
68,1609	2,028
68,2009	2,061
68,2409	2,081
68,2809	2,086
68,3209	2,077
68,3609	2,055
68,4009	2,018
68,4409	1,973
68,4809	1,916
68,5209	1,849
68,5609	1,770
68,6009	1,684
68,6409	1,588
68,6809	1,484
68,7209	1,376
68,7609	1,263
68,8009	1,147
68,8409	1,029
68,8809	0,909
68,9209	0,792
68,9609	0,677
69,0009	0,565
69,0409	0,459
69,0809	0,360
69,1209	0,269
69,1609	0,185
69,2009	0,112
69,2409	0,047
69,2809	-0,008
69,3209	-0,053
69,3609	-0,090
69,4009	-0,116
69,4409	-0,135
69,4809	-0,146
69,5209	-0,151
69,5609	-0,151
69,6009	-0,146
69,6409	-0,140
69,6809	-0,132
69,7209	-0,126
69,7609	-0,121
69,8009	-0,119
69,8409	-0,121
69,8809	-0,124
69,9209	-0,126
69,9609	-0,129
70,0009	-0,130
70,0409	-0,132
70,0809	-0,130
70,1209	-0,129
70,1609	-0,124
70,2009	-0,116
70,2409	-0,110
70,2809	-0,102
70,3209	-0,094
70,3609	-0,086
70,4009	-0,074
70,4409	-0,057
70,4809	-0,033
70,5209	-0,002
70,5609	0,041
70,6009	0,093
70,6409	0,157
70,6809	0,232
70,7209	0,320
70,7609	0,419
70,8009	0,528
70,8409	0,644
70,8809	0,768
70,9209	0,898
70,9609	1,030
71,0009	1,164
71,0409	1,299
71,0809	1,429
71,1209	1,557
71,1609	1,678
71,2009	1,791
71,2409	1,891
71,2809	1,981
71,3209	2,056
71,3609	2,117
71,4009	2,161
71,4409	2,188
71,4809	2,198
71,5209	2,190
71,5609	2,165
71,6009	2,125
71,6409	2,072
71,6809	2,003
71,7209	1,921
71,7609	1,828
71,8009	1,723
71,8409	1,612
71,8809	1,491
71,9209	1,367
71,9609	1,236
72,0009	1,106
72,0409	0,975
72,0809	0,847
72,1209	0,721
72,1609	0,602
72,2009	0,489
72,2409	0,382
72,2809	0,287
72,3209	0,201
72,3609	0,127
72,4009	0,064
72,4409	0,013
72,4809	-0,028
72,5209	-0,060
72,5609	-0,080
72,6009	-0,093
72,6409	-0,097
72,6809	-0,096
72,7209	-0,091
72,7609	-0,083
72,8009	-0,075
72,8409	-0,068
72,8809	-0,061
72,9209	-0,057
72,9609	-0,055
73,0009	-0,055
73,0409	-0,060
73,0809	-0,064
73,1209	-0,072
73,1609	-0,082
73,2009	-0,091
73,2409	-0,101
73,2809	-0,110
73,3209	-0,118
73,3609	-0,121
73,4009	-0,123
73,4409	-0,118
73,4809	-0,110
73,5209	-0,096
73,5609	-0,075
73,6009	-0,049
73,6409	-0,016
73,6809	0,022
73,7209	0,069
73,7609	0,123
73,8009	0,185
73,8409	0,258
73,8809	0,339
73,9209	0,429
73,9609	0,526
74,0009	0,631
74,0409	0,741
74,0809	0,858
74,1209	0,977
74,1609	1,098
74,2009	1,221
74,2409	1,341
74,2809	1,459
74,3209	1,574
74,3609	1,682
74,4009	1,781
74,4409	1,872
74,4809	1,951
74,5209	2,017
74,5609	2,070
74,6009	2,106
74,6409	2,127
74,6809	2,132
74,7209	2,121
74,7609	2,095
74,8009	2,058
74,8409	2,009
74,8809	1,948
74,9209	1,876
74,9609	1,791
75,0009	1,695
75,0409	1,591
75,0809	1,478
75,1209	1,360
75,1609	1,236
75,2009	1,109
75,2409	0,982
75,2809	0,853
75,3209	0,727
75,3609	0,605
75,4009	0,487
75,4409	0,377
75,4809	0,273
75,5209	0,181
75,5609	0,097
75,6009	0,027
75,6409	-0,035
75,6809	-0,085
75,7209	-0,123
75,7609	-0,151
75,8009	-0,168
75,8409	-0,174
75,8809	-0,174
75,9209	-0,168
75,9609	-0,157
76,0009	-0,146
76,0409	-0,134
76,0809	-0,124
76,1209	-0,119
76,1609	-0,118
76,2009	-0,119
76,2409	-0,121
76,2809	-0,124
76,3209	-0,127
76,3609	-0,129
76,4009	-0,129
76,4409	-0,129
76,4809	-0,127
76,5209	-0,124
76,5609	-0,119
76,6009	-0,115
76,6409	-0,112
76,6809	-0,110
76,7209	-0,107
76,7609	-0,104
76,8009	-0,099
76,8409	-0,093
76,8809	-0,082
76,9209	-0,064
76,9609	-0,039
77,0009	0,000
77,0409	0,053
77,0809	0,124
77,1209	0,214
77,1609	0,319
77,2009	0,441
77,2409	0,580
77,2809	0,729
77,3209	0,888
77,3609	1,054
77,4009	1,225
77,4409	1,396
77,4809	1,566
77,5209	1,729
77,5609	1,883
77,6009	2,025
77,6409	2,152
77,6809	2,259
77,7209	2,345
77,7609	2,410
77,8009	2,449
77,8409	2,461
77,8809	2,449
77,9209	2,413
77,9609	2,351
78,0009	2,270
78,0409	2,168
78,0809	2,047
78,1209	1,909
78,1609	1,755
78,2009	1,590
78,2409	1,415
78,2809	1,236
78,3209	1,054
78,3609	0,873
78,4009	0,696
78,4409	0,526
78,4809	0,366
78,5209	0,220
78,5609	0,088
78,6009	-0,027
78,6409	-0,123
78,6809	-0,199
78,7209	-0,258
78,7609	-0,295
78,8009	-0,316
78,8409	-0,319
78,8809	-0,306
78,9209	-0,283
78,9609	-0,251
79,0009	-0,214
79,0409	-0,173
79,0809	-0,130
79,1209	-0,086
79,1609	-0,046
79,2009	-0,008
79,2409	0,022
79,2809	0,046
79,3209	0,060
79,3609	0,063
79,4009	0,060
79,4409	0,052
79,4809	0,039
79,5209	0,024
79,5609	0,005
79,6009	-0,013
79,6409	-0,030
79,6809	-0,044
79,7209	-0,055
79,7609	-0,061
79,8009	-0,061
79,8409	-0,053
79,8809	-0,041
79,9209	-0,019
79,9609	0,011
80,0009	0,049
80,0409	0,094
80,0809	0,149
80,1209	0,214
80,1609	0,287
80,2009	0,372
80,2409	0,467
80,2809	0,569
80,3209	0,680
80,3609	0,796
80,4009	0,919
80,4409	1,045
80,4809	1,172
80,5209	1,301
80,5609	1,426
80,6009	1,549
80,6409	1,667
80,6809	1,775
80,7209	1,876
80,7609	1,963
80,8009	2,039
80,8409	2,099
80,8809	2,144
80,9209	2,171
80,9609	2,182
81,0009	2,174
81,0409	2,150
81,0809	2,113
81,1209	2,064
81,1609	2,004
81,2009	1,932
81,2409	1,846
81,2809	1,748
81,3209	1,640
81,3609	1,522
81,4009	1,400
81,4409	1,269
81,4809	1,136
81,5209	1,001
81,5609	0,866
81,6009	0,734
81,6409	0,605
81,6809	0,482
81,7209	0,366
81,7609	0,261
81,8009	0,165
81,8409	0,080
81,8809	0,006
81,9209	-0,055
81,9609	-0,104
82,0009	-0,141
82,0409	-0,168
82,0809	-0,182
82,1209	-0,188
82,1609	-0,185
82,2009	-0,178
82,2409	-0,165
82,2809	-0,149
82,3209	-0,135
82,3609	-0,121
82,4009	-0,110
82,4409	-0,102
82,4809	-0,099
82,5209	-0,099
82,5609	-0,102
82,6009	-0,105
82,6409	-0,110
82,6809	-0,113
82,7209	-0,116
82,7609	-0,119
82,8009	-0,119
82,8409	-0,116
82,8809	-0,108
82,9209	-0,101
82,9609	-0,086
83,0009	-0,069
83,0409	-0,046
83,0809	-0,014
83,1209	0,025
83,1609	0,071
83,2009	0,127
83,2409	0,192
83,2809	0,265
83,3209	0,349
83,3609	0,441
83,4009	0,540
83,4409	0,649
83,4809	0,762
83,5209	0,881
83,5609	1,004
83,6009	1,128
83,6409	1,252
83,6809	1,374
83,7209	1,494
83,7609	1,608
83,8009	1,717
83,8409	1,816
83,8809	1,905
83,9209	1,982
83,9609	2,047
84,0009	2,097
84,0409	2,130
84,0809	2,146
84,1209	2,146
84,1609	2,130
84,2009	2,099
84,2409	2,056
84,2809	2,001
84,3209	1,934
84,3609	1,855
84,4009	1,764
84,4409	1,662
84,4809	1,552
84,5209	1,433
84,5609	1,308
84,6009	1,181
84,6409	1,049
84,6809	0,919
84,7209	0,787
84,7609	0,660
84,8009	0,536
84,8409	0,418
84,8809	0,309
84,9209	0,209
84,9609	0,119
85,0009	0,039
85,0409	-0,028
85,0809	-0,083
85,1209	-0,129
85,1609	-0,162
85,2009	-0,185
85,2409	-0,199
85,2809	-0,204
85,3209	-0,201
85,3609	-0,193
85,4009	-0,182
85,4409	-0,168
85,4809	-0,154
85,5209	-0,141
85,5609	-0,134
85,6009	-0,129
85,6409	-0,127
85,6809	-0,129
85,7209	-0,130
85,7609	-0,132
85,8009	-0,134
85,8409	-0,134
85,8809	-0,132
85,9209	-0,129
85,9609	-0,124
86,0009	-0,119
86,0409	-0,112
86,0809	-0,102
86,1209	-0,088
86,1609	-0,069
86,2009	-0,042
86,2409	-0,008
86,2809	0,033
86,3209	0,085
86,3609	0,145
86,4009	0,214
86,4409	0,292
86,4809	0,379
86,5209	0,474
86,5609	0,576
86,6009	0,686
86,6409	0,800
86,6809	0,916
86,7209	1,035
86,7609	1,155
86,8009	1,272
86,8409	1,389
86,8809	1,499
86,9209	1,604
86,9609	1,703
87,0009	1,792
87,0409	1,871
87,0809	1,940
87,1209	1,995
87,1609	2,037
87,2009	2,066
87,2409	2,080
87,2809	2,081
87,3209	2,069
87,3609	2,044
87,4009	2,006
87,4409	1,956
87,4809	1,896
87,5209	1,827
87,5609	1,747
87,6009	1,659
87,6409	1,565
87,6809	1,464
87,7209	1,360
87,7609	1,252
87,8009	1,142
87,8409	1,030
87,8809	0,920
87,9209	0,812
87,9609	0,707
88,0009	0,605
88,0409	0,509
88,0809	0,419
88,1209	0,336
88,1609	0,262
88,2009	0,195
88,2409	0,137
88,2809	0,086
88,3209	0,046
88,3609	0,011
88,4009	-0,016
88,4409	-0,038
88,4809	-0,052
88,5209	-0,063
88,5609	-0,069
88,6009	-0,074
88,6409	-0,074
88,6809	-0,074
88,7209	-0,074
88,7609	-0,075
88,8009	-0,075
88,8409	-0,079
88,8809	-0,082
88,9209	-0,085
88,9609	-0,090
89,0009	-0,094
89,0409	-0,099
89,0809	-0,102
89,1209	-0,105
89,1609	-0,105
89,2009	-0,104
89,2409	-0,099
89,2809	-0,091
89,3209	-0,080
89,3609	-0,063
89,4009	-0,042
89,4409	-0,016
89,4809	0,017
89,5209	0,057
89,5609	0,102
89,6009	0,157
89,6409	0,220
89,6809	0,292
89,7209	0,372
89,7609	0,462
89,8009	0,558
89,8409	0,660
89,8809	0,768
89,9209	0,881
89,9609	0,997
90,0009	1,115
90,0409	1,233
90,0809	1,349
90,1209	1,464
90,1609	1,572
90,2009	1,676
90,2409	1,770
90,2809	1,855
90,3209	1,931
90,3609	1,992
90,4009	2,040
90,4409	2,075
90,4809	2,094
90,5209	2,097
90,5609	2,084
90,6009	2,061
90,6409	2,025
90,6809	1,979
90,7209	1,923
90,7609	1,855
90,8009	1,777
90,8409	1,689
90,8809	1,593
90,9209	1,489
90,9609	1,381
91,0009	1,266
91,0409	1,150
91,0809	1,030
91,1209	0,911
91,1609	0,793
91,2009	0,679
91,2409	0,567
91,2809	0,462
91,3209	0,363
91,3609	0,272
91,4009	0,190
91,4409	0,116
91,4809	0,053
91,5209	-0,002
91,5609	-0,046
91,6009	-0,082
91,6409	-0,108
91,6809	-0,129
91,7209	-0,140
91,7609	-0,146
91,8009	-0,146
91,8409	-0,141
91,8809	-0,135
91,9209	-0,129
91,9609	-0,121
92,0009	-0,116
92,0409	-0,113
92,0809	-0,113
92,1209	-0,115
92,1609	-0,118
92,2009	-0,119
92,2409	-0,121
92,2809	-0,123
92,3209	-0,123
92,3609	-0,123
92,4009	-0,119
92,4409	-0,115
92,4809	-0,108
92,5209	-0,101
92,5609	-0,094
92,6009	-0,086
92,6409	-0,079
92,6809	-0,068
92,7209	-0,053
92,7609	-0,033
92,8009	-0,005
92,8409	0,033
92,8809	0,083
92,9209	0,146
92,9609	0,221
93,0009	0,309
93,0409	0,410
93,0809	0,522
93,1209	0,642
93,1609	0,771
93,2009	0,905
93,2409	1,045
93,2809	1,186
93,3209	1,326
93,3609	1,464
93,4009	1,596
93,4409	1,722
93,4809	1,838
93,5209	1,942
93,5609	2,033
93,6009	2,108
93,6409	2,166
93,6809	2,207
93,7209	2,229
93,7609	2,232
93,8009	2,216
93,8409	2,185
93,8809	2,138
93,9209	2,078
93,9609	2,006
94,0009	1,921
94,0409	1,824
94,0809	1,717
94,1209	1,601
94,1609	1,477
94,2009	1,348
94,2409	1,217
94,2809	1,084
94,3209	0,952
94,3609	0,822
94,4009	0,697
94,4409	0,578
94,4809	0,467
94,5209	0,364
94,5609	0,273
94,6009	0,193
94,6409	0,123
94,6809	0,066
94,7209	0,020
94,7609	-0,016
94,8009	-0,039
94,8409	-0,055
94,8809	-0,061
94,9209	-0,061
94,9609	-0,055
95,0009	-0,046
95,0409	-0,036
95,0809	-0,028
95,1209	-0,022
95,1609	-0,020
95,2009	-0,022
95,2409	-0,027
95,2809	-0,033
95,3209	-0,042
95,3609	-0,055
95,4009	-0,068
95,4409	-0,082
95,4809	-0,096
95,5209	-0,110
95,5609	-0,123
95,6009	-0,132
95,6409	-0,140
95,6809	-0,141
95,7209	-0,140
95,7609	-0,132
95,8009	-0,118
95,8409	-0,101
95,8809	-0,077
95,9209	-0,046
95,9609	-0,009
96,0009	0,035
96,0409	0,088
96,0809	0,149
96,1209	0,220
96,1609	0,298
96,2009	0,386
96,2409	0,482
96,2809	0,586
96,3209	0,694
96,3609	0,807
96,4009	0,924
96,4409	1,041
96,4809	1,159
96,5209	1,275
96,5609	1,390
96,6009	1,500
96,6409	1,604
96,6809	1,701
96,7209	1,789
96,7609	1,868
96,8009	1,935
96,8409	1,990
96,8809	2,031
96,9209	2,058
96,9609	2,069
97,0009	2,067
97,0409	2,053
97,0809	2,025
97,1209	1,989
97,1609	1,942
97,2009	1,883
97,2409	1,814
97,2809	1,736
97,3209	1,648
97,3609	1,554
97,4009	1,453
97,4409	1,346
97,4809	1,235
97,5209	1,122
97,5609	1,007
97,6009	0,892
97,6409	0,778
97,6809	0,666
97,7209	0,559
97,7609	0,457
97,8009	0,361
97,8409	0,273
97,8809	0,192
97,9209	0,119
97,9609	0,057
98,0009	0,003
98,0409	-0,042
98,0809	-0,079
98,1209	-0,107
98,1609	-0,127
98,2009	-0,140
98,2409	-0,145
98,2809	-0,145
98,3209	-0,140
98,3609	-0,134
98,4009	-0,127
98,4409	-0,121
98,4809	-0,118
98,5209	-0,116
98,5609	-0,118
98,6009	-0,119
98,6409	-0,123
98,6809	-0,126
98,7209	-0,127
98,7609	-0,130
98,8009	-0,130
98,8409	-0,129
98,8809	-0,126
98,9209	-0,118
98,9609	-0,108
99,0009	-0,096
99,0409	-0,080
99,0809	-0,058
99,1209	-0,031
99,1609	0,002
99,2009	0,042
99,2409	0,090
99,2809	0,146
99,3209	0,212
99,3609	0,286
99,4009	0,371
99,4409	0,462
99,4809	0,561
99,5209	0,666
99,5609	0,778
99,6009	0,892
99,6409	1,010
99,6809	1,128
99,7209	1,246
99,7609	1,360
99,8009	1,473
99,8409	1,580
99,8809	1,681
99,9209	1,773
99,9609	1,857
100,0009	1,929
100,0409	1,990
100,0809	2,037
100,1209	2,070
100,1609	2,091
100,2009	2,094
100,2409	2,084
100,2809	2,061
100,3209	2,025
100,3609	1,976
100,4009	1,916
100,4409	1,846
100,4809	1,764
100,5209	1,673
100,5609	1,574
100,6009	1,467
100,6409	1,357
100,6809	1,243
100,7209	1,125
100,7609	1,005
100,8009	0,888
100,8409	0,770
100,8809	0,655
100,9209	0,545
100,9609	0,441
101,0009	0,344
101,0409	0,254
101,0809	0,173
101,1209	0,101
101,1609	0,038
101,2009	-0,016
101,2409	-0,060
101,2809	-0,094
101,3209	-0,121
101,3609	-0,140
101,4009	-0,149
101,4409	-0,154
101,4809	-0,154
101,5209	-0,149
101,5609	-0,143
101,6009	-0,135
101,6409	-0,127
101,6809	-0,121
101,7209	-0,118
101,7609	-0,118
101,8009	-0,118
101,8409	-0,119
101,8809	-0,121
101,9209	-0,123
101,9609	-0,123
102,0009	-0,123
102,0409	-0,121
102,0809	-0,116
102,1209	-0,112
102,1609	-0,107
102,2009	-0,104
102,2409	-0,101
102,2809	-0,096
102,3209	-0,088
102,3609	-0,075
102,4009	-0,055
102,4409	-0,028
102,4809	0,009
102,5209	0,058
102,5609	0,119
102,6009	0,195
102,6409	0,281
102,6809	0,382
102,7209	0,492
102,7609	0,613
102,8009	0,743
102,8409	0,880
102,8809	1,019
102,9209	1,162
102,9609	1,305
103,0009	1,447
103,0409	1,583
103,0809	1,712
103,1209	1,832
103,1609	1,940
103,2009	2,036
103,2409	2,114
103,2809	2,177
103,3209	2,221
103,3609	2,246
103,4009	2,253
103,4409	2,240
103,4809	2,209
103,5209	2,161
103,5609	2,099
103,6009	2,022
103,6409	1,931
103,6809	1,827
103,7209	1,714
103,7609	1,591
103,8009	1,462
103,8409	1,330
103,8809	1,195
103,9209	1,059
103,9609	0,925
104,0009	0,793
104,0409	0,669
104,0809	0,550
104,1209	0,441
104,1609	0,341
104,2009	0,253
104,2409	0,176
104,2809	0,110
104,3209	0,057
104,3609	0,014
104,4009	-0,016
104,4409	-0,036
104,4809	-0,047
104,5209	-0,049
104,5609	-0,046
104,6009	-0,038
104,6409	-0,028
104,6809	-0,017
104,7209	-0,008
104,7609	-0,003
104,8009	-0,002
104,8409	-0,005
104,8809	-0,011
104,9209	-0,020
104,9609	-0,033
105,0009	-0,047
105,0409	-0,064
105,0809	-0,080
105,1209	-0,097
105,1609	-0,113
105,2009	-0,127
105,2409	-0,138
105,2809	-0,145
105,3209	-0,146
105,3609	-0,143
105,4009	-0,134
105,4409	-0,119
105,4809	-0,099
105,5209	-0,074
105,5609	-0,041
105,6009	0,000
105,6409	0,049
105,6809	0,105
105,7209	0,171
105,7609	0,245
105,8009	0,327
105,8409	0,418
105,8809	0,515
105,9209	0,619
105,9609	0,727
106,0009	0,840
106,0409	0,955
106,0809	1,071
106,1209	1,188
106,1609	1,302
106,2009	1,414
106,2409	1,522
106,2809	1,624
106,3209	1,718
106,3609	1,803
106,4009	1,879
106,4409	1,945
106,4809	1,996
106,5209	2,036
106,5609	2,061
106,6009	2,072
106,6409	2,067
106,6809	2,050
106,7209	2,023
106,7609	1,985
106,8009	1,937
106,8409	1,877
106,8809	1,806
106,9209	1,726
106,9609	1,638
107,0009	1,543
107,0409	1,442
107,0809	1,335
107,1209	1,224
107,1609	1,111
107,2009	0,996
107,2409	0,881
107,2809	0,768
107,3209	0,658
107,3609	0,551
107,4009	0,449
107,4409	0,355
107,4809	0,267
107,5209	0,187
107,5609	0,116
107,6009	0,053
107,6409	-0,002
107,6809	-0,046
107,7209	-0,082
107,7609	-0,110
107,8009	-0,130
107,8409	-0,143
107,8809	-0,148
107,9209	-0,149
107,9609	-0,148
108,0009	-0,141
108,0409	-0,137
108,0809	-0,130
108,1209	-0,124
108,1609	-0,121
108,2009	-0,121
108,2409	-0,123
108,2809	-0,124
108,3209	-0,126
108,3609	-0,126
108,4009	-0,126
108,4409	-0,124
108,4809	-0,123
108,5209	-0,118
108,5609	-0,115
108,6009	-0,110
108,6409	-0,104
108,6809	-0,096
108,7209	-0,086
108,7609	-0,072
108,8009	-0,055
108,8409	-0,030
108,8809	0,005
108,9209	0,050
108,9609	0,105
109,0009	0,174
109,0409	0,256
109,0809	0,349
109,1209	0,454
109,1609	0,570
109,2009	0,694
109,2409	0,826
109,2809	0,963
109,3209	1,101
109,3609	1,243
109,4009	1,382
109,4409	1,517
109,4809	1,648
109,5209	1,770
109,5609	1,883
109,6009	1,982
109,6409	2,069
109,6809	2,138
109,7209	2,191
109,7609	2,226
109,8009	2,240
109,8409	2,237
109,8809	2,215
109,9209	2,177
109,9609	2,122
110,0009	2,055
110,0409	1,974
110,0809	1,880
110,1209	1,773
110,1609	1,657
110,2009	1,532
110,2409	1,400
110,2809	1,263
110,3209	1,125
110,3609	0,985
110,4009	0,847
110,4409	0,712
110,4809	0,583
110,5209	0,462
110,5609	0,349
110,6009	0,247
110,6409	0,156
110,6809	0,075
110,7209	0,009
110,7609	-0,044
110,8009	-0,086
110,8409	-0,116
110,8809	-0,134
110,9209	-0,140
110,9609	-0,138
111,0009	-0,130
111,0409	-0,119
111,0809	-0,104
111,1209	-0,090
111,1609	-0,077
111,2009	-0,066
111,2409	-0,058
111,2809	-0,055
111,3209	-0,055
111,3609	-0,058
111,4009	-0,063
111,4409	-0,071
111,4809	-0,077
111,5209	-0,083
111,5609	-0,090
111,6009	-0,094
111,6409	-0,097
111,6809	-0,097
111,7209	-0,096
111,7609	-0,090
111,8009	-0,079
111,8409	-0,064
111,8809	-0,044
111,9209	-0,020
111,9609	0,011
112,0009	0,049
112,0409	0,096
112,0809	0,149
112,1209	0,214
112,1609	0,287
112,2009	0,371
112,2409	0,462
112,2809	0,561
112,3209	0,668
112,3609	0,779
112,4009	0,895
112,4409	1,015
112,4809	1,136
112,5209	1,255
112,5609	1,374
112,6009	1,489
112,6409	1,599
112,6809	1,701
112,7209	1,795
112,7609	1,880
112,8009	1,953
112,8409	2,012
112,8809	2,059
112,9209	2,091
112,9609	2,106
113,0009	2,108
113,0409	2,094
113,0809	2,066
113,1209	2,028
113,1609	1,978
113,2009	1,918
113,2409	1,846
113,2809	1,764
113,3209	1,673
113,3609	1,574
113,4009	1,469
113,4409	1,357
113,4809	1,243
113,5209	1,123
113,5609	1,005
113,6009	0,886
113,6409	0,768
113,6809	0,655
113,7209	0,545
113,7609	0,441
113,8009	0,344
113,8409	0,256
113,8809	0,176
113,9209	0,105
113,9609	0,044
114,0009	-0,008
114,0409	-0,050
114,0809	-0,083
114,1209	-0,107
114,1609	-0,123
114,2009	-0,132
114,2409	-0,134
114,2809	-0,134
114,3209	-0,129
114,3609	-0,123
114,4009	-0,116
114,4409	-0,110
114,4809	-0,107
114,5209	-0,107
114,5609	-0,108
114,6009	-0,112
114,6409	-0,115
114,6809	-0,118
114,7209	-0,123
114,7609	-0,124
114,8009	-0,126
114,8409	-0,124
114,8809	-0,121
114,9209	-0,113
114,9609	-0,102
115,0009	-0,088
115,0409	-0,071
115,0809	-0,049
115,1209	-0,020
115,1609	0,014
115,2009	0,058
115,2409	0,108
115,2809	0,168
115,3209	0,237
115,3609	0,316
115,4009	0,404
115,4409	0,500
115,4809	0,602
115,5209	0,710
115,5609	0,825
115,6009	0,942
115,6409	1,062
115,6809	1,183
115,7209	1,304
115,7609	1,422
115,8009	1,535
115,8409	1,645
115,8809	1,745
115,9209	1,838
115,9609	1,920
116,0009	1,990
116,0409	2,047
116,0809	2,089
116,1209	2,117
116,1609	2,128
116,2009	2,125
116,2409	2,106
116,2809	2,073
116,3209	2,026
116,3609	1,967
116,4009	1,894
116,4409	1,810
116,4809	1,714
116,5209	1,610
116,5609	1,497
116,6009	1,378
116,6409	1,253
116,6809	1,126
116,7209	0,999
116,7609	0,870
116,8009	0,743
116,8409	0,620
116,8809	0,501
116,9209	0,390
116,9609	0,286
117,0009	0,190
117,0409	0,105
117,0809	0,030
117,1209	-0,033
117,1609	-0,086
117,2009	-0,129
117,2409	-0,160
117,2809	-0,184
117,3209	-0,196
117,3609	-0,203
117,4009	-0,201
117,4409	-0,196
117,4809	-0,185
117,5209	-0,174
117,5609	-0,162
117,6009	-0,151
117,6409	-0,143
117,6809	-0,138
117,7209	-0,138
117,7609	-0,140
117,8009	-0,140
117,8409	-0,140
117,8809	-0,140
117,9209	-0,138
117,9609	-0,137
118,0009	-0,134
118,0409	-0,132
118,0809	-0,129
118,1209	-0,126
118,1609	-0,119
118,2009	-0,113
118,2409	-0,102
118,2809	-0,088
118,3209	-0,066
118,3609	-0,035
118,4009	0,009
118,4409	0,069
118,4809	0,143
118,5209	0,232
118,5609	0,336
118,6009	0,454
118,6409	0,584
118,6809	0,726
118,7209	0,875
118,7609	1,030
118,8009	1,189
